estate name,detail link,photo links
Hong Po Building,https://www.28hse.com/en/estate/detail/hong-po-building-8748,https://i1.28hse.com/2022/09/202209081306037512878_large.jpg
Vista Mount Davis,https://www.28hse.com/en/estate/detail/vista-mount-davis-261,https://i1.28hse.com/2022/09/20220908123230968078_large.jpg
Kian Nan Mansion,https://www.28hse.com/en/estate/detail/kian-nan-mansion-732,https://i1.28hse.com/2022/09/202209081255547155668_large.jpg
Kwong Tak Building,https://www.28hse.com/en/estate/detail/kwong-tak-building-26451,https://i1.28hse.com/2022/09/202209081224486633921_large.jpg
Twin Bay Villas,https://www.28hse.com/en/estate/detail/twin-bay-villas-25138,https://i1.28hse.com/2022/09/202209081255128942200_large.jpg
46 Cheung Sha Wan Road,https://www.28hse.com/en/estate/detail/46-cheung-sha-wan-road-23810,https://i1.28hse.com/2022/09/202209081228074148606_large.jpg
Cheong Wai Mansion,https://www.28hse.com/en/estate/detail/cheong-wai-mansion-8067,https://i1.28hse.com/2022/09/202209081301064852982_large.jpg
Cheong Tai Building,https://www.28hse.com/en/estate/detail/cheong-tai-building-5083,https://i1.28hse.com/2022/09/20220908124157764422_large.jpg
The Castle Bay,https://www.28hse.com/en/estate/detail/the-castle-bay-25452,https://i1.28hse.com/2022/09/202209081258408805948_large.jpg
The Aegean,https://www.28hse.com/en/estate/detail/the-aegean-4510,https://i1.28hse.com/2022/09/20220908123958582979_large.jpg
No.46 Gage Street,https://www.28hse.com/en/estate/detail/no-46-gage-street-23993,https://i1.28hse.com/2022/09/202209081229203009944_large.jpg
Tung Fat Building,https://www.28hse.com/en/estate/detail/tung-fat-building-5208,https://i1.28hse.com/2022/09/202209081242477703929_large.jpg
3A-3B Waterloo Road,https://www.28hse.com/en/estate/detail/3a-3b-waterloo-road-23974,https://i1.28hse.com/2022/09/20220908122912421502_large.jpg
Moon Wah Mansion,https://www.28hse.com/en/estate/detail/moon-wah-mansion-6565,https://i1.28hse.com/2022/09/202209081252052516453_large.jpg
Samtoh Building,https://www.28hse.com/en/estate/detail/samtoh-building-655,https://i1.28hse.com/2022/09/202209081251574223124_large.jpg
Starlight Garden,https://www.28hse.com/en/estate/detail/starlight-garden-846,https://i1.28hse.com/2022/09/202209081303553882832_large.jpg
Hoi Ming Court,https://www.28hse.com/en/estate/detail/hoi-ming-court-463,https://i1.28hse.com/2022/09/202209081240397487173_large.jpg
Yan Tin Estate,https://www.28hse.com/en/estate/detail/yan-tin-estate-26257,https://i1.28hse.com/2022/09/202209081223127168697_large.jpg
The Astrid,https://www.28hse.com/en/estate/detail/the-astrid-2603,https://i1.28hse.com/2022/09/202209081232261817747_large.jpg
The Hamptons,https://www.28hse.com/en/estate/detail/the-hamptons-22267,https://i1.28hse.com/2022/09/202209081215317903488_large.jpg
Spring Seaview Terrace,https://www.28hse.com/en/estate/detail/spring-seaview-terrace-4516,https://i1.28hse.com/2022/09/202209081240028424731_large.jpg
Kai Wan Building,https://www.28hse.com/en/estate/detail/kai-wan-building-26098,https://i1.28hse.com/2022/09/202209081221414697786_large.jpg
Wing Fung Building,https://www.28hse.com/en/estate/detail/wing-fung-building-8466,https://i1.28hse.com/2022/09/202209081303588950399_large.jpg
Wah Fat Building,https://www.28hse.com/en/estate/detail/wah-fat-building-7641,https://i1.28hse.com/2022/09/202209081258042207742_large.jpg
Man Yu Building,https://www.28hse.com/en/estate/detail/man-yu-building-4391,https://i1.28hse.com/2022/09/202209081239105389255_large.jpg
Rose Mansion,https://www.28hse.com/en/estate/detail/rose-mansion-7221,https://i1.28hse.com/2022/09/202209081255184845736_large.jpg
King Cheung Mansion,https://www.28hse.com/en/estate/detail/king-cheung-mansion-8913,https://i1.28hse.com/2022/09/202209081307142092989_large.jpg
Harmony House,https://www.28hse.com/en/estate/detail/harmony-house-25974,https://i1.28hse.com/2022/09/202209081220186572673_large.jpg
Ping On Building,https://www.28hse.com/en/estate/detail/ping-on-building-8356,https://i1.28hse.com/2022/09/202209081303063730090_large.jpg
Belleve Garden,https://www.28hse.com/en/estate/detail/belleve-garden-25487,https://i1.28hse.com/2022/09/20220908125929888325_large.jpg
Harbour Glory,https://www.28hse.com/en/estate/detail/harbour-glory-22200,https://i1.28hse.com/2022/09/202209081215197705834_large.jpg
Hoover Mansion,https://www.28hse.com/en/estate/detail/hoover-mansion-2526,https://i1.28hse.com/2022/09/202209081232063420272_large.jpg
Yip Yee Mansion,https://www.28hse.com/en/estate/detail/yip-yee-mansion-24123,https://i1.28hse.com/2022/09/202209081235407894060_large.jpg
Lucky House,https://www.28hse.com/en/estate/detail/lucky-house-2918,https://i1.28hse.com/2022/09/202209081234068852968_large.jpg
Cheong Yu Building,https://www.28hse.com/en/estate/detail/cheong-yu-building-4342,https://i1.28hse.com/2022/09/202209081238505454250_large.jpg
Sai See Mansion,https://www.28hse.com/en/estate/detail/sai-see-mansion-24088,https://i1.28hse.com/2022/09/202209081229526444947_large.jpg
Kar Wun Court,https://www.28hse.com/en/estate/detail/kar-wun-court-7853,https://i1.28hse.com/2022/09/20220908125933335302_large.jpg
Hung Fat Building,https://www.28hse.com/en/estate/detail/hung-fat-building-2072,https://i1.28hse.com/2022/09/202209081214001028351_large.jpg
Siu On Mansion,https://www.28hse.com/en/estate/detail/siu-on-mansion-6157,https://i1.28hse.com/2022/09/202209081249143866369_large.jpg
Lai King Estate,https://www.28hse.com/en/estate/detail/lai-king-estate-24718,https://i1.28hse.com/2022/09/202209081247413886934_large.jpg
Sun Lee Building,https://www.28hse.com/en/estate/detail/sun-lee-building-6438,https://i1.28hse.com/2022/09/202209081251098173613_large.jpg
On On Mansion,https://www.28hse.com/en/estate/detail/on-on-mansion-5395,https://i1.28hse.com/2022/09/202209081243582359836_large.jpg
Sau Mau Ping South Estate,https://www.28hse.com/en/estate/detail/sau-mau-ping-south-estate-26220,https://i1.28hse.com/2022/09/202209081222537248069_large.jpg
Full View Court,https://www.28hse.com/en/estate/detail/full-view-court-8236,https://i1.28hse.com/2022/09/20220908130218983831_large.jpg
Grand Mayfair ,https://www.28hse.com/en/estate/detail/grand-mayfair-27464,https://i1.28hse.com/2022/09/202209081225065687614_large.jpg
Grand Mayfair ,https://www.28hse.com/en/estate/detail/grand-mayfair-27464,https://i1.28hse.com/2022/09/202209081225076801114_large.jpg
 On Hang Building,https://www.28hse.com/en/estate/detail/on-hang-building-27193,https://i1.28hse.com/2022/09/202209231004023832382_large.jpg
Luen Wo Building,https://www.28hse.com/en/estate/detail/luen-wo-building-7748,https://i1.28hse.com/2022/09/202209081258504359252_large.jpg
Aurora,https://www.28hse.com/en/estate/detail/aurora-23035,https://i1.28hse.com/2022/09/202209081219097153996_large.jpg
Wonderland Villas,https://www.28hse.com/en/estate/detail/wonderland-villas-4657,https://i1.28hse.com/2022/09/202209081240468684814_large.jpg
Kiu Chau Building,https://www.28hse.com/en/estate/detail/kiu-chau-building-6475,https://i1.28hse.com/2022/09/202209081251238841659_large.jpg
Showboat Mansion,https://www.28hse.com/en/estate/detail/showboat-mansion-5929,https://i1.28hse.com/2022/09/202209081247375586314_large.jpg
Yan Shing Mansion,https://www.28hse.com/en/estate/detail/yan-shing-mansion-22633,https://i1.28hse.com/2022/09/20220908121715728093_large.jpg
Chung Hwa Building,https://www.28hse.com/en/estate/detail/chung-hwa-building-5230,https://i1.28hse.com/2022/09/202209081242573625877_large.jpg
iHome Centre,https://www.28hse.com/en/estate/detail/ihome-centre-23871,https://i1.28hse.com/2022/09/202209081228367621520_large.jpg
Scenic Horizon,https://www.28hse.com/en/estate/detail/scenic-horizon-689,https://i1.28hse.com/2022/09/202209081254157379106_large.jpg
Cypresswaver Villas,https://www.28hse.com/en/estate/detail/cypresswaver-villas-24058,https://i1.28hse.com/2022/09/202209081229464255498_large.jpg
Takan Lodge,https://www.28hse.com/en/estate/detail/takan-lodge-26420,https://i1.28hse.com/2022/09/202209081224305580625_large.jpg
Tak Fat Building,https://www.28hse.com/en/estate/detail/tak-fat-building-1132,https://i1.28hse.com/2022/09/202209081212475051905_large.jpg
Kensington Mansion,https://www.28hse.com/en/estate/detail/kensington-mansion-760,https://i1.28hse.com/2022/09/202209081257484240591_large.jpg
Yuk Po Court,https://www.28hse.com/en/estate/detail/yuk-po-court-4225,https://i1.28hse.com/2022/09/202209081238011105266_large.jpg
Peony Court,https://www.28hse.com/en/estate/detail/peony-court-8723,https://i1.28hse.com/2022/09/202209081305525588423_large.jpg
Choi Ying Estate,https://www.28hse.com/en/estate/detail/choi-ying-estate-25374,https://i1.28hse.com/2022/09/202209081256512469592_large.jpg
Hing On Building,https://www.28hse.com/en/estate/detail/hing-on-building-23131,https://i1.28hse.com/2022/09/202209081219425843754_large.jpg
Marple Court,https://www.28hse.com/en/estate/detail/marple-court-2178,https://i1.28hse.com/2022/09/202209081214415932503_large.jpg
Hoi Tat Estate,https://www.28hse.com/en/estate/detail/hoi-tat-estate-26233,https://i1.28hse.com/2022/09/202209081222595879146_large.jpg
Valencia Garden,https://www.28hse.com/en/estate/detail/valencia-garden-25139,https://i1.28hse.com/2022/09/202209081255125726101_large.jpg
241 Kilung Street,https://www.28hse.com/en/estate/detail/241-kilung-street-6435,https://i1.28hse.com/2022/09/202209081251084575329_large.jpg
Po Sang Bank Building,https://www.28hse.com/en/estate/detail/po-sang-bank-building-26475,https://i1.28hse.com/2022/09/20220908122502669363_large.jpg
Caroline Garden,https://www.28hse.com/en/estate/detail/caroline-garden-22358,https://i1.28hse.com/2022/09/202209081216002376019_large.jpg
Mandarin Court,https://www.28hse.com/en/estate/detail/mandarin-court-2279,https://i1.28hse.com/2022/09/202209081217578601200_large.jpg
Lan Fong House,https://www.28hse.com/en/estate/detail/lan-fong-house-5944,https://i1.28hse.com/2022/09/202209081247442770824_large.jpg
Hwa Fung Mansion,https://www.28hse.com/en/estate/detail/hwa-fung-mansion-7621,https://i1.28hse.com/2022/09/20220908125756161036_large.jpg
Villa Sapphire,https://www.28hse.com/en/estate/detail/villa-sapphire-4507,https://i1.28hse.com/2022/09/202209081239567902797_large.jpg
Tsui Wan Estate,https://www.28hse.com/en/estate/detail/tsui-wan-estate-24558,https://i1.28hse.com/2022/09/20220908124207886122_large.jpg
Chen Hsin Mansion,https://www.28hse.com/en/estate/detail/chen-hsin-mansion-8198,https://i1.28hse.com/2022/09/202209081302024318561_large.jpg
Hing Loong Building,https://www.28hse.com/en/estate/detail/hing-loong-building-5130,https://i1.28hse.com/2022/09/202209081242165598853_large.jpg
Sunrise House,https://www.28hse.com/en/estate/detail/sunrise-house-519,https://i1.28hse.com/2022/09/202209081242413151837_large.jpg
Branksome Crest,https://www.28hse.com/en/estate/detail/branksome-crest-22762,https://i1.28hse.com/2022/09/202209081217471137105_large.jpg
Green View Court,https://www.28hse.com/en/estate/detail/green-view-court-2970,https://i1.28hse.com/2022/09/202209081234241676491_large.jpg
Lung Hin Court,https://www.28hse.com/en/estate/detail/lung-hin-court-6413,https://i1.28hse.com/2022/09/202209081250571033177_large.jpg
Hung Wan Building,https://www.28hse.com/en/estate/detail/hung-wan-building-7717,https://i1.28hse.com/2022/09/202209081258374682038_large.jpg
89-91 Belcher's Street,https://www.28hse.com/en/estate/detail/89-91-belcher-s-street-26681,https://i1.28hse.com/2022/09/202209081226383603885_large.jpg
Po Lung House,https://www.28hse.com/en/estate/detail/po-lung-house-23046,https://i1.28hse.com/2022/09/202209081219131579553_large.jpg
Lee Tai Building,https://www.28hse.com/en/estate/detail/lee-tai-building-7723,https://i1.28hse.com/2022/09/202209081258393552571_large.jpg
Che Keng Tuk Road,https://www.28hse.com/en/estate/detail/che-keng-tuk-road-26590,https://i1.28hse.com/2022/09/202209081226002947479_large.jpg
Comfort Court,https://www.28hse.com/en/estate/detail/comfort-court-26124,https://i1.28hse.com/2022/09/202209081221595888434_large.jpg
Vincent Mansion,https://www.28hse.com/en/estate/detail/vincent-mansion-6331,https://i1.28hse.com/2022/09/202209081250242315712_large.jpg
Timmar Court,https://www.28hse.com/en/estate/detail/timmar-court-8792,https://i1.28hse.com/2022/09/20220908130622495358_large.jpg
Tsuen Fung Centre,https://www.28hse.com/en/estate/detail/tsuen-fung-centre-4602,https://i1.28hse.com/2022/09/202209081240278156450_large.jpg
Kun Lock Building,https://www.28hse.com/en/estate/detail/kun-lock-building-25558,https://i1.28hse.com/2022/09/202209081302155126158_large.jpg
Po Man Building,https://www.28hse.com/en/estate/detail/po-man-building-1222,https://i1.28hse.com/2022/09/20220908121320327910_large.jpg
Cheong Wah Building,https://www.28hse.com/en/estate/detail/cheong-wah-building-5950,https://i1.28hse.com/2022/09/202209081247474980993_large.jpg
Hing Cheung Building,https://www.28hse.com/en/estate/detail/hing-cheung-building-6025,https://i1.28hse.com/2022/09/20220908124820119495_large.jpg
Kam Peng Estate,https://www.28hse.com/en/estate/detail/kam-peng-estate-26274,https://i1.28hse.com/2022/09/202209081223205361863_large.jpg
1-3 Shin Hing Street,https://www.28hse.com/en/estate/detail/1-3-shin-hing-street-24641,https://i1.28hse.com/2022/09/20220908124607214541_large.jpg
Majestic Park,https://www.28hse.com/en/estate/detail/majestic-park-2321,https://i1.28hse.com/2022/09/202209081220061849070_large.jpg
Hand Fair Court,https://www.28hse.com/en/estate/detail/hand-fair-court-2504,https://i1.28hse.com/2022/09/202209081230464550975_large.jpg
Po Hing Mansion,https://www.28hse.com/en/estate/detail/po-hing-mansion-7225,https://i1.28hse.com/2022/09/202209081255195177686_large.jpg
Cheron Court,https://www.28hse.com/en/estate/detail/cheron-court-7916,https://i1.28hse.com/2022/09/202209081300002590330_large.jpg
 5 Blue Pool Road,https://www.28hse.com/en/estate/detail/5-blue-pool-road-26903,https://i1.28hse.com/2022/09/202209081230251647359_large.jpg
Salson House,https://www.28hse.com/en/estate/detail/salson-house-5312,https://i1.28hse.com/2022/09/202209081243232395034_large.jpg
Nam Hung Mansion,https://www.28hse.com/en/estate/detail/nam-hung-mansion-6119,https://i1.28hse.com/2022/09/202209081248576859620_large.jpg
Kam Ho Court,https://www.28hse.com/en/estate/detail/kam-ho-court-681,https://i1.28hse.com/2022/09/202209081253485291296_large.jpg
 Cheong Shing Court,https://www.28hse.com/en/estate/detail/cheong-shing-court-24020,https://i1.28hse.com/2022/09/202209081229324123709_large.jpg
Tung Hing Building,https://www.28hse.com/en/estate/detail/tung-hing-building-870,https://i1.28hse.com/2022/09/20220908130543978016_large.jpg
Silverstone Mansion,https://www.28hse.com/en/estate/detail/silverstone-mansion-6172,https://i1.28hse.com/2022/09/202209081249206536531_large.jpg
Kam Shan Court,https://www.28hse.com/en/estate/detail/kam-shan-court-8735,https://i1.28hse.com/2022/09/202209081305578935226_large.jpg
Dickson Building,https://www.28hse.com/en/estate/detail/dickson-building-6580,https://i1.28hse.com/2022/09/202209081252121113343_large.jpg
Wing Lung Building,https://www.28hse.com/en/estate/detail/wing-lung-building-6231,https://i1.28hse.com/2022/09/202209081249456851452_large.jpg
Riches Court,https://www.28hse.com/en/estate/detail/riches-court-8747,https://i1.28hse.com/2022/09/20220908130603994364_large.jpg
Kiu Fat Mansion,https://www.28hse.com/en/estate/detail/kiu-fat-mansion-3081,https://i1.28hse.com/2022/09/202209081235127351977_large.jpg
Tavistock,https://www.28hse.com/en/estate/detail/tavistock-785,https://i1.28hse.com/2022/09/202209081259312235529_large.jpg
Tak Wai Mansion,https://www.28hse.com/en/estate/detail/tak-wai-mansion-2269,https://i1.28hse.com/2022/09/202209081217312813983_large.jpg
North Point Centre,https://www.28hse.com/en/estate/detail/north-point-centre-1088,https://i1.28hse.com/2022/09/202209081212304920318_large.jpg
Splendour Villa,https://www.28hse.com/en/estate/detail/splendour-villa-212,https://i1.28hse.com/2022/09/202209081214197436591_large.jpg
Ping Tin Estate,https://www.28hse.com/en/estate/detail/ping-tin-estate-25375,https://i1.28hse.com/2022/09/202209081256524253273_large.jpg
Golden Time Villas,https://www.28hse.com/en/estate/detail/golden-time-villas-25637,https://i1.28hse.com/2022/09/20220908130535187815_large.jpg
Silver Frutain Terrace,https://www.28hse.com/en/estate/detail/silver-frutain-terrace-25123,https://i1.28hse.com/2022/09/202209081255092923403_large.jpg
