Name,Estate,Photo
Bella Vista,https://www.28hse.com/en/estate/hk/western-mid-levels/5885_bella-vista,https://i1.28hse.com/2022/09/202209081236342720048_large.jpg
Wah Lai Mansion,https://www.28hse.com/en/estate/hk/north-point/1096_wah-lai-mansion,https://i1.28hse.com/2022/09/202209081250365750081_large.jpg
Foo Yet Kai Building,https://www.28hse.com/en/estate/hk/north-point/7601_foo-yet-kai-building,https://i1.28hse.com/2022/09/202209081257495745843_large.jpg
Sunrise Court,https://www.28hse.com/en/estate/hk/tai-hang/22576_sunrise-court,https://i1.28hse.com/2022/09/202209081217053975584_large.jpg
Sussex Court,https://www.28hse.com/en/estate/hk/western-mid-levels/6102_sussex-court,https://i1.28hse.com/2022/09/202209081248502502315_large.jpg
Fortune Court,https://www.28hse.com/en/estate/hk/shek-tong-tsui/6202_fortune-court,https://i1.28hse.com/2022/09/202209081215004932320_large.jpg
Siu Nin Building,https://www.28hse.com/en/estate/hk/north-point/5425_siu-nin-building,https://i1.28hse.com/2022/09/202209081244121010971_large.jpg
Wan Wah Mansion,https://www.28hse.com/en/estate/hk/fortress-hill/5081_wan-wah-mansion,https://i1.28hse.com/2022/09/202209081241571494845_large.jpg
Caine Building,https://www.28hse.com/en/estate/hk/western-mid-levels/466_caine-building,https://i1.28hse.com/2022/09/202209081240473427473_large.jpg
Rialto Building,https://www.28hse.com/en/estate/hk/wan-chai/6239_rialto-building,https://i1.28hse.com/2022/09/202209081249488453977_large.jpg
Lee Wah Mansion,https://www.28hse.com/en/estate/hk/sheung-wan/748_lee-wah-mansion,https://i1.28hse.com/2022/09/202209081256563911897_large.jpg
Johnston Court,https://www.28hse.com/en/estate/hk/wan-chai/8790_johnston-court,https://i1.28hse.com/2022/09/202209081306216342323_large.jpg
Windsor Court,https://www.28hse.com/en/estate/hk/western-mid-levels/436_windsor-court,https://i1.28hse.com/2022/09/20220908123248395016_large.jpg
Repulse Bay Rd 37,https://www.28hse.com/en/estate/hk/repulse-bay/200_repulse-bay-rd-37,https://i1.28hse.com/2022/09/202209081213366262407_large.jpg
Yee On Building,https://www.28hse.com/en/estate/hk/ap-lei-chau/22653_yee-on-building,https://i1.28hse.com/2022/09/202209081217213420669_large.jpg
KanField Mansion,https://www.28hse.com/en/estate/hk/tai-hang/1009_kanfield-mansion,https://i1.28hse.com/2022/09/202209081212067027512_large.jpg
Birchwood Place,https://www.28hse.com/en/estate/hk/mid-levels/807_birchwood-place,https://i1.28hse.com/2022/09/202209081301078293933_large.jpg
Albany Court,https://www.28hse.com/en/estate/hk/pok-fu-lam/248_albany-court,https://i1.28hse.com/2022/09/202209081229171282845_large.jpg
Moonstar Court,https://www.28hse.com/en/estate/hk/wan-chai/988_moonstar-court,https://i1.28hse.com/2022/09/202209081308137085978_large.jpg
Cheong IP Building,https://www.28hse.com/en/estate/hk/wan-chai/895_cheong-ip-building,
Southorn Mansion,https://www.28hse.com/en/estate/hk/wan-chai/8492_southorn-mansion,https://i1.28hse.com/2022/09/202209081304128176842_large.jpg
Happy Mansion,https://www.28hse.com/en/estate/hk/happy-valley/6421_happy-mansion,https://i1.28hse.com/2022/09/202209081225255317714_large.jpg
Harrow Mansion,https://www.28hse.com/en/estate/hk/aberdeen/6150_harrow-mansion,https://i1.28hse.com/2022/09/202209081249114179197_large.jpg
Caroline Garden,https://www.28hse.com/en/estate/hk/happy-valley/22358_caroline-garden,https://i1.28hse.com/2022/09/202209081216002376019_large.jpg
Fortune Court,https://www.28hse.com/en/estate/hk/shaukeiwan/1198_fortune-court,https://i1.28hse.com/2022/09/202209081215004932320_large.jpg
Garwin Court,https://www.28hse.com/en/estate/hk/happy-valley/8693_garwin-court,https://i1.28hse.com/2022/09/202209081305387276466_large.jpg
Villas Sorrento,https://www.28hse.com/en/estate/hk/western-mid-levels/509_villas-sorrento,https://i1.28hse.com/2022/09/202209081242007128653_large.jpg
Chin Hom Court,https://www.28hse.com/en/estate/hk/kennedy-town/639_chin-hom-court,https://i1.28hse.com/2022/09/202209081250466995504_large.jpg
Dragon Heart Court,https://www.28hse.com/en/estate/hk/tin-hau/6298_dragon-heart-court,https://i1.28hse.com/2022/09/202209081250112178000_large.jpg
Claymore Lodge,https://www.28hse.com/en/estate/hk/happy-valley/965_claymore-lodge,https://i1.28hse.com/2022/09/202209081308066242823_large.jpg
Kam Shing Building,https://www.28hse.com/en/estate/hk/wan-chai/6724_kam-shing-building,https://i1.28hse.com/2022/09/202209081242194138479_large.jpg
Bowie Court,https://www.28hse.com/en/estate/hk/kennedy-town/600_bowie-court,https://i1.28hse.com/2022/09/202209081248102238180_large.jpg
Grand Garden,https://www.28hse.com/en/estate/hk/repulse-bay/203_grand-garden,https://i1.28hse.com/2022/09/202209081213257253397_large.jpg
Silver Jubilee Mansion,https://www.28hse.com/en/estate/hk/sheung-wan/22102_silver-jubilee-mansion,https://i1.28hse.com/2022/09/202209081214585408779_large.jpg
Lily Court,https://www.28hse.com/en/estate/hk/tai-hang/5127_lily-court,https://i1.28hse.com/2022/09/202209081242158898585_large.jpg
Hang Hing Court,https://www.28hse.com/en/estate/hk/sai-ying-pun/666_hang-hing-court,https://i1.28hse.com/2022/09/202209081252467946036_large.jpg
Sunrise Court,https://www.28hse.com/en/estate/hk/happy-valley/22407_sunrise-court,https://i1.28hse.com/2022/09/202209081217053975584_large.jpg
Merry Court,https://www.28hse.com/en/estate/hk/western-mid-levels/476_merry-court,https://i1.28hse.com/2022/09/202209081241162366454_large.jpg
King Fai Court,https://www.28hse.com/en/estate/hk/tin-hau/8476_king-fai-court,https://i1.28hse.com/2022/09/202209081231445301019_large.jpg
Greenland Garden,https://www.28hse.com/en/estate/hk/western-mid-levels/7336_greenland-garden,https://i1.28hse.com/2022/09/202209081239264617877_large.jpg
Ngan Tao Building,https://www.28hse.com/en/estate/hk/fortress-hill/5529_ngan-tao-building,
Fortwest,https://www.28hse.com/en/estate/hk/quarry-bay/8010_fortwest,https://i1.28hse.com/2022/09/202209081300428632539_large.jpg
Vancouver Mansion,https://www.28hse.com/en/estate/hk/causeway-bay/8241_vancouver-mansion,https://i1.28hse.com/2022/09/202209081302207049308_large.jpg
Wah Po Building,https://www.28hse.com/en/estate/hk/shaukeiwan/1196_wah-po-building,https://i1.28hse.com/2022/09/202209081246151010974_large.jpg
Kingston Mansion,https://www.28hse.com/en/estate/hk/aberdeen/330_kingston-mansion,
Wing Ga Building,https://www.28hse.com/en/estate/hk/shek-tong-tsui/8139_wing-ga-building,https://i1.28hse.com/2022/09/202209081301392130986_large.jpg
Full Jade Mansion,https://www.28hse.com/en/estate/hk/aberdeen/322_full-jade-mansion,https://i1.28hse.com/2022/09/20220908123536243325_large.jpg
Ko Wang Court,https://www.28hse.com/en/estate/hk/sai-ying-pun/6683_ko-wang-court,https://i1.28hse.com/2022/09/202209081252583879525_large.jpg
Park Garden,https://www.28hse.com/en/estate/hk/tai-hang/1010_park-garden,https://i1.28hse.com/2022/09/202209081212075142022_large.jpg
Lei King Mansion,https://www.28hse.com/en/estate/hk/shaukeiwan/8478_lei-king-mansion,https://i1.28hse.com/2022/09/202209081304061061121_large.jpg
Lok Kwan House,https://www.28hse.com/en/estate/hk/shaukeiwan/8851_lok-kwan-house,https://i1.28hse.com/2022/09/202209081306476120722_large.jpg
Lee Fat Building,https://www.28hse.com/en/estate/hk/ap-lei-chau/23558_lee-fat-building,https://i1.28hse.com/2022/09/202209081244554954811_large.jpg
View Villa,https://www.28hse.com/en/estate/hk/sheung-wan/8712_view-villa,https://i1.28hse.com/2022/09/202209081224391588582_large.jpg
Siu Wah Building,https://www.28hse.com/en/estate/hk/north-point/5078_siu-wah-building,https://i1.28hse.com/2022/09/202209081241555611496_large.jpg
The Notting Hill,https://www.28hse.com/en/estate/hk/happy-valley/976_the-notting-hill,
Bonham Ville,https://www.28hse.com/en/estate/hk/western-mid-levels/5553_bonham-ville,https://i1.28hse.com/2022/09/202209081245006801394_large.jpg
The Gloucester,https://www.28hse.com/en/estate/hk/wan-chai/6282_the-gloucester,https://i1.28hse.com/2022/09/20220908125005723451_large.jpg
Babington House,https://www.28hse.com/en/estate/hk/western-mid-levels/23394_babington-house,https://i1.28hse.com/2022/09/20220908122109845448_large.jpg
Wah Kin Building,https://www.28hse.com/en/estate/hk/fortress-hill/7547_wah-kin-building,https://i1.28hse.com/2022/09/202209081257252787556_large.jpg
The Wharf,https://www.28hse.com/en/estate/hk/north-point/1108_the-wharf,https://i1.28hse.com/2022/09/202209081212388092726_large.jpg
Go Wah Mansion,https://www.28hse.com/en/estate/hk/wan-chai/5521_go-wah-mansion,https://i1.28hse.com/2022/09/202209081244466630265_large.jpg
Axeford Villa,https://www.28hse.com/en/estate/hk/kennedy-town/597_axeford-villa,https://i1.28hse.com/2022/09/202209081247575215686_large.jpg
King Sing House,https://www.28hse.com/en/estate/hk/wan-chai/22193_king-sing-house,https://i1.28hse.com/2022/09/202209081215172253794_large.jpg
Silver Court,https://www.28hse.com/en/estate/hk/sai-ying-pun/6008_silver-court,https://i1.28hse.com/2022/09/202209081248131578897_large.jpg
Elegant Terrace,https://www.28hse.com/en/estate/hk/western-mid-levels/406_elegant-terrace,https://i1.28hse.com/2022/09/202209081236322636345_large.jpg
Kennedy Town Centre,https://www.28hse.com/en/estate/hk/kennedy-town/577_kennedy-town-centre,https://i1.28hse.com/2022/09/202209081246341883381_large.jpg
Avalon,https://www.28hse.com/en/estate/hk/tai-hang/8877_avalon,https://i1.28hse.com/2022/09/202209081306586393312_large.jpg
Tai Yuen Court,https://www.28hse.com/en/estate/hk/wan-chai/6214_tai-yuen-court,https://i1.28hse.com/2022/09/202209081249372323644_large.jpg
Unique Tower,https://www.28hse.com/en/estate/hk/happy-valley/966_unique-tower,https://i1.28hse.com/2022/09/202209081308065271119_large.jpg
Argenta,https://www.28hse.com/en/estate/hk/western-mid-levels/6571_argenta,https://i1.28hse.com/2022/09/202209081252078841184_large.jpg
Sze Hei Building,https://www.28hse.com/en/estate/hk/aberdeen/5945_sze-hei-building,https://i1.28hse.com/2022/09/202209081247455807886_large.jpg
Jade Court,https://www.28hse.com/en/estate/hk/sai-ying-pun/6248_jade-court,https://i1.28hse.com/2022/09/202209081250554092807_large.jpg
Kin Yip Mansion,https://www.28hse.com/en/estate/hk/north-point/5702_kin-yip-mansion,https://i1.28hse.com/2022/09/202209081246102177504_large.jpg
Parksdale,https://www.28hse.com/en/estate/hk/western-mid-levels/428_parksdale,https://i1.28hse.com/2022/09/202209081238214975957_large.jpg
Woodlands Court,https://www.28hse.com/en/estate/hk/western-mid-levels/471_woodlands-court,https://i1.28hse.com/2022/09/202209081241073688790_large.jpg
On Shun Mansion,https://www.28hse.com/en/estate/hk/sai-ying-pun/6468_on-shun-mansion,https://i1.28hse.com/2022/09/202209081251218249401_large.jpg
Crescent Heights,https://www.28hse.com/en/estate/hk/happy-valley-mid-level/982_crescent-heights,
Marlborough House,https://www.28hse.com/en/estate/hk/tai-hang/23346_marlborough-house,
Tai Pak Terrace,https://www.28hse.com/en/estate/hk/kennedy-town/6294_tai-pak-terrace,https://i1.28hse.com/2022/09/202209081250095750615_large.jpg
Rich Garden,https://www.28hse.com/en/estate/hk/wan-chai/23393_rich-garden,https://i1.28hse.com/2022/09/202209081213028596366_large.jpg
Yuenita Villa,https://www.28hse.com/en/estate/hk/happy-valley/22499_yuenita-villa,https://i1.28hse.com/2022/09/202209081216418072579_large.jpg
Gardenview Heights,https://www.28hse.com/en/estate/hk/tai-hang/8732_gardenview-heights,https://i1.28hse.com/2022/09/202209081305561275230_large.jpg
Lilian Court,https://www.28hse.com/en/estate/hk/western-mid-levels/7636_lilian-court,https://i1.28hse.com/2022/09/202209081258015788017_large.jpg
Po Hon Building,https://www.28hse.com/en/estate/hk/causeway-bay/5188_po-hon-building,https://i1.28hse.com/2022/09/202209081242407998235_large.jpg
WarrenWoods,https://www.28hse.com/en/estate/hk/tai-hang/5524_warrenwoods,https://i1.28hse.com/2022/09/202209081244481747844_large.jpg
Waiga Mansion,https://www.28hse.com/en/estate/hk/happy-valley/22931_waiga-mansion,https://i1.28hse.com/2022/09/202209081218405515625_large.jpg
Kee On Building,https://www.28hse.com/en/estate/hk/sheung-wan/750_kee-on-building,https://i1.28hse.com/2022/09/202209081257038656392_large.jpg
Victoria Mansion,https://www.28hse.com/en/estate/hk/tin-hau/8084_victoria-mansion,https://i1.28hse.com/2022/09/202209081301147840165_large.jpg
Tai Wah Building,https://www.28hse.com/en/estate/hk/tin-hau/6169_tai-wah-building,https://i1.28hse.com/2022/09/202209081300091513513_large.jpg
Yu Wai Mansion,https://www.28hse.com/en/estate/hk/north-point/5830_yu-wai-mansion,https://i1.28hse.com/2022/09/202209081246576304453_large.jpg
Dragon View House,https://www.28hse.com/en/estate/hk/quarry-bay/5595_dragon-view-house,https://i1.28hse.com/2022/09/202209081245173445421_large.jpg
Kam Sing Mansion,https://www.28hse.com/en/estate/hk/wan-chai/893_kam-sing-mansion,https://i1.28hse.com/2022/09/202209081217497672732_large.jpg
Fook On Building,https://www.28hse.com/en/estate/hk/wan-chai/8662_fook-on-building,https://i1.28hse.com/2022/09/202209081248292862162_large.jpg
Wealthy Court,https://www.28hse.com/en/estate/hk/north-point/7523_wealthy-court,https://i1.28hse.com/2022/09/202209081303463192954_large.jpg
JadeView Court,https://www.28hse.com/en/estate/hk/kennedy-town/566_jadeview-court,https://i1.28hse.com/2022/09/202209081245474344587_large.jpg
Happy Villa,https://www.28hse.com/en/estate/hk/happy-valley/947_happy-villa,https://i1.28hse.com/2022/09/202209081307597411728_large.jpg
Champion Court,https://www.28hse.com/en/estate/hk/happy-valley/7906_champion-court,https://i1.28hse.com/2022/09/202209081259561864536_large.jpg
Losion Villa,https://www.28hse.com/en/estate/hk/western-mid-levels/461_losion-villa,https://i1.28hse.com/2022/09/202209081240311742613_large.jpg
Glory Heights,https://www.28hse.com/en/estate/hk/western-mid-levels/399_glory-heights,https://i1.28hse.com/2022/09/202209081236004227094_large.jpg
Eastman Court,https://www.28hse.com/en/estate/hk/wan-chai/862_eastman-court,https://i1.28hse.com/2022/09/202209081305062823231_large.jpg
Skylight Tower,https://www.28hse.com/en/estate/hk/western-mid-levels/521_skylight-tower,https://i1.28hse.com/2022/09/20220908124248212834_large.jpg
Yau Kwong Building,https://www.28hse.com/en/estate/hk/causeway-bay/6149_yau-kwong-building,https://i1.28hse.com/2022/09/202209081249104573223_large.jpg
Conduit 18,https://www.28hse.com/en/estate/hk/western-mid-levels/6572_conduit-18,https://i1.28hse.com/2022/09/202209081252081872026_large.jpg
Rowen Court,https://www.28hse.com/en/estate/hk/western-mid-levels/475_rowen-court,
Kelly House,https://www.28hse.com/en/estate/hk/wan-chai/8941_kelly-house,https://i1.28hse.com/2022/09/202209081307276774781_large.jpg
Po Ming Building,https://www.28hse.com/en/estate/hk/causeway-bay/6249_po-ming-building,https://i1.28hse.com/2022/09/20220908124951548008_large.jpg
Fu Yan Court,https://www.28hse.com/en/estate/hk/sai-wan-ho/1200_fu-yan-court,https://i1.28hse.com/2022/09/202209081213113511706_large.jpg
The Babington,https://www.28hse.com/en/estate/hk/western-mid-levels/5309_the-babington,https://i1.28hse.com/2022/09/202209081243215293780_large.jpg
Fullview Villa,https://www.28hse.com/en/estate/hk/happy-valley/5235_fullview-villa,
Tung Tai Building,https://www.28hse.com/en/estate/hk/shaukeiwan/1216_tung-tai-building,https://i1.28hse.com/2022/09/202209081213184964160_large.jpg
Po Wah Building,https://www.28hse.com/en/estate/hk/shaukeiwan/1197_po-wah-building,https://i1.28hse.com/2022/09/202209081222342485518_large.jpg
Eternal Building,https://www.28hse.com/en/estate/hk/north-point/7738_eternal-building,https://i1.28hse.com/2022/09/202209081258465407356_large.jpg
Man Shek Building,https://www.28hse.com/en/estate/hk/wan-chai/897_man-shek-building,https://i1.28hse.com/2022/09/20220908130739616634_large.jpg
Highland Mansion,https://www.28hse.com/en/estate/hk/causeway-bay/8509_highland-mansion,https://i1.28hse.com/2022/09/202209081304192705779_large.jpg
GreenCliff,https://www.28hse.com/en/estate/hk/happy-valley-mid-level/981_greencliff,https://i1.28hse.com/2022/09/202209081308118465348_large.jpg
The Morgan,https://www.28hse.com/en/estate/hk/western-mid-levels/8802_the-morgan,https://i1.28hse.com/2022/09/202209081306254743673_large.jpg
Valiant Court,https://www.28hse.com/en/estate/hk/wan-chai/868_valiant-court,https://i1.28hse.com/2022/09/202209081233008861661_large.jpg
Lee King Mansion,https://www.28hse.com/en/estate/hk/tin-hau/21226_lee-king-mansion,https://i1.28hse.com/2022/09/202209081214212737994_large.jpg
Hoi On Building,https://www.28hse.com/en/estate/hk/sai-wan-ho/1402_hoi-on-building,https://i1.28hse.com/2022/09/202209081213357231180_large.jpg
Realfound Mansion,https://www.28hse.com/en/estate/hk/stanley/22849_realfound-mansion,https://i1.28hse.com/2022/09/202209081218152625269_large.jpg
Bayshore Apartments,https://www.28hse.com/en/estate/hk/aberdeen/299_bayshore-apartments,https://i1.28hse.com/2022/09/202209081234332220326_large.jpg
Kam Fai Mansion,https://www.28hse.com/en/estate/hk/mid-levels/5123_kam-fai-mansion,
Hong Fu Building,https://www.28hse.com/en/estate/hk/wan-chai/7497_hong-fu-building,https://i1.28hse.com/2022/09/202209081257025841425_large.jpg
Blue Pool Lodge,https://www.28hse.com/en/estate/hk/happy-valley/5753_blue-pool-lodge,https://i1.28hse.com/2022/09/202209081246297760467_large.jpg
