Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,CNAME,CNAME_S,ENAME,REGION
1/9/2021,Tseung Kwan O,On Ning Garden,4.31,BLOCK 5 4/F Room F,4,BLOCK 5,F,691,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Lohas Park District,Lohas Park,9.6,LE PRESTIGE TOWER 3 5#/F Room LA,5,LE PRESTIGE TOWER 3,LA,906,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Discovery Bay,Discovery Bay,5.25,GREENDALE COURT 2/F Room B,2,GREENDALE COURT,B,689,離島區,离岛区,ISLANDS,NTW
1/9/2021,Tai Po,UpTown Plaza,7.6,TOWER 1 2#/F Room G,2,TOWER 1,G,599,大埔區,大浦区,TAI PO,NTE
1/9/2021,Yuen Long,Villa Art Deco,7.78,BLOCK 1 7/F Room B,7,BLOCK 1,B,868,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Yuen Long,The Reach,8.18,TOWER 8 5/F Room G,5,TOWER 8,G,900,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Yuen Long,Yoho Town,8.66,TOWER 5 3#/F Room E,3,TOWER 5,E,684,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tseung Kwan O,Fu Ning Garden,6,BLOCK 4 1#/F Room B,1,BLOCK 4,B,551,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Tseung Kwan O,Serenity Place,7.3,BLOCK 2 3#/F Room C,3,BLOCK 2,C,646,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Tsuen Wan Sham Tseng,Sea Crest Villa,5.1,BLOCK 13 2/F Room A,2,BLOCK 13,A,574,荃灣區,荃湾区,TSUEN WAN,NTW
1/9/2021,Tseung Kwan O,The Beaumount,7.85,TOWER 7 9/F Room C,9,TOWER 7,C,656,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Ma On Shan,Vista Paradiso,9.1,TOWER 8 8/F Room B,8,TOWER 8,B,927,沙田區,沙田区,SHA TIN,NTE
1/9/2021,Tung Chung,Caribbean Coast,9.47,TOWER 12 3#/F Room B,3,TOWER 12,B,1013,離島區,离岛区,ISLANDS,NTW
1/9/2021,Lohas Park District,Lohas Park,9.8,THE CAPITOL TOWER 3 6#/F Room RA,6,THE CAPITOL TOWER 3,RA,940,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Tung Chung,Tung Chung Crescent,9.9,BLOCK 6 1#/F Room A,1,BLOCK 6,A,1062,離島區,离岛区,ISLANDS,NTW
1/9/2021,Ma On Shan,Double Cove,8.34,PHASE 3 BLOCK 25 8/F Room C,8,PHASE 3 BLOCK 25,C,512,沙田區,沙田区,SHA TIN,NTE
1/9/2021,ShaTin,Yue Tin Court,5.4,YUE YAT HOUSE--BLOCK E 5/F Room 7,5,YUE YAT HOUSE--BLOCK E,7,531,沙田區,沙田区,SHA TIN,NTE
1/9/2021,Tsing Yi,Ching Wah Court,4.34,WAH SUEN HOUSE--BLOCK B 5/F Room 4,5,WAH SUEN HOUSE--BLOCK B,4,490,葵青區,葵青区,KWAI TSING,NTW
1/9/2021,Sheung Shui,Noble Hill,9.4,TOWER 7 2/F Room A,2,TOWER 7,A,926,北區,北区,NORTH,NTE
1/9/2021,Tseung Kwan O,Metro Town,11.68,TOWER 10 5#/F Room H,5,TOWER 10,H,881,西貢區,西贡区,SAI KUNG,NTE
1/9/2021,Tuen Mun,Blossom Garden,5,BLOCK 2 4/F Room F,4,BLOCK 2,F,518,屯門區,屯门区,TUEN MUN,NTW
1/9/2021,Tin Shui Wai,Tin Shing Court,4,BLOCK B 1#/F Room 14,1,BLOCK B,14,580,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Yuen Long,Springdale Villas,5,TOWER 2 3/F Room A,3,TOWER 2,A,844,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,9.57,VILLA 1 1/F Room C,1,VILLA 1,C,677,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tuen Mun,Tai Hing Gardens,5.1,PHASE 2 TOWER 5 9/F Room E,9,PHASE 2 TOWER 5,E,625,屯門區,屯门区,TUEN MUN,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,13.14,VILLA 6 2/F Room C,2,VILLA 6,C,957,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tai Po,Fortune Plaza,5.65,WAH CHEONG COURT--BLOCK 4 2#/F Room B,2,WAH CHEONG COURT--BLOCK 4,B,451,大埔區,大浦区,TAI PO,NTE
1/9/2021,Tin Shui Wai,Wetland Seasons Park,6.61,TOWER 11 7/F Room A2,7,TOWER 11,A2,460,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tai Po,Savanna Garden,12.6,BLOCK 41 1/F Room A,1,BLOCK 41,A,1088,大埔區,大浦区,TAI PO,NTE
1/9/2021,Yuen Long,Crescent Green,11.96,TOWER 8 3/F Room A,3,TOWER 8,A,996,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.84,TOWER 5 8/F Room A1,8,TOWER 5,A1,465,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.72,TOWER 3 7/F Room B1,7,TOWER 3,B1,411,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tung Chung,The Visionary,8.43,TOWER 2 3/F Room C,3,TOWER 2,C,702,離島區,离岛区,ISLANDS,NTW
1/9/2021,Tai Po,Mayfair By The Sea,17,TOWER 12 2/F Room A,2,TOWER 12,A,1228,大埔區,大浦区,TAI PO,NTE
1/9/2021,ShaTin,Wai Wah Centre,6.35,BLOCK 2 1#/F Room E,1,BLOCK 2,E,483,沙田區,沙田区,SHA TIN,NTE
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.82,TOWER 3 7/F Room A3,7,TOWER 3,A3,433,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.75,TOWER 3 7/F Room A5,7,TOWER 3,A5,406,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tsuen Wan,Ocean Pride,26.49,TOWER 5A 2#/F Room A,2,TOWER 5A,A,1162,荃灣區,荃湾区,TSUEN WAN,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.8,TOWER 5 8/F Room B5,8,TOWER 5,B5,436,元朗區,元朗区,YUEN LONG,NTW
30/12/2021,Tung Chung,Caribbean Coast,11.52,TOWER 1 5#/F Room H,5,TOWER 1,H,1295,離島區,离岛区,ISLANDS,NTW
30/12/2021,Tuen Mun,Kam Men Mansion,4.04,1#/F Room C,1,,C,502,屯門區,屯门区,TUEN MUN,NTW
30/12/2021,Tsuen Wan Sham Tseng,L?橝QUATIQUE,5.95,BLOCK 1 1#/F Room E,1,BLOCK 1,E,300,荃灣區,荃湾区,TSUEN WAN,NTW
30/12/2021,Tuen Mun,Tai Hing Gardens,5.08,PHASE 2 TOWER 9 1#/F Room H,1,PHASE 2 TOWER 9,H,535,屯門區,屯门区,TUEN MUN,NTW
30/12/2021,Tsuen Wan,Allway Gardens,5.1,BLOCK P 1#/F Room 5,1,BLOCK P,5,607,荃灣區,荃湾区,TSUEN WAN,NTW
30/12/2021,Tsuen Wan,Allway Gardens,4.36,BLOCK D 3/F Room 6,3,BLOCK D,6,505,荃灣區,荃湾区,TSUEN WAN,NTW
30/12/2021,Tuen Mun,Chelsea Heights,7.68,BLOCK 6 2#/F Room E,2,BLOCK 6,E,692,屯門區,屯门区,TUEN MUN,NTW
30/12/2021,Tseung Kwan O,Metro City,7,PHASE II TOWER 9 1#/F Room B,1,PHASE II TOWER 9,B,516,西貢區,西贡区,SAI KUNG,NTE
30/12/2021,Tai Wai,May Shing Court,4.99,BLOCK A 2#/F Room 8,2,BLOCK A,8,453,沙田區,沙田区,SHA TIN,NTE
30/12/2021,Ma On Shan,Kam Hay Court,6.18,KAM WING HOUSE--BLOCK C 1#/F Room 9,1,KAM WING HOUSE--BLOCK C,9,712,沙田區,沙田区,SHA TIN,NTE
16/12/2021,Tuen Mun,Yuet Wu Villa,4.58,BLOCK 13 1/F Room J,1,BLOCK 13,J,582,屯門區,屯门区,TUEN MUN,NTW
16/12/2021,Tuen Mun,Yuet Wu Villa,5.9,BLOCK 14 1#/F Room G,1,BLOCK 14,G,712,屯門區,屯门区,TUEN MUN,NTW
16/12/2021,Tsuen Wan Sham Tseng,Bellagio,7.43,TOWER 6 5#/F Room F,5,TOWER 6,F,703,荃灣區,荃湾区,TSUEN WAN,NTW
16/12/2021,ShaTin,SHATIN NEW TOWN,5.55,BLOCK B1 2#/F Room H,2,BLOCK B1,H,423,屯門區,屯门区,TUEN MUN,NTW
16/12/2021,Tuen Mun,Hong Lai Garden,5.8,BLOCK 2 9/F Room C,9,BLOCK 2,C,636,屯門區,屯门区,TUEN MUN,NTW
16/12/2021,Yuen Long,Springdale Villas,6.5,TOWER 1 1#/F Room F,1,TOWER 1,F,636,元朗區,元朗区,YUEN LONG,NTW
16/12/2021,Tseung Kwan O,Tseung Kwan O Plaza,8,TOWER 6 3#/F Room D,3,TOWER 6,D,611,西貢區,西贡区,SAI KUNG,NTE
16/12/2021,Kwai Chung,Kwai Sing Centre,5,BLOCK A 2#/F Room 7,2,BLOCK A,7,466,葵青區,葵青区,KWAI TSING,NTW
16/12/2021,Tsing Yi,Tierra Verde,9.9,TOWER 3 2#/F Room G,2,TOWER 3,G,651,葵青區,葵青区,KWAI TSING,NTW
16/12/2021,Yuen Long,Wing Fu Mansion,4.38,1#/F Room C,1,,C,382,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,5.69,TOWER 5 6/F Room A8,6,TOWER 5,A8,465,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tuen Mun,Regency Bay,7.1,TOWER 2 2#/F Room H,2,TOWER 2,H,424,屯門區,屯门区,TUEN MUN,NTW
1/9/2021,Tin Shui Wai,Wetland Seasons Park,6.8,TOWER 5 9/F Room B1,9,TOWER 5,B1,521,元朗區,元朗区,YUEN LONG,NTW
1/9/2021,Tuen Mun,Nerine Cove,1.5,BLOCK 2 3#/F Room C,3,BLOCK 2,C,727,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tin Shui Wai,Kingswood Villas,5.65,KENSWOOD BLOCK 2 1#/F Room F,1,KENSWOOD BLOCK 2,F,576,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tung Chung,Century Link,5.2,PHASE 1 TOWER 3A 3/F Room 6,3,PHASE 1 TOWER 3A,6,381,離島區,离岛区,ISLANDS,NTW
31/8/2021,Tsuen Wan,Aurora,11.73,TOWER 1 8/F Room E,8,TOWER 1,E,726,灣仔區,湾仔区,WAN CHAI,HK
31/8/2021,Tai Po,Chung Nga Court,4,CHUNG MAY HOUSE--BLOCK C 5/F Room 2,5,CHUNG MAY HOUSE--BLOCK C,2,501,大埔區,大浦区,TAI PO,NTE
31/8/2021,Yuen Long,Grand YOHO,9.98,PHASE 2 TOWER 5 3#/F Room G,3,PHASE 2 TOWER 5,G,539,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,Sun Yuen Long Centre,7,BLOCK 3 1#/F Room G,1,BLOCK 3,G,576,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,The Reach,6.27,TOWER 2 2#/F Room B,2,TOWER 2,B,547,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tsuen Wan,City Point,10.5,BLOCK 6 4#/F Room C,4,BLOCK 6,C,683,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Tin Shui Wai,Central Park Towers,6.78,TOWER 3 3#/F Room C,3,TOWER 3,C,658,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tin Shui Wai,Kingswood Villas,6.94,LYNWOOD BLOCK 8 3#/F Room A,3,LYNWOOD BLOCK 8,A,820,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tuen Mun,Prime View Garden,4.7,TOWER 5 1#/F Room J,1,TOWER 5,J,543,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Yuen Long,Champion Building,4.2,9/F Room D,9,,D,464,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Ma On Shan,Kam Fung Court,4.7,KAM KWAI HOUSE--BLOCK E 3#/F Room 12,3,KAM KWAI HOUSE--BLOCK E,12,732,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tseung Kwan O,Ocean Shores,11.8,TOWER 7 1#/F Room F,1,TOWER 7,F,890,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,ShaTin,City One Shatin,5.84,BLOCK 45 2#/F Room E,2,BLOCK 45,E,395,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Ma On Shan,Ma On Shan Centre,8.36,TOWER 2 3#/F Room E,3,TOWER 2,E,701,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tsuen Wan,Tsuen Wan Centre,4.75,BLOCK 1--KWANGCHOW HOUSE 4/F Room E,4,BLOCK 1--KWANGCHOW HOUSE,E,481,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Kwai Fong,New Kwai Fong Gardens,6.88,BLOCK C 2#/F Room 4,2,BLOCK C,4,490,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Fan Ling,Cheong Shing Court,5.23,BLOCK C 3#/F Room 6,3,BLOCK C,6,829,北區,北区,NORTH,NTE
31/8/2021,ShaTin,Belair Gardens,11.8,CARMEL HEIGHTS--BLOCK C 1#/F Room C,1,CARMEL HEIGHTS--BLOCK C,C,1245,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tai Po,Plover Cove Garden,5.4,BLOCK D 8/F Room 4,8,BLOCK D,4,426,大埔區,大浦区,TAI PO,NTE
31/8/2021,Tseung Kwan O,Residence Oasis,9.2,TOWER 6 5#/F Room C,5,TOWER 6,C,661,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Fan Ling,Dawning Views,5.93,BLOCK 7 2#/F Room H,2,BLOCK 7,H,532,北區,北区,NORTH,NTE
31/8/2021,Tuen Mun,Lai Bo building,2.9,1#/F Room C,1,,C,344,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tseung Kwan O,Beverly Garden,4.25,BLOCK 5 8/F Room F,8,BLOCK 5,F,504,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tai Wai,Grandway Garden,6.85,BLOCK 3 1#/F Room G,1,BLOCK 3,G,659,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tai Wai,Golden Lion Garden,4.75,STAGE I GOLDEN HARVEST COURT--BLOCK F 1#/F Room 2,1,STAGE I GOLDEN HARVEST COURT--BLOCK F,2,427,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tuen Mun,Siu Hei Court,4.5,SHUN HEI HOUSE--BLOCK C 6/F Room 9,6,SHUN HEI HOUSE--BLOCK C,9,495,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tuen Mun,Skypoint Royale,5.53,TOWER 6 3/F Room 16,3,TOWER 6,16,352,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tuen Mun,Skypoint Royale,5.05,TOWER 6 3/F Room 09,3,TOWER 6,9,346,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tung Chung,Coastal Skyline,11.2,BLOCK 6 4#/F Room B,4,BLOCK 6,B,1189,離島區,离岛区,ISLANDS,NTW
31/8/2021,Tuen Mun,Elegance Gardens,4.7,BLOCK 2 7/F Room A,7,BLOCK 2,A,440,中西區,中西区,CENTRAL & WESTERN,HK
31/8/2021,Tung Chung,Seaview Crescent,3.5,BLOCK 1 3#/F Room E,3,BLOCK 1,E,687,離島區,离岛区,ISLANDS,NTW
31/8/2021,Tseung Kwan O,Residence Oasis,8.9,TOWER 5 3#/F Room E,3,TOWER 5,E,677,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tseung Kwan O,The Pinnacle,6.8,BLOCK 2 3#/F Room H,3,BLOCK 2,H,568,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Yuen Long,Atrium House,6.51,8/F Room A8,8,,A8,434,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,Park Yoho,7.4,PARK YOHO VENEZIA TOWER 5A 9/F Room C,9,PARK YOHO VENEZIA TOWER 5A,C,502,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tai Wai,Granville Garden,8.9,TOWER 2 2#/F Room F,2,TOWER 2,F,832,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tai Wai,On Ting Mansion,4.15,3/F Room D,3,,D,500,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tuen Mun,Siu Hong Court,5.15,SIU NING HOUSE--BLOCK S 2#/F Room 7,2,SIU NING HOUSE--BLOCK S,7,564,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Yuen Long,Sereno Verde,6.85,PHASE 1 BLOCK 8 1#/F Room A,1,PHASE 1 BLOCK 8,A,681,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tseung Kwan O,Ocean Shores,7.86,TOWER 15 2#/F Room C,2,TOWER 15,C,546,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tai Po,The Regent,10.2,TOWER 17 7/F Room D,7,TOWER 17,D,761,大埔區,大浦区,TAI PO,NTE
31/8/2021,Yuen Long,Atrium House,6.79,1#/F Room A2,1,,A2,437,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,Atrium House,4.83,8/F Room A7,8,,A7,290,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,Atrium House,6.76,2#/F Room A8,2,,A8,434,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tin Shui Wai,Central Park Towers,6.8,TOWER 6 4#/F Room C,4,TOWER 6,C,658,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Ma On Shan,Sunshine City,7.7,BLOCK 4 1#/F Room B,1,BLOCK 4,B,529,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Ma On Shan,Vista Paradiso,10,TOWER 9 1#/F Room B,1,TOWER 9,B,977,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tseung Kwan O,Tseung Kwan O Plaza,8.04,TOWER 8 1#/F Room F,1,TOWER 8,F,586,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,ShaTin,SHATIN NEW TOWN,6.06,BLOCK C2 2#/F Room E,2,BLOCK C2,E,438,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Fotan,Sui Wo Court,6.5,HING ON HOUSE--BLOCK F 3#/F Room 11,3,HING ON HOUSE--BLOCK F,11,703,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Fan Ling,Regentville,5.97,BLOCK 2 2#/F Room D,2,BLOCK 2,D,598,北區,北区,NORTH,NTE
31/8/2021,Tseung Kwan O,The Wings,21,OCEAN WINGS TOWER 1 1#/F Room C,1,OCEAN WINGS TOWER 1,C,980,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tseung Kwan O,Tseung Kwan O Plaza,7.98,TOWER 3 7/F Room C,7,TOWER 3,C,615,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tseung Kwan O,The Beaumount,9.73,TOWER 1 1#/F Room E,1,TOWER 1,E,968,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Yuen Long,Tung Yik Building,4.9,1#/F Room F,1,,F,446,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tuen Mun,Hoi Tak Gardens,4.28,TOWER 3 5/F Room D,5,TOWER 3,D,450,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,ShaTin,City One Shatin,5.28,BLOCK 39 3/F Room A,3,BLOCK 39,A,395,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tseung Kwan O,The Grandiose,8.83,TOWER 2 3#/F Room K,3,TOWER 2,K,674,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Kwai Chung,Po Sing Centre,4.23,BLOCK C 3/F Room 5,3,BLOCK C,5,377,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Yuen Long,The Reach,5.74,TOWER 9 2#/F Room E,2,TOWER 9,E,492,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tsuen Wan,Discovery Park,8.37,BLOCK 8 3#/F Room B,3,BLOCK 8,B,593,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Tseung Kwan O,East Point,9.15,BLOCK 5 1#/F Room D,1,BLOCK 5,D,787,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tseung Kwan O,Well On Garden,6,BLOCK 2 3#/F Room E,3,BLOCK 2,E,488,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,Tuen Mun,Harvest Garden,6.38,BLOCK 2 1#/F Room F,1,BLOCK 2,F,725,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Ma On Shan,Kam Hay Court,5.05,KAM FOON HOUSE--BLOCK A 5/F Room 3,5,KAM FOON HOUSE--BLOCK A,3,515,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tseung Kwan O,Kwong Ming Court,4.15,KWONG SUI HOUSE--BLOCK D 1#/F Room 15,1,KWONG SUI HOUSE--BLOCK D,15,574,西貢區,西贡区,SAI KUNG,NTE
31/8/2021,ShaTin,Wai Wah Centre,6.47,BLOCK 2 1#/F Room E,1,BLOCK 2,E,483,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tsing Yi,Mount Haven,9.83,BLOCK 6 9/F Room C,9,BLOCK 6,C,963,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,ShaTin,Ravana Garden,8.58,BLOCK 5 1#/F Room E,1,BLOCK 5,E,686,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tuen Mun,Glorious Garden,3.98,BLOCK 7 1#/F Room J,1,BLOCK 7,J,567,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tuen Mun,Lung Mun Oasis,5.38,BLOCK 15 2#/F Room C,2,BLOCK 15,C,505,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Ma On Shan,Saddle Ridge Garden,6.45,BLOCK 9 2/F Room C,2,BLOCK 9,C,691,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tsing Yi,Greenfield Garden,6.38,TOWER 10 1#/F Room G,1,TOWER 10,G,474,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Tsuen Wan Sham Tseng,Lido Garden,6.6,TOWER 1 3#/F Room H,3,TOWER 1,H,683,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Fotan,Sui Wo Court,5.2,WING HING HOUSE--BLOCK J 3#/F Room 7,3,WING HING HOUSE--BLOCK J,7,538,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tsing Yi,Rambler Crest,6.2,TOWER 6 3#/F Room H,3,TOWER 6,H,638,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Tsuen Wan Sham Tseng,Bellagio,12.12,TOWER 6 3#/F Room B,3,TOWER 6,B,1177,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,ShaTin,Pictorial Garden,9.98,ELEGANT COURT--BLOCK C 2#/F Room A,2,ELEGANT COURT--BLOCK C,A,1285,沙田區,沙田区,SHA TIN,NTE
31/8/2021,Tsuen Wan Sham Tseng,Hong Kong Garden,7.75,BLOCK 17 1#/F Room C,1,BLOCK 17,C,1136,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Tai Po,The Regent,29.15,TOWER 3 2#/F Room A,2,TOWER 3,A,1388,大埔區,大浦区,TAI PO,NTE
31/8/2021,Yuen Long,Ho Shun Yee Building,4.18,BLOCK B 1#/F Room 2,1,BLOCK B,2,379,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Yuen Long,Sereno Verde,7.5,PHASE 2 BLOCK 15 1#/F Room B,1,PHASE 2 BLOCK 15,B,1045,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Discovery Bay,Discovery Bay,11.38,CHIANTI BLOCK 3 1#/F Room F,1,CHIANTI BLOCK 3,F,1298,離島區,离岛区,ISLANDS,NTW
31/8/2021,Tuen Mun,Century Gateway,8.78,TOWER 5 1#/F Room K,1,TOWER 5,K,621,屯門區,屯门区,TUEN MUN,NTW
31/8/2021,Tin Shui Wai,Wetland Seasons Park,8.45,TOWER 2 2/F Room A5,2,TOWER 2,A5,726,元朗區,元朗区,YUEN LONG,NTW
16/12/2021,ShaTin,Yue Tin Court,6.14,YUE KWAN HOUSE--BLOCK G 3#/F Room 3,3,YUE KWAN HOUSE--BLOCK G,3,531,沙田區,沙田区,SHA TIN,NTE
16/12/2021,ShaTin,Yu Chui Court,5.8,YU LIM HOUSE--BLOCK Q 1#/F Room 1,1,YU LIM HOUSE--BLOCK Q,1,735,沙田區,沙田区,SHA TIN,NTE
16/12/2021,Tuen Mun Castle Peak Road,Hong Kong Gold Coast,6.5,BLOCK 9 2#/F Room C,2,BLOCK 9,C,700,屯門區,屯门区,TUEN MUN,NTW
16/12/2021,Tai Po,Tai Po Plaza,5.17,YEE FAI COURT--BLOCK 2 2#/F Room D,2,YEE FAI COURT--BLOCK 2,D,447,大埔區,大浦区,TAI PO,NTE
16/12/2021,Fan Ling,Wing Fok Centre,4,TOWER 6 1#/F Room K,1,TOWER 6,K,518,北區,北区,NORTH,NTE
16/12/2021,Tsuen Wan Sham Tseng,Hong Kong Garden,5.88,BLOCK 4 5/F Room C,5,BLOCK 4,C,775,荃灣區,荃湾区,TSUEN WAN,NTW
16/12/2021,Ma On Shan,KAM TAI COURT,5.73,KAM TIN HOUSE--BLOCK J 3#/F Room 2,3,KAM TIN HOUSE--BLOCK J,2,736,沙田區,沙田区,SHA TIN,NTE
16/12/2021,Yuen Long,Hung Fat House,4.65,1/F Room B,1,,B,460,元朗區,元朗区,YUEN LONG,NTW
16/12/2021,ShaTin,Pictorial Garden,10,BELLEVE COURT--BLOCK 2 1#/F Room A,1,BELLEVE COURT--BLOCK 2,A,1217,東區,东区,EASTERN,HK
16/12/2021,Tai Po,Classical Gardens,7.25,PHASE IV BLOCK 28 7/F Room C,7,PHASE IV BLOCK 28,C,690,大埔區,大浦区,TAI PO,NTE
31/8/2021,Tung Chung,The Visionary,7.19,TOWER 10 2#/F Room H,2,TOWER 10,H,449,離島區,离岛区,ISLANDS,NTW
31/8/2021,Tsuen Wan Sham Tseng,Bellagio,12.83,TOWER 9 3#/F Room C,3,TOWER 9,C,1177,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Tin Shui Wai,Wetland Seasons Park,6.08,TOWER 5 7/F Room A8,7,TOWER 5,A8,465,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tsuen Wan,Ocean Pride,10.8,TOWER 5B 4#/F Room D,4,TOWER 5B,D,534,荃灣區,荃湾区,TSUEN WAN,NTW
31/8/2021,Kwai Chung,Sun Kwai Hing Gardens,6.53,BLOCK A 4/F Room 2,4,BLOCK A,2,703,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Kwai Chung,Kwai Chung Plaza,7.55,BLOCK 2 8/F Room C,8,BLOCK 2,C,666,葵青區,葵青区,KWAI TSING,NTW
31/8/2021,Tin Shui Wai,Wetland Seasons Park,5.46,TOWER 3 1/F Room A2,1,TOWER 3,A2,418,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tin Shui Wai,Wetland Seasons Park,5.71,TOWER 3 3/F Room A5,3,TOWER 3,A5,406,元朗區,元朗区,YUEN LONG,NTW
31/8/2021,Tin Shui Wai,Wetland Seasons Park,5.73,TOWER 3 5/F Room A5,5,TOWER 3,A5,406,元朗區,元朗区,YUEN LONG,NTW
