VGG16_2d1,VGG16_2d2,VGG16_3d1,VGG16_3d2,VGG16_3d3
0.45280942,0.90299547,0.49140403,0.8911935,0.38221166
0.6766629,0.20795152,0.6967629,0.2515717,0.81567156
0.39279848,0.78673846,0.3973523,0.80450964,0.55346483
0.73954034,0.6017374,0.75368047,0.66039693,0.4709924
0.7728309,0.35872763,0.7342422,0.37540013,0.4135909
0.42989787,0.58677673,0.43701476,0.46670565,0.25911218
0.39159012,0.3050616,0.44126064,0.33915627,0.38339573
0.50789243,0.78766716,0.57247883,0.840739,0.63585496
0.66692466,0.65103185,0.5942292,0.6034617,0.25485852
0.4951311,0.61236954,0.48251572,0.520244,0.38317448
0.7936728,0.20450854,0.7911489,0.1789949,0.6131675
0.85227793,0.44977617,0.8798387,0.52041656,0.63263375
0.5284869,0.31402808,0.43519908,0.3590412,0.8557051
0.35001665,0.9532839,0.33058426,0.9463128,0.5887031
0.47176766,0.5041731,0.3974722,0.6251284,0.94686604
0.9030234,0.43219435,0.89527905,0.5482161,0.45374393
0.3921807,0.64966077,0.33075318,0.62862796,0.28326166
0.90701026,0.46023774,0.8611354,0.5659012,0.4345758
0.885477,0.5699564,0.7806207,0.5693799,0.22923008
0.094683945,0.5811956,0.14940783,0.55347264,0.7630482
0.06957102,0.34123418,0.076219946,0.3083045,0.43393484
0.27257717,0.6477778,0.19739977,0.6674782,0.5592736
0.45869124,0.5602504,0.51910704,0.46827522,0.23462373
0.30162293,0.7016712,0.29946113,0.72281986,0.5983343
0.838156,0.48329744,0.87901646,0.49472693,0.73918295
0.9027056,0.43235832,0.88134444,0.5404119,0.4755032
0.77279913,0.64841664,0.77339697,0.5833328,0.5407119
0.52798784,0.67454046,0.535472,0.6628937,0.47239187
0.8336445,0.7325978,0.53909236,0.5194625,0.0067016184
0.5851324,0.37942207,0.5682035,0.38588095,0.596426
0.37563425,0.43528745,0.2782555,0.43885636,0.83405995
0.6310029,0.7755858,0.5422723,0.63612163,0.2154817
0.44510853,0.58450395,0.46865597,0.45871466,0.32117796
0.108440995,0.3393912,0.1249733,0.29670888,0.49669853
0.538829,0.62521565,0.5500195,0.6114947,0.3358938
0.3483755,0.3782617,0.31498554,0.3959722,0.6769886
0.12699428,0.58644986,0.10136843,0.5345916,0.69646704
0.18167505,0.5604907,0.18155232,0.52058053,0.62549204
0.41553384,0.3044082,0.41864747,0.3369466,0.58703005
0.8209889,0.2911052,0.7671462,0.32481712,0.74207956
0.9558291,0.37700257,0.9344436,0.43727493,0.55120325
0.18021363,0.68058085,0.25380582,0.64340234,0.65625393
0.78965527,0.54623544,0.6850107,0.46482652,0.36102474
0.20344156,0.56268054,0.22177154,0.55285865,0.6416779
0.5495644,0.87236476,0.4243151,0.7785115,0.18183589
0.7920534,0.5537127,0.7099711,0.45699024,0.33871177
0.57923263,0.6706194,0.6547932,0.69719136,0.765112
0.59935963,0.26449287,0.65851974,0.3527224,0.6210755
0.46053904,0.38426,0.49928975,0.4779279,0.9787135
0.68561924,0.563876,0.68660337,0.59262496,0.67989546
0.24393377,0.52509785,0.2786698,0.5050755,0.6085869
0.62020046,0.19206038,0.5661252,0.26959246,0.70386565
0.18696398,0.43744522,0.18212265,0.32417068,0.2715639
0.43169957,0.5358747,0.46534646,0.6024446,0.65242606
0.27583086,0.94162095,0.21583322,0.9333916,0.35377008
0.531142,0.6898438,0.56303906,0.66862065,0.5310165
0.6034348,0.9238703,0.61215764,0.8574947,0.24018443
0.34993955,0.2150934,0.36257237,0.25388026,0.54307824
0.6928536,0.8061686,0.66475177,0.76712394,0.3843106
0.308905,0.81819725,0.33954746,0.7484119,0.4368572
0.3845681,0.18785065,0.36282057,0.2409291,0.58789706
0.46997598,0.24913052,0.5256459,0.30294344,0.5044607
0.7865996,0.23584925,0.76708925,0.3799149,0.59891677
0.28886992,0.7269456,0.27606946,0.7476151,0.4858851
0.19590956,0.6782816,0.2188181,0.6700527,0.6539156
0.42927673,0.34080818,0.44419432,0.41848266,0.5127506
0.9137924,0.3340578,0.8453021,0.4032689,0.6000892
0.57263637,0.39466122,0.4555687,0.51549584,0.57775867
0.22185993,0.612161,0.24486628,0.6655703,0.49732393
0.95738244,0.3913945,0.96318734,0.4370204,0.515877
0.8099882,0.32117534,0.78265345,0.3934012,0.4525564
0.54983807,0.47142234,0.58686817,0.5376012,0.7904378
0.51292187,0.7333055,0.6019326,0.7477509,0.58119047
0.405341,0.58561593,0.39868546,0.5155309,0.32157522
0.72728336,0.6283107,0.7159272,0.6732249,0.63966286
0.39243853,0.15852761,0.41018927,0.17047551,0.6777736
0.33924285,0.717875,0.44358787,0.7574954,0.7317807
0.18661168,0.50257105,0.192675,0.50986713,0.48757213
0.46282578,0.7758701,0.50809634,0.76380825,0.6542206
0.0462752,0.44607332,0.05127266,0.52059346,0.5826047
0.6502261,0.30361068,0.62582624,0.3972119,0.77732277
0.677365,0.5956919,0.6499314,0.6521934,0.48765767
0.58076876,0.83392656,0.5256592,0.6914401,0.30367404
0.5041489,0.49962845,0.5081184,0.5233056,0.44650152
0.6368667,0.2253947,0.63904256,0.35924083,0.6883769
0.64998853,0.5326213,0.6255559,0.5427045,0.5376878
0.60664445,0.23939711,0.5711343,0.30178872,0.78004146
0.6696605,0.51040304,0.6722002,0.5311488,0.62232447
0.36119908,0.3601737,0.3226974,0.3764159,0.60326076
0.4300959,0.4487088,0.429741,0.51638967,0.77453375
0.49663344,0.74710166,0.5360454,0.78242874,0.5754168
0.97577786,0.41763383,0.9487237,0.50803953,0.55764514
0.7972988,0.4468431,0.7925037,0.5448865,0.5130425
0.32132775,0.5550231,0.35872608,0.5238454,0.549822
0.90069234,0.24658671,0.95388836,0.330927,0.4155506
0.7121515,0.6017396,0.6976422,0.65791255,0.46290395
0.8279785,0.25381923,0.7948245,0.30348998,0.5023266
0.7538705,0.21123937,0.760023,0.27835935,0.6152539
0.5023067,0.64210695,0.49270537,0.5918209,0.36528558
0.28310028,0.82071555,0.27824977,0.7663907,0.34573245
0.26536012,0.5210235,0.24452987,0.5648257,0.7419688
0.3294499,0.756508,0.33870834,0.7227216,0.7222094
0.7536167,0.7155372,0.82466495,0.7612603,0.56883466
0.398755,0.72804666,0.4500311,0.67204666,0.5386395
0.34560812,0.8962267,0.40672714,0.9290591,0.3866581
0.26905346,0.69953364,0.33803248,0.7376193,0.6093654
0.4597331,0.0027219653,0.52289104,0.021374464,0.3312052
0.5313925,0.5953985,0.52705747,0.5567744,0.39745453
0.20548311,0.79628944,0.25115722,0.8269388,0.6536315
0.15158191,0.25698364,0.19056347,0.23411044,0.63753855
0.58889914,0.3472959,0.73492455,0.3479941,0.15307498
0.7271696,0.75624025,0.7533482,0.7936962,0.45294765
0.47984922,0.60104334,0.43295634,0.5457847,0.28535217
0.5304467,0.18638116,0.5904248,0.21359348,0.43112078
0.89267546,0.6167625,0.85235023,0.6816851,0.48767555
0.4454926,0.8581382,0.44861457,0.8156599,0.444166
0.7006614,0.5409039,0.6989019,0.56315166,0.7587465
0.54328406,0.46871185,0.56713015,0.5146633,0.8035877
0.8363792,0.4599753,0.572026,0.5627532,0.16931856
0.43665475,0.50713277,0.3032612,0.58437395,0.8443539
0.5799712,0.83778787,0.5337215,0.7141963,0.28202438
0.7360016,0.56905097,0.7202614,0.66111374,0.5495746
0.51988894,0.53161967,0.50176483,0.3999356,0.19457933
0.31667408,0.7969884,0.277926,0.81157684,0.52165294
0.4841737,0.9278328,0.4539336,0.8871245,0.2770583
0.48405468,0.66497433,0.39487952,0.5811192,0.130425
0.42464527,0.4969336,0.34501654,0.5698125,0.80361795
0.62743306,0.6833513,0.6235402,0.6777209,0.59741044
0.39579377,0.43926448,0.32117784,0.40691695,0.78859365
0.29503614,0.8709308,0.3157655,0.95869076,0.45371205
0.360444,0.14608252,0.34989986,0.09573293,0.66471404
0.7341062,0.7440895,0.80092573,0.7485857,0.49746308
0.6455742,0.62013745,0.6183949,0.5818212,0.31758684
0.465151,0.2261104,0.44361457,0.23168063,0.2440755
0.6465528,0.59385324,0.6386608,0.5330044,0.39859533
0.47656485,0.6476206,0.48325816,0.62153804,0.28703433
0.66224045,0.5781806,0.6005322,0.6209672,0.4980749
0.694651,0.20610476,0.7159162,0.23891616,0.762699
0.72028595,0.7469902,0.76622903,0.774148,0.49386033
0.50767475,0.7039303,0.54562634,0.7236141,0.53572774
0.568471,0.5282271,0.5247797,0.6244422,0.67260617
0.33676046,0.6920823,0.3861077,0.6684791,0.6882373
0.6259621,0.6268196,0.63542897,0.6263627,0.35488576
0.3213997,0.35826978,0.39589098,0.40589023,0.45061606
0.579844,0.617787,0.5641428,0.50163805,0.16606623
0.43983597,0.920837,0.40411636,0.82653564,0.29395384
0.7589644,0.46250054,0.76716727,0.5832693,0.6607712
0.3181196,0.5045653,0.4804804,0.37788653,0.3828471
0.27953607,0.41487566,0.3327767,0.46162313,0.33632085
0.4806123,0.7996975,0.5174111,0.81477284,0.5590191
0.9743768,0.2846294,0.7965824,0.45012984,0.8033078
0.67933214,0.4551619,0.6271704,0.5045063,0.4414886
0.3794294,0.7424768,0.39441878,0.7389233,0.37570938
0.96049756,0.33437538,0.9025714,0.4524556,0.67330027
0.28429103,0.90796053,0.23164263,0.8550957,0.38385132
0.653946,0.4707363,0.56803834,0.49888602,0.5083394
0.49377808,0.6186934,0.47273055,0.52406454,0.41694444
0.07733339,0.37556854,0.08362368,0.38901117,0.37130576
0.85013795,0.39064032,0.7910597,0.48595086,0.50781906
0.62322795,0.45740953,0.59233713,0.496055,0.5645218
0.31399363,0.123687446,0.2616128,0.14832288,0.67910683
0.43488201,0.8072341,0.5492193,0.8963155,0.52724004
0.60082865,0.44381672,0.5444838,0.491316,0.65424895
0.76732635,0.15218258,0.73768485,0.21414009,0.40555084
0.45168203,0.4012233,0.45000964,0.5052222,0.9687221
0.7193739,0.33271587,0.625134,0.3860619,0.27883056
0.5402643,0.5778194,0.4985703,0.4918049,0.36876142
0.6535759,0.77956915,0.59144264,0.62668407,0.14588666
0.36012682,0.9009249,0.40481803,0.94126195,0.4370585
0.33047682,0.1606051,0.3312456,0.2577332,0.7283361
0.34672892,0.7244708,0.47492033,0.75376034,0.73137987
0.48520967,0.51052624,0.4372603,0.65247446,0.92367035
0.7006157,0.5854743,0.6975514,0.6175238,0.42053813
0.65963906,0.8571268,0.6532008,0.7544373,0.1719701
0.42817128,0.3753283,0.30258954,0.39827707,0.92078876
0.44028226,0.65085196,0.3470869,0.6331582,0.18437228
0.32599655,0.49493292,0.41983348,0.37984547,0.42914397
0.48361716,0.36142114,0.3280419,0.25392127,0.29296774
0.34086043,0.3990572,0.32228482,0.4366645,0.63174736
0.63937974,0.56651425,0.6072526,0.562271,0.44149292
0.7075923,0.7514019,0.7845458,0.74566615,0.43238574
0.9302959,0.3376372,0.8727548,0.3821599,0.63998055
0.32053316,0.38336295,0.18545207,0.48232454,0.70808923
0.90117896,0.2573545,0.9286816,0.2931316,0.44976786
0.78321314,0.30788603,0.78945637,0.31160092,0.31896913
0.6424959,0.53034455,0.613094,0.5208123,0.48832366
0.41705555,0.4050857,0.3116904,0.47602266,0.71712875
0.3014378,0.4133681,0.37508097,0.3949957,0.32302046
0.68846315,0.52357465,0.6579737,0.51625526,0.78360903
0.4004486,0.82417786,0.4599212,0.8695953,0.59484005
0.4674708,0.74887645,0.49311164,0.7711805,0.47223946
0.62011415,0.6785863,0.6028022,0.6654303,0.56973344
0.41721138,0.5449336,0.712468,0.48255467,0.14555335
0.81465864,0.14721283,0.808699,0.13040584,0.43292665
0.24925008,0.34609064,0.279145,0.43827993,0.5618113
0.09981462,0.43709174,0.11839801,0.4466125,0.6068506
0.5182605,0.6152914,0.5014597,0.55056727,0.26534444
0.49479547,0.7922361,0.52348197,0.831404,0.65278715
0.86826116,0.5415572,0.7641457,0.6108919,0.36420894
0.52088755,0.17965502,0.56141007,0.18771538,0.43796563
0.47470674,0.89855486,0.45718005,0.9458822,0.40793288
0.68547773,0.90981114,0.6259189,0.8555963,0.7268889
0.87498784,0.40171123,0.8568462,0.4623155,0.38149524
0.34127843,0.73104054,0.4837089,0.74966264,0.77094686
0.2610733,0.38851422,0.28901148,0.3528191,0.32624084
0.15501568,0.6170033,0.11922476,0.75381607,0.55586016
0.7136582,0.6556345,0.68044114,0.69430494,0.58324933
0.82632333,0.6316402,0.7485137,0.5592612,0.12095815
0.340482,0.3414353,0.5028347,0.37450024,0.9497187
0.58533806,0.5095479,0.5972836,0.6099767,0.70451987
0.39542758,0.7247956,0.43758586,0.6907107,0.5152302
0.8360946,0.72343934,0.5140878,0.5304721,0.040534317
0.7311904,0.40790877,0.54548657,0.45620018,0.79885805
0.4934053,0.90964067,0.42778623,0.8251861,0.22962403
0.32052368,0.7383964,0.33632314,0.79065454,0.68246704
0.88494563,0.4534746,0.894346,0.56116533,0.54949075
0.58848876,0.45253283,0.55218995,0.555668,0.67186034
0.8183526,0.53295636,0.7428191,0.5317537,0.39175242
0.30801576,0.34096926,0.29261613,0.31878197,0.61598307
0.6742601,0.8057162,0.67033386,0.68038744,0.16480273
0.24436873,0.28211898,0.25235254,0.32004744,0.6826635
0.15584663,0.7509332,0.24858278,0.7665338,0.730021
0.8905047,0.56259745,0.7554258,0.58826816,0.25383043
0.8120951,0.38474348,0.8099249,0.43864796,0.4995369
0.22962478,0.6106291,0.2641998,0.6599333,0.46082473
0.3236866,0.9038986,0.3912936,0.9972788,0.36070228
0.34611285,0.88881123,0.38273787,0.9213654,0.39564916
0.3883959,0.86881196,0.3771658,0.8717641,0.32351464
0.70796084,0.6953138,0.7085799,0.7152785,0.5048763
0.41177565,0.8068173,0.48178735,0.8292811,0.4909409
0.8944737,0.40083054,0.9311452,0.47381908,0.37403274
0.5219894,0.3608784,0.49075747,0.45106474,0.5661678
0.535006,0.68982184,0.5713498,0.6828259,0.50647825
0.68383515,0.1640962,0.71637934,0.16077638,0.6901433
0.9669107,0.39318454,0.98650855,0.42655176,0.54138845
0.68964475,0.41110867,0.63554746,0.4297059,0.44291463
0.86275154,0.6326783,0.878585,0.6650454,0.59805775
0.56871384,0.941748,0.63990474,0.8211912,0.38125253
0.3392874,0.7591922,0.3706148,0.72910976,0.7347828
0.42901886,0.029530197,0.42744574,0.06649372,0.346121
0.61614746,0.67539287,0.5790721,0.6824856,0.5870174
0.7852958,0.39178357,0.7206892,0.48725644,0.5105601
0.7908333,0.41372225,0.766639,0.5006771,0.55140567
0.31280118,0.6835442,0.36178118,0.6828749,0.60543346
0.6543683,0.16494623,0.65199983,0.113775104,0.71031964
0.22653848,0.6314621,0.26008016,0.65968287,0.55050856
0.19529924,0.2902806,0.3191588,0.31091917,0.8044264
0.38808578,0.16170311,0.3893878,0.19036016,0.67544127
0.61201173,0.9268803,0.6376897,0.8647183,0.21056524
0.6980206,0.6723453,0.6644846,0.73601854,0.62995625
0.41806266,0.14913741,0.43692064,0.2438516,0.65351266
0.6552481,0.37787354,0.5440441,0.43170086,0.4374887
0.62853557,0.3930062,0.5738162,0.35700953,0.4350672
0.038003713,0.3539859,0.01993823,0.3285454,0.49395627
0.25054327,0.46071428,0.2627043,0.48578122,0.24592322
0.48969078,0.8277439,0.5295229,0.92125463,0.60318756
0.8586248,0.14252374,0.8709124,0.21018463,0.43995094
0.5042947,0.89525986,0.5603022,0.8202039,0.34598708
0.5239684,0.81257004,0.5383524,0.85802746,0.7289406
0.35440645,0.7264968,0.4948058,0.75299203,0.70515096
0.604799,0.32897213,0.67542017,0.56354123,0.0508174
0.16982716,0.721702,0.10986689,0.6199269,0.5421373
0.64040124,0.6653886,0.58751,0.68173134,0.6686108
0.6807542,0.8500218,0.7042197,0.7689692,0.3071882
0.9058643,0.42039815,0.93110013,0.5414177,0.43696466
0.42856872,0.672263,0.38296872,0.71193063,0.32685402
0.26305228,0.40791997,0.28527772,0.4531714,0.32197034
0.08613142,0.31005618,0.15908304,0.27881008,0.5772763
0.4129302,0.91093934,0.29847753,0.857617,0.2474578
0.589011,0.4648484,0.59222865,0.52197486,0.6641264
0.32961226,0.31907213,0.4246781,0.50438803,0.6270557
0.05369872,0.40154406,0.049945027,0.4021001,0.50991946
0.62933564,0.5335163,0.64347565,0.5444276,0.4660561
0.5065933,0.67664707,0.526189,0.6731764,0.40721405
0.5302205,0.63634324,0.46108755,0.5302731,0.13163325
0.5743426,0.87274563,0.56308824,0.7743869,0.33533317
0.17942435,0.41656107,0.24265648,0.35988036,0.21636894
0.3139708,0.6379244,0.34721404,0.643408,0.5090905
0.63925385,0.27127805,0.7530153,0.35361683,0.8369532
0.5238441,0.8127996,0.5374508,0.8856801,0.7334225
0.34350854,0.9016335,0.41928795,0.94898736,0.37526417
0.72699964,0.5444368,0.81691104,0.5893569,0.7660816
0.022767663,0.5061778,0.0333412,0.5950038,0.44952482
0.62094474,0.77748626,0.5653312,0.62983835,0.24499136
0.4533646,0.23522156,0.3816724,0.3505668,0.80541885
0.92183805,0.38338664,1.0,0.46452406,0.62137157
0.478847,0.45380023,0.47388217,0.5420299,0.8822258
0.33134502,0.66436744,0.3216682,0.6743146,0.4135327
0.55331033,0.5805654,0.52133495,0.5156867,0.3288489
1.0,0.39145625,0.99018216,0.53455496,0.48722568
0.78942573,0.13032037,0.7409056,0.12781253,0.41298848
0.64201826,0.25108376,0.59427845,0.32413775,0.72535217
0.21073803,0.53597844,0.23517454,0.48253945,0.531216
0.85862255,0.14252675,0.86471987,0.21466652,0.41812286
0.5276706,0.60001945,0.5224997,0.55887455,0.36017272
0.19656292,0.6353426,0.22061703,0.6816211,0.7434944
0.59173405,0.96146953,0.62722766,0.92770827,0.33508703
0.73843735,0.23515958,0.72678345,0.36218363,0.7148697
0.5620418,0.12404573,0.6057032,0.21297726,0.49146047
0.7123174,0.52341115,0.6822959,0.57408535,0.50076187
0.363757,0.7549468,0.39649618,0.74439096,0.64295655
0.45275748,0.9029187,0.48685285,0.8777311,0.36606097
0.29088944,0.46982402,0.3812293,0.47618613,0.2667091
0.2291745,0.4242429,0.2631545,0.4530777,0.45689708
0.52517813,0.79644454,0.5792605,0.84961414,0.69022185
0.7129191,0.5943704,0.68654907,0.6307382,0.479675
0.14601135,0.58028805,0.14261666,0.5976307,0.7058301
0.2234534,0.5390655,0.24439448,0.52864397,0.5577917
0.42832473,0.63551974,0.42881796,0.6147447,0.45982885
0.4707156,0.58331084,0.386194,0.5180192,0.07972053
0.29219335,0.7762991,0.33217686,0.8089901,0.5699156
0.096153945,0.46086967,0.12004036,0.46996146,0.45456922
0.68488896,0.39456055,0.6387399,0.41377,0.48401427
0.110504806,0.5139258,0.10634282,0.58145887,0.5192589
0.26939043,0.6157863,0.32164615,0.539643,0.5957707
0.5549394,0.4906921,0.5980166,0.61345536,0.81801504
0.8168025,0.33597994,0.8104571,0.39559254,0.3679378
0.9213314,0.53791314,0.8512325,0.5721629,0.3396182
0.9197537,0.42801714,0.9135268,0.52180284,0.4942634
0.6720722,0.4045443,0.5958309,0.41225946,0.4898982
0.23629269,0.658621,0.23505813,0.6425842,0.59827894
0.14576674,0.52093506,0.26543745,0.42431918,0.6233304
0.31271213,0.65024453,0.36396807,0.6718656,0.5143744
0.28321424,0.7421964,0.24619746,0.70722,0.5204028
0.2958333,0.5678617,0.22874433,0.49354568,0.31342196
0.5957861,0.46296543,0.56986386,0.5189516,0.6387433
0.48563683,0.3983765,0.45647794,0.42190722,0.7649447
0.8602128,0.669666,0.82649076,0.7078553,0.3383742
0.286596,0.33581415,0.2732698,0.34818292,0.54507464
0.6528514,0.9424934,0.57081,0.8265308,0.118828416
0.96948767,0.33172727,0.8726133,0.4293942,0.68749624
0.41613716,0.7398343,0.40869504,0.7582419,0.48614457
0.9209578,0.5378761,0.8574941,0.5944023,0.3506244
0.9008831,0.2521417,0.93246114,0.31911737,0.43159622
0.74496055,0.8800205,0.5699064,0.782421,0.80648255
0.2525714,0.5505319,0.23782524,0.5365936,0.49813998
0.3768448,0.784238,0.39672977,0.8013425,0.60905206
0.4394142,0.55766827,0.4991981,0.6446887,0.7488284
0.1758065,0.3253008,0.16148922,0.23967397,0.34999007
0.2296645,0.3605907,0.22460887,0.33762476,0.42620605
0.83815265,0.3719641,0.7015526,0.45462295,0.7157126
0.6749486,0.35584354,0.6271829,0.38823652,0.54344696
0.12975681,0.40932727,0.075837135,0.33298182,0.62374336
0.2774953,0.31014854,0.31030428,0.4119317,0.4902081
0.31532905,0.34597993,0.31323522,0.32752293,0.6452741
0.8539838,0.46882036,0.8296957,0.5842885,0.52737623
0.58266246,0.64568114,0.7053665,0.6483831,0.7785133
0.2497857,0.5029325,0.2960003,0.5519182,0.4640191
0.88017225,0.33908826,0.8029268,0.37406254,0.56714064
0.4808156,0.6914408,0.48173016,0.6845697,0.4477988
0.6939423,0.50747484,0.62510026,0.64586353,0.68346
0.3694721,0.85511744,0.30739033,0.8234858,0.33586317
0.7662612,0.54765403,0.7785609,0.666215,0.7924181
0.21726966,0.6971066,0.19427553,0.7201309,0.60334265
0.5100161,0.8790567,0.4645769,0.80450463,0.3301463
0.59218913,0.7255031,0.4275312,0.66769445,0.10215527
0.21708748,0.6843224,0.23050085,0.7308708,0.64468676
0.44034877,0.18496296,0.45192558,0.13639307,0.3495395
0.1263682,0.4748088,0.13542837,0.50336933,0.36387023
0.19945782,0.6660492,0.18015924,0.67670673,0.6665065
0.24647562,0.34425965,0.27908653,0.41487396,0.59091514
0.45012364,0.017488837,0.47333845,0.032991886,0.3167675
0.2755667,0.35578537,0.30958074,0.3251307,0.40538296
0.4863808,0.42336053,0.42393416,0.45072022,0.7503392
0.48055997,0.55062014,0.46402973,0.44646424,0.10986939
0.33037275,0.7531448,0.33193064,0.7021797,0.7104188
0.656858,0.26723212,0.5175084,0.40370083,0.85947514
0.3795232,0.35390866,0.37715426,0.37515306,0.61624485
0.30488956,0.5302029,0.31203896,0.47404358,0.5024435
0.72192025,0.76335293,0.727765,0.7837149,0.4824712
0.8896271,0.4869859,0.89575326,0.3808185,0.27260947
0.3548441,0.37884197,0.3127008,0.37164795,0.70725983
0.486994,0.94329715,0.47293067,0.91576207,0.29423615
0.48148042,0.640008,0.48097607,0.5934422,0.25099626
0.19959974,0.6019045,0.18740311,0.65548754,0.43981376
0.6960723,0.7961012,0.6894507,0.7534884,0.40969384
0.89575195,0.40083462,0.9417037,0.4988102,0.38546506
0.39053458,0.31965035,0.47131523,0.33637026,0.33827162
0.53302103,0.6545375,0.50765485,0.6017779,0.45906472
0.16463253,0.28966892,0.21870077,0.38674325,0.6715689
0.5483913,0.65071183,0.51635236,0.6045283,0.50135183
0.013600618,0.41021907,0.008334339,0.42396665,0.6178926
0.8772109,0.25954574,0.88967836,0.2903493,0.41263258
0.9766057,0.4170718,0.941491,0.5309134,0.5626576
0.39095894,0.897208,0.36953193,0.8622054,0.5452356
0.3123213,0.87955683,0.33371347,0.968052,0.39745036
0.40185612,0.3604669,0.44913584,0.38380596,0.5918685
0.5181992,0.61685145,0.5027257,0.5626872,0.23891073
0.55415803,0.9122306,0.52037776,0.82940555,0.19936076
0.6987107,0.9449108,0.7299112,0.9136741,0.44226816
0.8026625,0.6101431,0.7379806,0.60846066,0.18657577
0.92192435,0.2719726,0.8885756,0.3636011,0.44346824
0.33239365,0.49938494,0.4463243,0.39232937,0.41082704
0.65220714,0.5186254,0.62837845,0.5405392,0.57624215
0.18392235,0.55404395,0.17682949,0.5305061,0.57830036
0.67731106,0.4371373,0.60483193,0.47894853,0.4796827
0.31078213,0.25708085,0.33324498,0.2571586,0.38337055
0.01647216,0.28266376,0.0725387,0.42104357,0.25538072
0.8661601,0.34055638,0.7268187,0.4714222,0.80174404
0.9032823,0.27513206,0.89608634,0.3264507,0.46132222
0.29798618,0.7163663,0.2913474,0.7204706,0.5501768
0.42745474,0.18507457,0.4212258,0.15495375,0.33044368
0.25450304,0.6557122,0.29060197,0.6195818,0.5548738
0.7107929,0.49977535,0.5795039,0.4607649,0.22514606
0.69258,0.8941324,0.6509773,0.8018724,0.71760595
0.5053912,0.39432868,0.47337088,0.47657037,0.8256171
0.28961533,0.27581868,0.32788563,0.24206844,0.47981492
0.8624487,0.632073,0.86865234,0.6426467,0.60404205
0.7769563,0.3853604,0.7289154,0.4493843,0.50519335
0.691867,0.9436115,0.7094836,0.9035046,0.41196266
0.16171584,0.6404793,0.20988902,0.6292567,0.8123245
0.17779687,0.55100405,0.15635085,0.53883827,0.60037637
0.80018115,0.1357232,0.77085227,0.11963168,0.41647133
0.6789419,0.37922743,0.66965467,0.40746713,0.53520733
0.6673109,0.5305087,0.6435914,0.55764073,0.68319756
0.8380917,0.5519766,0.7348468,0.5664795,0.3259403
0.5913162,0.31415123,0.5971596,0.35785264,0.8876365
0.29294145,0.07753885,0.3944526,0.28290355,0.8856076
0.6269511,0.24280132,0.612763,0.3440374,0.23057199
0.60908693,0.17025182,0.5321945,0.15506285,0.45700568
0.7726364,0.27024573,0.75145036,0.26153582,0.4411679
0.25206694,0.32572004,0.23111498,0.4408516,0.5347349
0.62276673,0.6165133,0.6569576,0.6261498,0.38109624
0.540286,0.29059646,0.5073607,0.3302156,0.7914737
0.7267378,0.15608549,0.6674381,0.11652845,0.5894115
0.2795511,0.26680142,0.3037119,0.23546284,0.43239492
0.54531556,0.16427761,0.607647,0.17053482,0.35787868
0.53549963,0.51649827,0.5511619,0.7036483,0.7771384
0.05390635,0.3811395,0.06715116,0.3797296,0.448311
0.459852,0.47969806,0.24547453,0.5520241,0.89146245
0.58295995,0.24619557,0.56459785,0.3259791,0.6515852
0.25656402,0.32473725,0.24319454,0.4123336,0.5348789
0.68004,0.42656904,0.6060412,0.4599452,0.44259232
0.22905758,0.41375935,0.25052112,0.42753154,0.4331202
0.64892703,0.20435774,0.6711462,0.28969258,0.69222534
0.3545654,0.1927099,0.35339868,0.20480084,0.52464354
0.41436967,0.14413306,0.44613805,0.21250185,0.6515533
0.32427925,0.103274226,0.3214305,0.16790804,0.71285856
0.2022008,0.41243845,0.23972654,0.36966556,0.3456155
0.63236845,0.371274,0.5727669,0.33046755,0.4900521
0.33120614,0.66432077,0.33642906,0.6713167,0.42778152
0.2804424,0.3507675,0.30629182,0.30944324,0.365564
0.39673945,0.45721063,0.31401223,0.54062873,0.74620426
0.608124,0.4015469,0.55385566,0.30429688,0.37183163
0.75054,0.4775034,0.7550733,0.58848476,0.72290254
0.3414148,0.64795685,0.44214848,0.63004184,0.59663635
0.3773461,0.7156483,0.3925271,0.71116173,0.49056688
0.44908378,0.11645174,0.46824974,0.0819993,0.47498548
0.5480042,0.33082324,0.45713252,0.43759406,0.6195559
0.53392506,0.922861,0.5255983,0.84746015,0.26153535
0.3674568,0.5835345,0.2781359,0.5650674,0.35282898
0.8531771,0.31993505,0.8178867,0.33088288,0.64565825
0.56976676,0.4909935,0.61814374,0.61632466,0.78174037
0.143697,0.45190296,0.15984029,0.4571799,0.33126587
0.4806734,0.86508656,0.46870774,0.8294753,0.40092662
0.7166584,0.38749456,0.63315463,0.341866,0.4192521
0.83350724,0.5914045,0.7139931,0.5076802,0.23570311
0.5050385,0.3308161,0.4926764,0.37797457,0.5906908
0.6205185,0.7447729,0.46381617,0.6473332,0.16109139
0.75169873,0.36407804,0.70715725,0.37999892,0.4373119
0.47145528,0.5791981,0.3771911,0.49343255,0.088811934
0.8545782,0.22536352,0.84528595,0.25078863,0.54660416
0.322116,0.71307045,0.4018849,0.78742266,0.7752194
0.73800844,0.17542315,0.6902069,0.20680821,0.5747556
0.17320296,0.16390085,0.21549344,0.10142517,0.4920687
0.7492132,0.29332012,0.706643,0.28381062,0.34432513
0.63619435,0.030045629,0.5519366,0.22257376,0.908157
0.49701864,0.53968984,0.45992678,0.4734037,0.45202413
