AlexNet_2d1,AlexNet_2d2,AlexNet_3d1,AlexNet_3d2,AlexNet_3d3
0.6190941,0.26117727,0.71474326,0.42047748,0.4363685
0.41403595,0.770038,0.30017003,0.7656367,0.42204434
0.43705142,0.2842707,0.82035077,0.52466077,0.76688457
0.45022964,0.32016736,0.6195227,0.47229683,0.7876687
0.6758534,0.41533673,0.49171212,0.25471777,0.7637754
0.7394502,0.63124824,0.2957945,0.43635902,0.6652273
0.36016935,0.57030106,0.68895173,0.9163451,0.35278803
0.38744742,0.35972983,0.55414265,0.40927723,0.9180709
0.38319573,0.17053443,0.9322998,0.5887907,0.30513096
0.71095943,0.3811534,0.60143685,0.2687558,0.8242179
0.3459227,0.48285198,0.8401177,0.7513993,0.37747085
0.41932094,0.18056533,0.808658,0.504187,0.34708208
0.18087521,0.50328445,0.67274565,0.7868111,0.27047545
0.2543991,0.72627157,0.39487308,0.87620634,0.41928035
0.77709174,0.4569398,0.40977338,0.23825547,0.3539163
0.9138675,0.5324782,0.32738,0.12172273,0.49585336
0.43815574,0.37086987,0.6119391,0.40857345,0.84736717
0.5963945,0.6540576,0.4153123,0.46335754,0.22826609
0.26537746,0.28072366,0.5684673,0.2822714,0.15892202
0.5805905,0.031600744,0.8256329,0.4613365,0.81970924
0.345988,0.4828574,0.857919,0.7516771,0.39639533
0.6647099,0.6046725,0.32345116,0.60679847,0.75148505
0.33686507,0.5511836,0.7225035,0.8142679,0.4902234
0.4189047,0.59254706,0.39148313,0.7073282,0.813048
0.30420953,0.6870637,0.4070494,0.6223416,0.32629862
0.65101784,0.53381836,0.520457,0.45747945,0.54105747
0.15368742,0.54436064,0.64737487,0.6411318,0.42752394
0.6362436,0.31333962,0.6355783,0.21316564,0.7131974
0.8331707,0.62514764,0.28445166,0.2866009,0.48222712
0.38063037,0.26015088,0.59281313,0.36555797,0.63125074
0.99999857,0.42712188,0.39727986,0.29119492,0.8390808
0.75227994,0.4055882,0.4630366,0.15761158,0.76363766
0.49535635,0.04324642,0.60192096,0.26755428,0.24235798
0.3768096,0.7612904,0.6113008,0.87234545,0.745661
0.3777098,0.7151831,0.40689167,0.9342191,0.5673398
0.38512748,0.62631524,0.3444832,0.4309622,0.23626253
0.524757,0.24608645,0.7931798,0.4675643,0.7206825
0.48073345,0.5145608,0.39941764,0.4687382,0.77078843
0.40038717,0.48467422,0.5106462,0.69143474,0.835094
0.5546485,0.3717594,0.6874171,0.23954165,0.3551612
0.33977687,0.5245906,0.7714679,0.82386553,0.41454276
0.42095327,0.5551038,0.59749275,0.7774791,0.7915956
0.5236776,0.65311134,0.38842678,0.55884254,0.5567658
0.837093,0.7040974,0.23688701,0.33401838,0.2971838
0.52338594,0.060565203,0.6502416,0.24293166,0.26857692
0.38227773,0.3560353,0.61244565,0.5674578,0.6451706
0.5853002,0.7545085,0.38187587,0.5880902,0.26110733
0.43369502,0.83634055,0.40486437,0.6681026,0.18017086
0.5132744,0.6059954,0.45092416,0.505152,0.5957318
0.9253723,0.49670124,0.3795799,0.08842632,0.51617277
0.28921637,0.38725674,0.5530427,0.47485793,0.20400938
0.43743572,0.1505203,0.7383399,0.38038796,0.22585869
0.8268177,0.72199017,0.16397122,0.3981802,0.6126924
0.5633413,0.49906743,0.5289417,0.4865293,0.32334578
0.6592289,0.18798295,0.79891086,0.23892844,0.45855626
0.6734275,0.7426774,0.25246832,0.51707953,0.3210153
0.91895604,0.8160198,0.05440128,0.5491608,0.5167986
0.19039977,0.42930537,0.61357385,0.57388306,0.22392702
0.6077148,0.12230706,0.74489427,0.2622512,0.59936655
0.48061976,0.32951617,0.73360586,0.4722866,0.84154403
0.6656565,0.9615555,0.040272117,0.58596224,0.389062
0.040127277,0.5349996,0.6425844,0.9493732,0.55818766
0.3218936,0.28954893,0.6277773,0.5481046,0.19924945
0.582498,0.39309877,0.93183184,0.6381195,0.48332322
0.46017572,0.65752393,0.37808752,0.71696806,0.62434095
0.30542246,0.6743269,0.45265663,0.7012609,0.48436928
0.57835525,0.39556783,0.8948256,0.65135837,0.49015382
0.15936354,0.40284318,0.4239651,0.73220533,0.21863198
0.5460361,0.5663461,0.42800888,0.47060686,0.73987585
0.3817581,0.56702024,0.561633,0.7721579,0.68377817
0.85321087,0.6826744,0.17837512,0.2979254,0.35256556
0.769907,0.29612684,0.7226991,0.24781582,0.80032045
0.64978343,0.5016763,0.54977524,0.22661301,0.34472314
0.26296565,0.26603076,0.6598261,0.35740358,0.110892594
0.84939945,0.4463604,0.55348194,0.112713456,0.3335188
0.2805878,0.7676894,0.4433573,0.9411994,0.46163747
0.45015597,0.48327845,0.7038152,0.6907617,0.7864938
0.44968304,0.18218029,0.8378966,0.48452458,0.39068633
0.56990343,0.43018013,0.72488445,0.6122324,0.5623877
0.44657022,0.8666377,0.5425836,0.61388105,0.15550056
0.43736508,0.7707813,0.64954305,0.4704389,0.59655064
0.60351515,0.7906401,0.22103518,0.5991754,0.4933496
0.46881205,0.34808353,0.6950356,0.5186095,0.7863159
0.71957946,0.48962897,0.47047225,0.30026639,0.64344394
0.3511265,0.58234274,0.64784634,0.9440316,0.39534563
0.73608506,0.37236625,0.576783,0.20531735,0.76093686
0.3223427,0.56146556,0.7068918,0.8663832,0.4478666
0.30782303,0.6051253,0.60549015,0.85699975,0.47361454
0.26526403,0.36807495,0.5594113,0.38836658,0.23140562
0.73683846,0.49752066,0.42375755,0.26367992,0.66423875
0.06696609,0.4998648,0.63598347,0.7972542,0.70352584
0.43471742,0.6264901,0.34025785,0.64380205,0.7256162
0.4516579,0.6258523,0.26987338,0.63689077,0.7095345
0.35104477,0.16899338,0.604378,0.37514055,0.20082667
0.4199248,0.13230199,0.78165203,0.36672643,0.33566427
0.5254584,0.41478974,0.79041886,0.6123761,0.5174839
0.6641669,0.233839,0.78415114,0.37443474,0.48867443
0.34046155,0.68789643,0.4523399,0.61930597,0.4436492
0.466955,0.2037614,0.90433025,0.5605733,0.44753575
0.3607027,0.15875173,0.7871982,0.36835438,0.18005708
0.68302125,0.5166099,0.40198916,0.37084144,0.90091956
0.91716534,0.8005333,0.0451307,0.5605038,0.42664623
0.4779618,0.48407504,0.7567417,0.71487415,0.6479734
0.65189123,0.13731918,0.8731098,0.264538,0.37605414
0.7750831,0.60020804,0.3467,0.33715355,0.5204287
0.03826943,0.4797639,0.75533307,0.87252164,0.6451868
0.3361835,0.49043798,0.8003273,0.7660522,0.38186806
0.15187335,0.47270644,0.6530824,0.5603824,0.37898517
0.24182418,0.52922255,0.60599977,0.6535038,0.4028321
0.041251153,0.6855979,0.8043103,0.8996276,0.466454
0.59955156,0.1226165,0.93927395,0.48161167,0.35424066
0.6469044,0.45859486,0.28838205,0.27292216,0.76367664
0.49822965,0.078181535,0.67646855,0.1868492,0.25180978
0.35307753,0.556756,0.6692754,0.87888956,0.31021702
0.42873132,0.4758178,0.7135943,0.7333246,0.87314034
0.46658862,0.17390114,0.85459715,0.44892064,0.42489484
0.6586822,0.74868,0.13290301,0.5246303,0.22940922
0.39474484,0.30080414,0.9123084,0.57650316,0.759142
0.67306596,0.17470726,0.8104939,0.22891954,0.3929041
0.4343777,0.10568604,0.8252946,0.34002805,0.29595396
0.36150262,0.62197495,0.54127324,0.9366485,0.6058806
0.35599756,0.51143515,0.76034504,0.6926503,0.37351188
0.7553373,0.44854325,0.50106907,0.37867302,0.2816016
0.49138746,0.9570534,0.6454186,0.58175325,0.4935838
0.83382094,0.42217004,0.47818398,0.16752687,0.59109074
0.80401814,0.6525407,0.23828995,0.30895162,0.4126392
0.35730422,0.59947485,0.723287,0.7309131,0.28463903
0.62938577,0.3981049,0.5566865,0.3000735,0.6113773
0.5642157,0.2302261,0.8154086,0.40695724,0.6016251
0.5647236,0.30210012,0.86003613,0.603263,0.57631785
0.5431516,0.43193707,0.51806295,0.38682342,0.42164263
0.48587742,0.2996549,0.8149032,0.41975006,0.7574291
0.7409074,0.71439403,0.14975497,0.4710853,0.6148242
0.10804412,0.37663773,0.79162514,0.7426622,0.3115489
0.7087749,0.45033583,0.42027938,0.2552517,0.7118434
0.466238,0.33972865,0.71800333,0.48306936,0.76769817
0.18731484,0.31679147,0.7808132,0.6355002,0.18042749
0.2260701,0.46336055,0.6844747,0.6825804,0.35714763
0.3403839,0.44928142,0.43145818,0.40132335,0.38747713
0.65758026,0.33537474,0.6417429,0.29629308,0.31700152
0.6756058,0.19751325,0.82531726,0.3166805,0.38257942
0.37052682,0.46793413,0.8042073,0.6970615,0.49377832
0.28151113,0.46288344,0.5910578,0.62943953,0.17624748
0.49260646,0.598324,0.47691855,0.5860778,0.60222083
0.60036075,0.17279536,0.9132774,0.3778048,0.540983
0.22565565,0.6984386,0.39064872,0.759011,0.47711208
0.5409873,0.39818567,0.7905657,0.55616736,0.5054292
0.60375726,0.14870942,0.88244665,0.31656176,0.43641266
0.37486446,0.49497217,0.4733322,0.7185393,0.8266245
0.539145,0.13561076,0.9335315,0.3015871,0.46518177
0.52645415,0.744851,0.64370084,0.48591942,0.5090818
0.3511347,0.2118279,0.77408314,0.5772494,0.42874977
0.8707028,0.34225774,0.5980929,0.07244444,0.4243537
0.28357288,0.5945692,0.57994485,0.85617864,0.406994
0.4906458,0.81446195,0.58164495,0.62456393,0.78386474
0.7703816,0.60998887,0.33752358,0.41120762,0.5393985
0.5993474,0.10299307,0.8509305,0.2779739,0.6800323
0.36621475,0.30367336,0.58512187,0.4738273,0.14737669
0.77458614,0.53564644,0.44316068,0.3349536,0.30030695
0.68543905,0.46152174,0.46755683,0.35188878,0.6259825
0.5878598,0.42942947,0.70158714,0.591598,0.6373995
0.4775542,0.4792517,0.76745576,0.6758174,0.66620576
0.22088069,0.5917125,0.5486075,0.66522545,0.4763197
0.8515324,0.3147472,0.6982471,0.112381935,0.3937891
0.45350137,0.7419612,0.35776722,0.6135254,0.38911122
0.3637209,0.11601475,0.86536086,0.40049356,0.22585103
0.34467286,0.65873575,0.44980142,0.7278351,0.2839027
0.5600326,0.7105844,0.553737,0.4103514,0.5631495
0.56658494,0.31998652,0.8811424,0.61325336,0.39208028
0.8285576,0.7243655,0.141471,0.4098277,0.582731
0.1607481,0.3760144,0.65744936,0.62924445,0.069517165
0.41374126,0.5666025,0.54613477,0.7923335,0.74162114
0.32248908,0.74573994,0.38161856,0.84106636,0.2265301
0.4241623,0.56145614,0.56218266,0.77790797,0.7763466
0.60931534,0.33173233,0.7336968,0.48896646,0.5263682
0.3895285,0.5830486,0.48512346,0.7816094,0.70302427
0.2121225,0.5628385,0.528634,0.64900154,0.36324838
0.6493988,0.6964941,0.368097,0.4078338,0.26881558
0.2538096,0.497227,0.55357414,0.7750603,0.3156057
0.2875815,0.43728915,0.4927526,0.6029837,0.2238524
0.52018756,0.29419836,0.781297,0.46663204,0.62592435
0.46665144,0.55721927,0.6003211,0.67494696,0.7056812
0.6335785,0.2896586,0.69062245,0.35326612,0.4929575
0.51131207,0.086627156,0.6889239,0.21162996,0.18058023
0.14155349,0.8912093,0.52235097,0.0,0.35592657
0.44356868,0.50411046,0.68893945,0.6357677,0.76585376
0.15316677,0.598253,0.61142373,0.635235,0.5540783
0.5798023,0.6747875,0.40854225,0.52463555,0.36302048
0.76173425,0.64723283,0.33253855,0.40924174,0.40392074
0.52215165,0.4494483,0.5381745,0.37371856,0.2949486
0.7535498,0.5429969,0.45782968,0.36869463,0.5546371
0.8393012,0.34833094,0.66203517,0.049105257,0.48100322
0.6155986,0.67705685,0.40938812,0.39068246,0.14116919
0.28185412,0.16200835,0.874768,0.55873555,0.24454969
0.43614247,0.909151,0.4475996,0.5949584,0.072607785
0.69669217,0.2043663,0.850456,0.398464,0.48130944
0.512848,0.20793241,0.8392565,0.33496305,0.7720388
0.12043393,0.7223252,0.49051684,0.8817966,0.7453228
0.63993883,0.6601807,0.37036538,0.34439486,0.17748657
0.7729728,0.5362234,0.47004515,0.32582384,0.31262863
0.50478935,0.061873972,0.6378677,0.2631668,0.20063853
0.34989572,0.6186422,0.49174482,0.9666765,0.623545
0.45373458,0.42762548,0.62299633,0.34240258,0.9295346
0.85304165,0.7791167,0.08104551,0.40795803,0.64385897
0.3979332,0.6058638,0.4584721,0.6661177,0.7868692
0.5295301,0.23688501,0.91529334,0.46200395,0.66390115
0.22737485,0.49619305,0.616626,0.7195369,0.31586432
0.34985667,0.6469537,0.5138029,0.95135385,0.50779927
0.6904602,0.20933321,0.8335248,0.37529024,0.5061599
0.6216135,0.16362199,0.5538335,0.2011315,0.6217617
0.36283982,0.6327187,0.5116129,0.9206331,0.54819095
0.5446736,0.3241585,0.70407057,0.43482453,0.58477896
0.23245135,0.5488228,0.5650792,0.5266025,0.34848964
0.76438004,0.7294402,0.13338044,0.48647967,0.5136006
0.35901713,0.5371688,0.75732577,0.84166324,0.5408787
0.78347397,0.7593944,0.114551574,0.43064952,0.34867385
0.73104596,0.04082638,0.6741863,0.23842701,0.86943424
0.2668958,0.5465604,0.6357591,0.752736,0.42520362
0.15129063,0.8260493,0.31896752,0.9089271,0.6698636
0.5310105,0.2643608,0.80379534,0.44587424,0.5004312
0.5463929,0.21699545,0.87245095,0.40859604,0.64603376
0.38452983,0.13957995,0.79484177,0.3911643,0.24543436
0.6496115,0.12294313,0.8636297,0.23250297,0.42468947
0.62849486,0.4966913,0.5482176,0.24038398,0.25717986
0.5359608,0.16640422,0.9500831,0.46465072,0.47832915
0.49335724,0.7385125,0.28670603,0.7231082,0.7920992
0.7338204,0.39894336,0.49895236,0.19383085,0.8135649
0.23486543,0.37847596,0.6544686,0.65995854,0.17124501
0.36971423,0.64075345,0.4518793,0.82716835,0.6567339
0.37206653,0.66649544,0.44349498,0.9193039,0.58926934
0.43540955,0.79459304,0.5468646,0.5496318,0.8449738
0.32585368,0.6182871,0.57178533,0.89363265,0.538512
0.21399254,0.3633988,0.6920827,0.65260184,0.21678296
0.5103409,0.06743184,0.6554771,0.24477494,0.23058143
0.9086352,0.78200424,0.049461454,0.4864537,0.4163161
0.55327874,0.35062438,0.61486256,0.3934666,0.4309088
0.30980557,0.5977844,0.59393567,0.8163272,0.49321878
0.16000047,0.33286816,0.571662,0.64129376,0.0921095
0.20157397,0.36825705,0.72151476,0.6769368,0.20498103
0.72629225,0.80504096,0.1466521,0.58551747,0.5575995
0.47719824,0.32312602,0.7608754,0.45782983,0.80479383
0.80998814,0.6469146,0.23318598,0.28834218,0.5123695
0.7850704,0.62950534,0.28490067,0.35362554,0.52084833
0.3844055,0.0643321,0.92990524,0.44892156,0.23984978
0.5105175,0.20843974,0.840392,0.3457389,0.80388844
0.7643005,0.7192271,0.17104909,0.46625283,0.5111625
0.41502494,0.8412552,0.5310381,0.6785412,0.14077958
0.3684447,0.9777566,0.7191132,0.965611,0.45420924
0.8944553,0.54261273,0.34214008,0.15040734,0.43612313
0.2899772,0.36692053,0.5785547,0.44572082,0.29078242
0.48965997,0.23181319,0.83280087,0.64211595,0.675286
0.8564425,0.8694409,0.19257152,0.5765638,0.7604277
0.56788445,0.18317258,0.79991364,0.4024381,0.8215054
0.8316649,0.17028874,0.9070884,0.43573064,0.7817096
0.50358915,0.40693134,0.8403952,0.63349366,0.48847914
0.40422252,0.6610562,0.39485872,0.8218216,0.62220246
0.849638,0.32123426,0.6668174,0.123824745,0.39158228
0.47725362,0.30870757,0.76280427,0.4302303,0.74995136
0.29763353,0.5730186,0.64510757,0.8456248,0.4363384
0.23563513,0.5132863,0.54932356,0.71309805,0.29014808
0.5510197,0.24251765,0.70139045,0.3384102,0.6684843
0.68955445,0.6556072,0.12503392,0.31174657,0.62076026
0.9249808,0.5182426,0.34113818,0.09014112,0.4802218
0.690715,0.062272847,0.7388361,0.16596529,0.69342166
0.5428616,0.3495088,0.64481515,0.44300988,0.44429156
0.4877316,0.7205108,0.3518005,0.6357283,0.48799044
0.92722225,0.5165685,0.3622288,0.0775159,0.4657895
0.5632464,0.55024564,0.57145447,0.40940157,0.69669724
0.313556,0.47783503,0.620073,0.9771941,0.6671232
0.6342289,0.2711769,0.70573664,0.3434323,0.54838103
0.6769961,0.14200404,0.86125207,0.20431912,0.5686111
0.8268355,0.52823764,0.3170792,0.2269699,0.6853889
0.6144122,0.121423036,0.7762279,0.27799416,0.61268854
0.24837172,0.29329476,0.6243826,0.3260954,0.16468054
0.8316599,0.17029059,0.89507544,0.43715104,0.75269127
0.70796984,0.18243375,0.7874327,0.1436648,0.46585283
0.77350783,0.58818,0.3557515,0.3143497,0.5483482
0.79439825,0.46185255,0.42674962,0.22665429,0.3916409
0.45880866,0.11768189,0.73624384,0.42957154,0.1484111
0.5789675,0.44413856,0.69042504,0.5735671,0.5847386
0.47457603,0.7601464,0.3233857,0.767414,0.7444615
0.25979945,0.16305563,0.78165436,0.5204105,0.12411526
0.4401023,0.23871934,0.64519525,0.40424627,0.71741337
0.2516464,0.35219198,0.68417656,0.591221,0.25754803
0.29846734,0.7580524,0.44608763,0.98465466,0.5223295
0.80320334,0.6354304,0.3067094,0.3182341,0.5625089
0.2695792,0.4019879,0.4982893,0.4655987,0.2702394
0.21657187,0.33031866,0.7217033,0.56403756,0.21345091
0.85644484,0.86944056,0.18570718,0.5575658,0.76355636
0.58852184,0.36466387,0.6197574,0.4952639,0.44629598
0.54408735,0.5241781,0.50465757,0.5175607,0.55396533
0.45370975,0.0877516,0.87163424,0.31050414,0.3481226
0.57365865,0.95080745,0.2544099,0.72432315,0.18569088
0.4352107,0.69970214,0.3539256,0.8576311,0.56309366
0.3396122,0.4751218,0.8232995,0.7118726,0.38122687
0.4565671,0.11578652,0.8731794,0.4230399,0.39037168
0.79311967,0.24047014,0.77194554,0.18926767,0.3044747
0.6626429,0.42643183,0.505242,0.3768084,0.6464656
0.44020146,0.55033624,0.58625436,0.7132374,0.7251073
0.2923534,0.21308488,0.7200605,0.56666905,0.38145053
0.25246504,0.61815715,0.6127886,0.7841526,0.621812
0.7889137,0.45141155,0.46530783,0.26081225,0.36598018
0.8104821,0.76184356,0.08254632,0.37909028,0.38098508
0.32776666,0.28171226,0.65923417,0.54268986,0.22632349
0.47271404,0.20356825,0.9291139,0.53839713,0.42939377
0.63059443,0.102386296,0.78583765,0.25604174,0.6991215
0.85681766,0.54828316,0.41195863,0.17711666,0.5458473
0.3517166,0.56866914,0.64741206,0.89528406,0.3519171
0.9233799,0.44164363,0.4658369,0.04780996,0.5428425
0.47913438,0.4638713,0.7885227,0.7460496,0.64170754
0.61428833,0.64195806,0.5045811,0.3402334,0.1883389
0.67262876,0.3518889,0.57419646,0.32343146,0.3175426
0.18390834,0.49956018,0.6563941,0.76560307,0.23842409
0.27548927,0.6145192,0.5983327,0.87133896,0.59449744
0.44802767,0.9167014,0.49456736,0.5629619,0.0693011
0.40962622,0.107569635,0.8263072,0.40938812,0.33343166
0.5645638,0.41688097,0.42691058,0.080271125,0.65194666
0.43162706,0.3127046,0.7080591,0.41059747,0.82672423
0.5117426,0.06658161,0.63644433,0.21780506,0.22641847
0.47993082,0.4033255,0.64231515,0.5077963,0.07849729
0.4792893,0.2563587,0.8732992,0.5330417,0.6472546
0.42964068,0.9094701,0.44301754,0.5609592,0.05771339
0.040724427,0.65432227,0.7535735,0.6149814,0.10936609
0.72418517,0.82273066,0.17807102,0.5368955,0.6754645
0.61935234,0.31559354,0.7608373,0.46133065,0.45524603
0.6119762,0.6851144,0.38163126,0.44585612,0.13963574
0.33380073,0.124839306,0.8486742,0.49119172,0.2542882
0.18411183,0.49954548,0.63883936,0.76792824,0.25800693
0.29215744,0.60704404,0.57923627,0.8178648,0.44759876
0.53027034,0.3065075,0.8107033,0.5361945,0.61509806
0.4657607,0.4054804,0.6136731,0.5471357,0.048335493
0.54723275,0.18913257,0.81886774,0.41530624,0.39706337
0.8338437,0.31486434,0.67609584,0.17123842,0.42192793
0.80807215,0.52603817,0.34915292,0.26989913,0.67925334
0.3983614,0.8858435,0.43707144,0.56100595,0.14110044
0.36365122,0.69656473,0.4264098,0.79605854,0.50718105
0.46268162,0.86805177,0.5523962,0.57156265,0.15857565
0.82107496,0.5287758,0.3269124,0.21794531,0.63704
0.6696345,0.63184214,0.34677327,0.51376706,0.46749896
0.7464529,0.739764,0.13630766,0.5256083,0.49833167
0.19066891,0.5975248,0.5539868,0.79044914,0.48289803
0.14417079,0.39976004,0.42870557,0.7793809,0.16805613
0.43092376,0.19031301,0.7974521,0.4567281,0.36346442
0.44923466,0.62697196,0.2837033,0.6606052,0.7320139
0.3066284,0.258513,0.71968406,0.5250823,0.23205203
0.6665252,0.64785075,0.37155092,0.3788084,0.32067883
0.42917153,0.09754926,0.87233543,0.33045703,0.28379762
0.27566946,0.49242377,0.5730237,0.6815547,0.25871834
0.6515889,0.28576028,0.6932658,0.23399833,0.6663118
0.67191565,0.23616537,0.74934065,0.34845382,0.50895566
0.18030483,0.58645666,0.5980157,0.63287205,0.45486784
0.73993874,0.24077046,0.7847803,0.37550488,0.55954415
0.5684828,0.7661567,0.3620041,0.54819447,0.19824165
0.8514625,0.5193036,0.4810282,0.10465312,0.46122414
0.58527434,0.16550222,0.8881961,0.31885707,0.5814791
0.3659474,0.53456676,0.7584013,0.8063188,0.5652009
0.9145032,0.80029404,0.06813526,0.53582615,0.42246097
0.8039335,0.5480281,0.2689944,0.2953223,0.67977774
0.6196872,0.35166556,0.664651,0.43194932,0.501693
0.63536304,0.54388815,0.42406067,0.45426333,0.66919446
0.6139852,0.19786611,0.72497773,0.2829507,0.52294445
0.3797734,0.66388816,0.47202653,0.9052961,0.64073676
0.61609095,0.5429207,0.4777615,0.29084006,0.81568265
0.49075437,0.42800143,0.802436,0.65036625,0.57335943
0.37885377,0.5237047,0.7450627,0.7677838,0.5821599
0.41737008,0.6700642,0.45628244,0.8602609,0.56045824
0.6085464,0.8873432,0.16234672,0.66658294,0.2795135
0.3937236,0.11320576,0.8463557,0.4086463,0.2826451
0.54411,0.42521173,0.75076014,0.6405746,0.47146234
0.39635935,0.09753728,0.86389136,0.44863594,0.3379229
0.42181784,0.5881773,0.35749188,0.71239775,0.7833764
0.29772455,0.21204412,0.71874136,0.5727043,0.34752166
0.33781493,0.52455515,0.7675926,0.8037505,0.44669235
0.19809103,0.4484028,0.6189743,0.5867733,0.3349532
0.66630995,0.47540224,0.5472816,0.12501517,0.21540487
0.38123322,0.46067634,0.80406916,0.6647147,0.4411288
0.95057344,0.6214226,0.25923374,0.16423386,0.34421974
0.3216015,0.59721416,0.61382484,0.83211505,0.52593404
0.38241827,0.60706455,0.44789666,0.73876876,0.71160966
0.68466574,0.112979114,0.83017087,0.25493774,0.78881085
0.2910276,0.10965571,0.49391636,0.22071597,0.3469153
0.4351335,0.6011491,0.38701078,0.7789754,0.8425088
0.54211235,0.4226972,0.77103466,0.6184743,0.4637382
0.6889949,0.24470031,0.78197426,0.31882185,0.5294791
0.5405426,0.029516876,0.74942523,0.32999423,0.90421736
0.27098522,0.47084123,0.5438995,0.668699,0.21135381
0.35257828,0.7325095,0.5445969,0.8543844,0.6758969
0.3945381,0.57424283,0.5215329,0.7671555,0.6958095
0.49188328,0.77940416,0.58929735,0.5306778,0.81843865
0.32868764,0.1551775,0.7916189,0.5340652,0.2279714
0.48207328,0.82668734,0.5223326,0.6181725,0.7863971
0.23100087,0.90661585,0.0640727,0.6918422,0.4089624
0.9956066,0.6453447,0.14447385,0.28854144,0.27260643
0.64857686,0.45823473,0.26291987,0.28423333,0.7751286
0.26289797,0.6059487,0.5078733,0.76370156,0.28961998
0.41783172,0.29865444,0.710265,0.45501104,0.9568267
0.60778654,0.38209116,0.5854223,0.36654833,0.58986837
0.42481396,0.3423937,0.68021005,0.533703,0.7249533
0.490653,0.78290194,0.6119582,0.5273527,0.777684
0.64493424,0.19843477,0.89775264,0.38960227,0.4685066
0.458135,0.59326637,0.5603803,0.5928224,0.5530822
0.7564517,0.58458686,0.40498334,0.30239865,0.6604415
0.32353655,0.6170091,0.5795144,0.87276435,0.52068704
0.19522366,0.6863464,0.47624895,0.8471799,0.34190106
0.5435774,0.028259993,0.76669204,0.31939736,0.88287115
0.36945438,0.13838562,0.808197,0.46118283,0.23293608
0.20180002,0.31607586,0.76741755,0.5726476,0.16695744
0.6964663,0.7807914,0.26503584,0.5231871,0.6305453
0.5860579,0.8333652,0.2561452,0.69552684,0.42474574
0.5301468,0.30571103,0.81698596,0.51930904,0.58705574
0.09040162,0.7908914,0.6435333,0.7326761,0.071425945
0.33953607,0.89189833,0.7190615,0.5210935,0.08511248
0.53756505,0.9798231,0.13967785,0.7772356,0.36688584
0.6698499,0.62061524,0.35625705,0.51206905,0.54742503
0.5569596,0.8966193,0.28019756,0.63105947,0.20540968
0.4117098,0.69775045,0.45772415,0.69724137,0.55982333
0.7276233,0.64245737,0.254638,0.38983527,0.66922855
0.54154325,0.45786077,0.5394829,0.43074405,0.32417738
0.7942086,0.6930941,0.22823012,0.4530894,0.41244566
0.11805135,0.6875799,0.45883906,0.60517174,0.2941311
0.6406634,0.8701384,0.12913197,0.6241195,0.3691227
0.56764406,0.7383749,0.30530518,0.6131618,0.28503543
0.43541998,0.3509546,0.64896923,0.49049225,0.7208678
0.85807633,0.48303482,0.5118999,0.13424623,0.3857426
0.7654691,0.301308,0.69634825,0.21659282,0.76818454
0.5405646,0.8198688,0.22922826,0.7463009,0.5331255
0.7220907,0.60945475,0.32475027,0.42407367,0.61674905
0.56387395,0.78289884,0.5005942,0.52147585,0.007789463
0.16525826,0.4620313,0.63966835,0.5985437,0.4129032
0.58866674,0.81771374,0.20634493,0.6600725,0.4302736
0.62756824,0.8285626,0.19879511,0.5763152,0.38938728
0.75366163,0.6798306,0.26041535,0.43763062,0.50652146
0.8312604,0.64203954,0.27798584,0.33582073,0.39205423
0.9201324,0.59237844,0.17674077,0.19044092,0.57026273
0.49192667,0.9556877,0.6532943,0.57775515,0.5231448
0.44010407,0.23872092,0.65854335,0.40539896,0.701496
0.74329454,0.648129,0.22896487,0.38626117,0.6335697
0.6704407,0.48973194,0.58646715,0.15322107,0.24433662
0.5951919,0.44077837,0.6716137,0.6263194,0.6029816
0.3641225,0.81620836,0.41105378,0.48425105,0.0
0.3727466,0.43808907,0.530794,0.66303724,0.6301418
0.39569888,0.47624525,0.85575044,0.6957897,0.5158564
0.58715177,0.8440633,0.18362209,0.69454,0.39724898
0.5063302,0.77031577,0.5293915,0.55529135,0.7847661
0.4239052,0.15122339,0.7424942,0.40071857,0.2947766
0.21033204,0.60903585,0.49323982,0.72840333,0.5095379
0.42819342,0.72498715,0.36462247,0.7440392,0.56440246
0.61611646,0.2879097,0.70464087,0.34114558,0.39310113
0.7711675,0.55756396,0.42965382,0.33178717,0.4521641
0.5201226,0.17866814,0.9594829,0.44654143,0.56740004
0.41014725,0.6784663,0.41130602,0.84215266,0.57069594
0.25938812,0.85180366,0.47417033,0.20132256,0.1634241
0.45866582,0.8212909,0.15915379,0.76650167,0.5532973
0.25376925,0.5730631,0.629091,0.7427381,0.47646108
0.478819,0.61472625,0.4078096,0.5876156,0.7147565
0.57512146,0.745039,0.46985903,0.47263238,0.5489831
0.41408807,0.6793988,0.432702,0.836897,0.54331034
0.75858885,0.47605625,0.49426693,0.13174167,0.6696163
0.54686004,0.61974186,0.4608689,0.77421504,0.8171524
0.9712063,0.6988793,0.041161746,0.34674034,0.48909068
0.3657502,0.44205624,0.540528,0.6988127,0.62324697
0.67753744,0.6088966,0.3537447,0.47863382,0.6057619
0.5425304,0.7864367,0.24095833,0.63417196,0.5997369
0.09040162,0.7908914,0.6435333,0.7326761,0.071425945
0.45179734,0.7399957,0.3785177,0.5909697,0.37406138
0.70707154,0.5092873,0.3471793,0.13983223,0.27474684
0.5335224,0.9294255,0.39553648,0.43553364,0.0294739
0.23259354,0.7503619,0.28771162,0.7502112,0.6581183
