ResNet101_2d1,ResNet101_2d2,ResNet101_3d1,ResNet101_3d2,ResNet101_3d3
0.33699256,0.52017665,0.30164874,0.3372912,0.8031897
0.43254328,0.751559,0.5108238,0.6927923,0.67038614
0.8269284,0.6935402,0.77392167,0.71103275,0.5539253
0.38007483,0.6864966,0.455773,0.6447622,0.6262119
0.54747707,0.8983391,0.4828015,0.7920877,0.33877113
0.4993451,0.29401326,0.8010692,0.29429448,0.46384656
0.56724083,0.7386438,0.48537344,0.7397592,0.46244657
0.28370798,0.68407714,0.33644202,0.65993196,0.6990762
0.46146828,0.4880531,0.41667753,0.38509613,0.45095393
0.54465187,0.8747883,0.5065163,0.76757324,0.27068192
0.68903273,0.49174783,0.78692484,0.44651496,0.32296357
0.9082609,0.6908531,0.93173003,0.6457669,0.5512592
0.7867815,0.6833803,0.6902202,0.6705477,0.5330154
0.6809158,0.68138295,0.6369159,0.57993096,0.5369516
0.44995007,0.36443233,0.3481099,0.15712321,0.6012392
0.38768235,0.582506,0.58261913,0.5461466,0.68749964
0.8570614,0.7970066,0.81062794,0.814199,0.31573325
0.6485505,0.70456606,0.63365984,0.6289673,0.33176208
0.6995425,0.55097175,0.7213014,0.41415963,0.69645035
0.045815796,0.7652516,0.03089267,0.74066126,0.5223827
0.23302552,0.53258973,0.31781787,0.6275381,0.32214168
0.21210095,0.6221376,0.26841214,0.6247319,0.5162858
0.5694556,0.46624726,0.48761153,0.46731475,0.54362905
0.056126684,0.5207469,0.110038936,0.4065096,0.4770807
0.09570047,0.2778626,0.10103613,0.29914832,0.2726524
0.25508732,0.8978337,0.37836528,0.7900429,0.8663991
0.2657464,0.47364244,0.38275445,0.51136005,0.4293053
0.45923588,0.6626197,0.5030323,0.7146288,0.81343615
0.62251866,0.50126207,0.6278426,0.24971527,0.80408585
0.04580778,0.7652646,0.043719202,0.7599455,0.51378363
0.3819633,0.30665874,0.26489887,0.19728824,0.3974554
0.3446191,0.6793052,0.26844046,0.4926462,0.92919195
0.373784,0.5476095,0.32762143,0.5209304,0.89137566
0.38643184,0.40767348,0.3521222,0.3121557,0.56954056
0.7220279,0.45621163,0.6476869,0.52678865,0.2868173
0.22659841,0.6046353,0.24266492,0.62707365,0.46082598
0.6654712,0.71842337,0.5472074,0.66558635,0.38139156
0.19682544,0.33810663,0.20216283,0.38369125,0.26611912
0.70924085,0.70596176,0.63316894,0.7217212,0.4009018
0.65817213,0.5812051,0.8026216,0.39376947,0.79775757
0.35614452,0.48907185,0.4003026,0.23374262,0.7709067
0.7890744,0.75811815,0.8330024,0.7946808,0.49913067
0.7345812,0.40970266,0.69082457,0.55449814,0.15206298
0.3875198,0.5823986,0.5747953,0.56484854,0.6762879
0.39410374,0.5374286,0.3631978,0.39728707,0.8763478
0.8714296,0.58309245,0.8653048,0.57248485,0.38834938
0.4168825,0.7478542,0.4906334,0.73513407,0.69544107
0.1219109,0.67626417,0.122485965,0.5628825,0.6674714
0.613264,0.9042921,0.5846416,0.9405422,0.38931125
0.13212034,0.62073594,0.12034994,0.589048,0.5399196
0.16820341,0.68785286,0.16737396,0.6207021,0.65392375
0.56868345,0.5972496,0.64866745,0.63419837,0.6788955
0.5413898,0.25988278,0.5640192,0.15326017,0.6734588
0.70937026,0.78079885,0.5894442,0.6941725,0.5053681
0.78412014,0.44540206,0.69704294,0.4865408,0.2265264
0.37003306,0.370447,0.45791793,0.5523227,0.07173082
0.6102972,0.15230662,0.5815147,0.101803064,0.37251726
0.43843934,0.555964,0.4308511,0.69729656,0.26172048
0.03264168,0.4021139,0.039115578,0.40389386,0.4313707
0.5750774,0.6861191,0.6225765,0.5813515,0.2862686
0.5736542,0.904412,0.55634797,0.792819,0.338364
0.49618065,0.14440969,0.41535386,0.13121086,0.47073185
0.20845997,0.8802373,0.25894395,0.78961957,0.46546206
0.68788487,0.8669032,0.6415386,0.8690133,0.47985783
0.48762706,0.17032221,0.4423068,0.26181144,0.27884358
0.65091276,0.25797293,0.5656668,0.3496588,0.20276168
0.4899598,0.39258716,0.43627122,0.3341644,0.73528165
0.79250526,0.8167153,0.6684731,0.82636917,0.4269301
0.91104496,0.717988,0.9581329,0.62370235,0.63744795
0.69915175,0.6822523,0.6337955,0.5609733,0.41181353
0.6375771,0.46774116,0.58614194,0.4152183,0.4066566
0.39523315,0.6658218,0.41606092,0.62076414,0.7326832
0.5796269,0.70396405,0.50607514,0.70007014,0.56222445
0.66096234,0.43662038,0.5700639,0.44490933,0.30024227
0.57754916,0.4198737,0.5921104,0.40720528,0.5592312
0.5105497,0.7181432,0.58940583,0.6761576,0.7197957
0.51911175,0.42060554,0.50619346,0.33848423,0.7557298
0.45849082,0.72161627,0.44145057,0.5722554,0.56277275
0.38701904,0.6624137,0.43783298,0.60441566,0.70295614
0.68015,0.18011528,0.7074362,0.14130157,0.45708606
0.5130925,0.6609398,0.58364326,0.6410465,0.88200045
0.12340963,0.5300016,0.16173643,0.3876496,0.64491546
0.8041773,0.6786827,0.7282028,0.663602,0.5756591
0.12728855,0.3196887,0.20310661,0.31750205,0.38809586
0.34833825,0.6140577,0.26762664,0.4273802,0.65453845
0.58545405,0.65746033,0.5765825,0.6501438,0.5889431
0.2365652,0.7128824,0.23424447,0.6682049,0.7114757
0.6181329,0.7165215,0.52473855,0.6171819,0.30559736
0.8818265,0.39082295,0.8909811,0.37804213,0.34682798
0.88219655,0.624759,0.8707577,0.5295654,0.54645383
0.856629,0.60765505,0.7935008,0.61084706,0.4660497
0.88130116,0.691727,0.8910042,0.6955979,0.42734897
0.68150204,0.3232768,0.7012187,0.20588338,0.61179316
0.43702063,0.67671746,0.4782436,0.6013058,0.8510767
0.24677768,0.70141613,0.27919585,0.6395776,0.7155324
0.1621733,0.5973371,0.18742725,0.51867825,0.5838664
0.4146889,0.47971946,0.44035974,0.50527316,0.39816865
0.49086916,0.6911144,0.543433,0.6232408,0.6757521
0.5175635,0.5917521,0.4776837,0.47219756,0.92441064
0.42562473,0.5095297,0.38897097,0.4923543,1.0
0.5529389,0.40645757,0.5286723,0.35866576,0.5679679
0.4703654,0.4133782,0.51164466,0.38529646,0.49727008
0.29749596,0.57558477,0.24819215,0.5560322,0.69525236
0.4618216,0.8466801,0.4621116,0.8215827,0.5050189
0.8035393,0.4552615,0.75985646,0.53167176,0.23044623
0.82827425,0.8259021,0.7502743,0.8661706,0.37915894
0.15828025,0.48494482,0.13868561,0.64911395,0.32192564
0.51938856,0.61825407,0.5108604,0.52790284,0.8626645
0.08450678,0.5536353,0.09455311,0.4672755,0.49068698
0.67859924,0.5390319,0.6678865,0.43260786,0.69782424
0.30938506,0.13514659,0.26184094,0.14137614,0.51065
0.8188056,0.42081034,0.8017006,0.4743681,0.24177733
0.64018106,0.9403203,0.6544915,0.90780175,0.3354963
0.14288813,0.29804403,0.23102999,0.32230002,0.31651527
0.16725862,0.71333605,0.12629017,0.6722533,0.62237823
0.19204259,0.6775005,0.14594272,0.6993053,0.556547
0.23258418,0.597116,0.26543337,0.5990763,0.47068492
0.28254244,0.66186464,0.3578683,0.6609846,0.60485333
0.2744575,0.70442235,0.28823447,0.6636883,0.81670475
0.8733398,0.7268369,0.8203422,0.6619409,0.70183146
0.64558697,0.61147845,0.7495854,0.6613351,0.30175593
0.7350175,0.83342654,0.7084105,0.59310055,0.87828994
0.19397321,0.606073,0.22359583,0.5513274,0.4903696
0.6176801,0.5486613,0.68425894,0.49609762,0.82925683
0.29852414,0.7263844,0.38819233,0.7175034,0.60084337
0.25900823,0.71742576,0.24001765,0.63897955,0.7936748
0.83431387,0.66686034,0.80036354,0.65489167,0.60535806
0.44618142,0.8572918,0.50593185,0.88741755,0.5056711
0.38662592,0.894328,0.33921403,0.80045664,0.36710328
0.14154932,0.5969658,0.16344571,0.52988315,0.5221668
0.31923917,0.5121538,0.2232559,0.39784193,0.54187477
0.76308393,0.6245389,0.71658355,0.5348228,0.58405674
0.7368897,0.4058554,0.6826648,0.5767629,0.16955361
0.17807811,0.4360429,0.14543006,0.56156576,0.2575435
0.56823885,0.11726126,0.5203128,0.093262434,0.3578958
0.3415071,0.5756879,0.24731416,0.56029046,0.863294
0.7194452,0.6804172,0.6989111,0.64191383,0.39992034
0.60363823,0.84573054,0.5968523,0.78173757,0.19357514
0.7414937,0.6875055,0.67963845,0.70165616,0.37550956
0.19054294,0.4805217,0.2034798,0.6818855,0.2593095
0.8000164,0.6148317,0.76255447,0.5411046,0.5861503
0.7269477,0.24300164,0.68323183,0.30665356,0.33877927
0.06839913,0.6259326,0.03541732,0.49831834,0.62315273
0.048262686,0.55228937,0.02139464,0.5163938,0.41763556
0.79294986,0.5803369,0.7717164,0.4791819,0.6359129
0.8355839,0.6073545,0.7724033,0.5877028,0.388787
0.49108538,0.6370004,0.5009429,0.55872446,0.79310846
0.6736944,0.65472233,0.594034,0.5818213,0.38619855
0.69787776,0.45851466,0.614391,0.51004785,0.33079532
0.816038,0.83498394,0.73550045,0.84574544,0.4352148
0.4009169,0.6294451,0.3726373,0.50796854,0.7497325
0.62777895,0.6558533,0.5391633,0.6032797,0.43712658
0.5140636,0.51112497,0.48861182,0.55769205,0.52887833
0.942976,0.6921519,0.8721709,0.74741584,0.55112153
0.6414293,0.5133826,0.6764911,0.30924535,0.7716203
0.89248097,0.62720007,0.8688985,0.56932145,0.5050341
0.65874785,0.9036915,0.579269,0.88304067,0.47144562
0.59369785,0.5131082,0.5818498,0.35807055,0.7986882
0.22204283,0.5312339,0.29288495,0.60233694,0.32741612
0.93499124,0.5773673,0.8895262,0.6484289,0.35944736
0.61130345,0.6985431,0.5569152,0.6016761,0.3178434
0.19385898,0.42017803,0.16281801,0.5515198,0.19974941
0.5438481,0.42389798,0.55859214,0.28556448,0.75161684
0.80546886,0.5237579,0.7859911,0.4332481,0.5525237
0.47516504,0.2529845,0.41625386,0.1850006,0.48580542
0.958091,0.6402547,0.9788629,0.73636955,0.5043192
0.7687403,0.72016454,0.72439235,0.69916135,0.42712054
0.27976048,0.44316503,0.3393336,0.47142157,0.36541554
0.16362038,0.4057666,0.21290165,0.49882853,0.342766
0.6977656,0.7370624,0.6201694,0.6152252,0.21082035
0.5497268,0.66207635,0.59394133,0.7414229,0.6536392
0.666648,0.86009777,0.6687046,0.75888395,0.31784233
0.46894577,0.87692326,0.3397565,0.78159535,0.16209972
0.7981271,0.51627797,0.76986414,0.38417754,0.572346
0.46517733,0.6430384,0.43497825,0.5012085,0.6137394
0.26940736,0.5944939,0.3366345,0.59342194,0.49267855
0.6241165,0.69433033,0.58102214,0.6171496,0.29482037
0.7809825,0.7253923,0.7183865,0.74504316,0.44599015
0.36786824,0.14709851,0.32058835,0.1222347,0.37166336
0.17711768,0.62232935,0.16430897,0.6568881,0.47248167
0.33390176,0.54950136,0.25415963,0.45570374,0.62462085
0.6397705,0.5560202,0.5873425,0.48956957,0.45636538
0.10402575,0.493639,0.17844921,0.35066506,0.6016089
0.90644395,0.65616393,0.8690411,0.6529095,0.49745068
0.16936225,0.47940943,0.17229652,0.61521685,0.31417602
0.5828453,0.3655427,0.6195922,0.26718146,0.63359374
0.33382076,0.4301607,0.30062997,0.3285045,0.7133076
0.6218014,0.3747874,0.663627,0.27552748,0.56303924
0.6437481,0.38873494,0.68756884,0.42229214,0.49614358
0.8845699,0.5166108,0.8736617,0.48176157,0.2628029
0.80477643,0.435044,0.7804769,0.5138962,0.20380673
0.65255225,0.7550664,0.6248035,0.678651,0.3247524
0.84221274,0.57782674,0.89969504,0.50261605,0.59363365
0.48976544,0.79037565,0.44913515,0.8257154,0.7653657
0.56978434,0.6463851,0.5600048,0.6567607,0.6444972
0.17953023,0.69044566,0.11328772,0.6501349,0.6905112
0.6120591,0.4782099,0.62799835,0.5060313,0.6171578
0.5256909,0.27593195,0.47606805,0.12825945,0.5548232
0.7551836,0.8034325,0.7349001,0.8861474,0.60192716
0.24903932,0.39950857,0.23613101,0.5236846,0.3576901
0.1897623,0.49083352,0.2148208,0.64302695,0.29130527
0.90030897,0.7478301,0.8668753,0.5474994,0.67870146
0.27748793,0.68064904,0.32186162,0.64720666,0.67219335
0.7840419,0.16797912,0.74302804,0.21587873,0.20396322
0.8339143,0.8096812,0.74471366,0.82402176,0.33280903
0.50761425,0.7128402,0.5609082,0.6688083,0.72450626
0.40717492,0.6560804,0.38032934,0.60051346,0.9274955
0.7240821,0.5483725,0.65977,0.516156,0.7195468
0.4669686,0.7367262,0.4151251,0.6153836,0.21444567
0.3314051,0.3524899,0.3976427,0.32119977,0.8934058
0.4101571,0.56928366,0.5834501,0.47799528,0.8545474
0.64964616,0.6473545,0.5819001,0.55537087,0.45486212
0.54300535,0.5871297,0.23496035,0.27520415,0.7700611
0.5877061,0.5525706,0.63374066,0.4357198,0.79163086
0.35604182,0.7889952,0.39396894,0.78167224,0.70213056
0.17928067,0.64567333,0.19247296,0.654587,0.5285546
0.20227227,0.64136404,0.24046044,0.59492266,0.5933879
0.5890905,0.8984232,0.5116355,0.8549536,0.40339732
0.75891614,0.6205183,0.6942427,0.545699,0.6044177
0.39780533,0.54855525,0.40116194,0.420337,0.84569514
0.925658,0.5855452,0.89804345,0.62759787,0.388042
0.56705934,0.54608995,0.5189463,0.49882418,0.63915795
0.73734,0.46037757,0.8835484,0.29056388,0.48359483
0.09566155,0.669546,0.06426668,0.5911428,0.64772785
0.83567953,0.41172355,0.85334903,0.42907065,0.34917638
0.6767349,0.5684949,0.73274225,0.39036012,0.7754611
0.22934568,0.62109995,0.24797888,0.7033882,0.46052733
0.5148128,0.4095948,0.48945606,0.33764493,0.6802237
0.5657139,0.6952961,0.5589693,0.76416945,0.56591845
0.8639369,0.69173276,0.82462204,0.72419477,0.47400415
0.48800334,0.85894644,0.39952627,0.7418854,0.27435452
0.63559747,0.92026234,0.647964,0.9062309,0.40664878
0.08679527,0.626733,0.08249727,0.51236176,0.6449635
0.42875504,0.76449674,0.4945493,0.72396976,0.623279
0.6079728,0.6974995,0.5638811,0.5692789,0.31796038
0.8538399,0.7063636,0.8232248,0.70254743,0.64234775
0.2543798,0.63991517,0.34170973,0.6509074,0.53871816
0.5646081,0.28831375,0.56096107,0.20932057,0.5763557
0.3746729,0.53463846,0.32426578,0.4646569,0.89372873
0.6887641,0.8112925,0.84428453,0.50136733,0.2255432
0.27648205,0.76501864,0.29921296,0.78805065,0.79604924
0.12795523,0.6253187,0.10288113,0.62052315,0.55577433
0.44854128,0.7887914,0.4502077,0.7013796,0.48714525
0.65370077,0.06088254,0.5837712,0.07996902,0.2257282
0.78047484,0.6565501,0.68851787,0.67010564,0.6193937
0.3745618,0.56643176,0.36804754,0.48156008,0.80589366
0.30890715,0.565407,0.2742328,0.5226589,0.61532915
0.35643083,0.56699264,0.22204274,0.4752739,0.70432985
0.7485515,0.28336692,0.77908564,0.24875215,0.4010423
0.81198967,0.5679541,0.8505037,0.4785172,0.646655
0.7254825,0.3914525,0.64117473,0.5475716,0.1572001
0.46460423,0.18687555,0.4323901,0.18096212,0.413073
0.10606071,0.7798599,0.26318595,0.7796296,0.24956472
0.881663,0.65774596,0.8953687,0.5759376,0.63194525
0.748443,0.24442956,0.7435138,0.31783965,0.31591597
0.6602622,0.45142135,0.54697776,0.46035165,0.2717449
0.6113289,0.6787256,0.5135608,0.59976363,0.36689672
0.08666971,0.2937346,0.139404,0.3265305,0.2518776
0.25254232,0.539004,0.3794422,0.6143832,0.33436304
0.58212936,0.73764193,0.507589,0.75164926,0.4977598
0.57561916,0.23142713,0.55536747,0.09631488,0.56515515
0.8869287,0.6879837,0.8970633,0.68933666,0.46491134
0.9239032,0.7262777,0.9652279,0.6480601,0.5985081
0.47787815,0.76492727,0.3907103,0.8128557,0.6599964
0.14525425,0.5520257,0.16315407,0.43707454,0.7627325
0.48572174,0.74563146,0.5097509,0.69004244,0.28274304
0.814626,0.62224317,0.8000251,0.5770348,0.5840564
0.1303015,0.6268173,0.119748175,0.6181247,0.5294991
0.23444304,0.8490258,0.29069167,0.77774435,0.6717666
0.4425323,0.7296246,0.49584284,0.67170906,0.42688417
0.22626513,0.39582938,0.28805345,0.4965548,0.29492107
0.100209296,0.29603046,0.15142548,0.3198011,0.29580832
0.6797143,0.9469663,0.61233354,0.9509109,0.5085828
0.81227,0.6985269,0.8024998,0.68862176,0.5110099
0.5248407,0.277178,0.4658145,0.11060077,0.57771784
0.041463494,0.39713466,0.0709427,0.40232912,0.41888547
0.7914753,0.67087466,0.6932804,0.72206646,0.55426127
0.2310803,0.6788181,0.28095096,0.6742848,0.5964037
0.6248516,0.94854087,0.61054885,0.9018203,0.306098
0.42769185,0.8404753,0.4522439,0.7852578,0.39535207
0.15596569,0.40437475,0.19626671,0.48934752,0.367874
0.7443678,0.7086743,0.65930974,0.6944343,0.45007035
0.45856076,0.62596077,0.41258463,0.44922912,0.7096898
0.923946,0.7265928,0.9748279,0.66413873,0.6224953
0.40423042,0.62927127,0.38056624,0.5284423,0.73696387
0.49937367,0.53272116,0.5372255,0.47894865,0.78449255
0.094878435,0.35534546,0.083536565,0.40373904,0.33475098
0.32554716,0.8977426,0.27224007,0.7403066,0.41805536
0.87255126,0.5969981,0.8264358,0.60263103,0.37052304
0.69116014,0.7406771,0.6405112,0.6387651,0.21615666
0.47058457,0.6169485,0.46701673,0.4539968,0.69978416
0.7904053,0.6900525,0.7133165,0.69253206,0.5240366
0.2079942,0.52467644,0.30866706,0.57372624,0.36907756
0.37398636,0.51358336,0.27124673,0.42773044,0.83566487
0.6152135,0.20470616,0.49327323,0.10435596,0.5293172
0.46049786,0.41054374,0.49871397,0.39194646,0.84461725
0.34282142,0.7305078,0.17004094,0.78767645,0.31736773
0.57561266,0.23131737,0.56191,0.07970205,0.55930835
0.8435531,0.7324899,0.8400178,0.6670735,0.3619471
0.85345745,0.5982127,0.8184413,0.57453465,0.45353523
0.58863807,0.9562613,0.49047062,0.94233406,0.33669704
0.81465346,0.18921903,0.8021301,0.19832101,0.20606232
0.45830208,0.30057913,0.49173784,0.5368222,0.21509504
0.3274112,0.5332352,0.22724667,0.43258607,0.5916171
0.40922862,0.85534096,0.33071673,0.89671004,0.43840063
0.5475038,0.89839876,0.49713928,0.7870432,0.327415
0.25327164,0.43220037,0.28753942,0.4832062,0.39310494
0.43700197,0.6303417,0.44078657,0.50144476,0.7051938
0.6416236,0.8277253,0.6326073,0.8008997,0.53171825
0.35949206,0.5873437,0.25277942,0.44942856,0.73575896
0.7047683,0.58898425,0.79298973,0.63741493,0.18549496
0.3654139,0.73268497,0.46750146,0.6936704,0.58261126
0.431378,0.68841213,0.44383925,0.6266115,0.83736825
0.2401371,0.5460792,0.3398892,0.60578096,0.29109114
0.7646558,0.898417,0.616604,0.9122645,0.6015721
0.07989848,0.43059826,0.06038651,0.46974474,0.39365256
0.41082954,0.6672206,0.41714656,0.60619104,0.8973245
0.1809631,0.45496958,0.14332196,0.6141832,0.25904518
0.29546726,0.48539373,0.3096586,0.5290819,0.44317737
0.8146554,0.6595658,0.7906213,0.63834924,0.54051906
0.3074683,0.54588926,0.28814736,0.520117,0.56969583
0.5612347,0.46536362,0.496801,0.4294023,0.5472048
0.34646195,0.5501534,0.21425655,0.46564513,0.6330545
0.7410402,0.6359425,0.68016446,0.61891085,0.52249587
0.42036736,0.8594221,0.35621876,0.9280674,0.4502167
0.34016758,0.93632483,0.30251223,0.96301025,0.5052435
0.3177876,0.77420104,0.40054837,0.7530757,0.7874786
0.08370045,0.49059743,0.1659866,0.3536833,0.5351513
0.45109499,0.33611357,0.4828076,0.5456489,0.32140404
0.8230088,0.5698356,0.81074864,0.52232784,0.5937846
0.4408558,0.41211373,0.46154064,0.41615257,0.78409666
0.343032,0.7593947,0.3710338,0.6785855,0.86796695
0.36541197,0.33028823,0.2176292,0.2691932,0.467068
0.626755,0.89483094,0.62196815,0.8336203,0.3873137
0.5992484,0.5057778,0.5829805,0.32269087,0.7924325
0.39676932,0.83054876,0.4282125,0.8931545,0.52961236
0.56135255,0.46527153,0.4758226,0.43163592,0.53473
0.52571666,0.47679007,0.5482191,0.44851422,0.60731703
0.96327746,0.6040328,0.9181819,0.7757619,0.36357898
0.32102782,0.60550207,0.45598775,0.5860111,0.38124463
0.42206192,0.81968117,0.41340494,0.7851199,0.41411313
0.53502923,0.77329254,0.59535116,0.6096662,0.757578
0.2126737,0.3544529,0.24201325,0.50913763,0.21951225
0.42952633,0.18611166,0.46936184,0.34242254,0.3223254
0.29806107,0.49332342,0.2850864,0.52337897,0.46461004
0.8827343,0.44575727,0.81486285,0.51666737,0.32757527
0.18155915,0.3772402,0.17045826,0.4637487,0.25102407
0.6215467,0.19704884,0.63211626,0.22769108,0.44618994
0.11228782,0.5230492,0.12114704,0.41895795,0.64318776
0.14557889,0.7318509,0.14532733,0.60364205,0.7070802
0.3132465,0.56661,0.24876715,0.51758105,0.6394602
0.51108277,0.7613563,0.6022531,0.7249501,0.7795177
0.36038297,0.716024,0.42568487,0.6760704,0.59236574
0.21628663,0.5274833,0.3162307,0.60495436,0.36429816
0.8662638,0.6548729,0.84814644,0.6179865,0.59173137
0.4038689,0.87110734,0.39748406,0.8331162,0.4761037
0.21376869,0.69602346,0.22945264,0.6254932,0.67696303
0.81915677,0.7115462,0.8340111,0.73612785,0.53749675
0.82617754,0.81091034,0.71974623,0.82746804,0.35481864
0.21253747,0.7924596,0.2478275,0.8166671,0.58313
0.0959588,0.5184619,0.115862906,0.37352413,0.5969895
0.78395677,0.16624811,0.7356884,0.1927521,0.19203767
0.2146397,0.28393924,0.24532211,0.37834555,0.116585314
1.0,0.64347476,0.78258574,0.75456023,0.71289945
0.28534552,0.6018757,0.37734118,0.64333427,0.48456725
0.65127635,0.025154978,0.5960861,0.0010263622,0.3176704
0.79847,0.7365157,0.7821536,0.76625794,0.5059321
0.82527375,0.6719337,0.79334337,0.6691624,0.5610083
0.18129817,0.5820188,0.3917486,0.74617654,0.50049037
0.8393481,0.8235592,0.7713737,0.85805535,0.3457765
0.32487494,0.4721238,0.19024834,0.29954123,0.65219796
0.7736013,0.6326026,0.7212059,0.5244775,0.53812516
0.37318516,0.70184475,0.41446334,0.66428185,0.65330166
0.40895548,0.8987664,0.37530428,0.881812,0.39718047
0.15663671,0.6535882,0.1817449,0.5911343,0.59795725
0.7946141,0.7075536,0.7408321,0.7279117,0.51062953
0.41376758,0.88070285,0.3728369,0.86616564,0.4348479
0.14601141,0.46019277,0.16481414,0.5817048,0.37270135
0.18017235,0.7294102,0.13441482,0.73804843,0.65994895
0.08971241,0.6977509,0.087302774,0.67239314,0.50138104
0.41066766,0.6996456,0.4111987,0.564345,0.8244332
0.21212089,0.68674666,0.23775664,0.634123,0.6390778
0.19335604,0.6257906,0.22976255,0.61405146,0.52343243
0.60452193,0.52632946,0.538004,0.13211358,0.70199174
0.09390104,0.516469,0.13441637,0.38989332,0.58472925
0.3547147,0.23892736,0.22561291,0.17057794,0.29102707
0.60755265,0.3860355,0.66569513,0.34550273,0.5317074
0.40002495,0.55941594,0.42890713,0.44470817,0.84588635
0.46565914,0.81874263,0.5573834,0.798723,0.5961192
0.31446993,0.75088656,0.39372593,0.68759114,0.7520809
0.6122344,0.57311285,0.66775656,0.40992278,0.8828455
0.18862918,0.48360562,0.19715616,0.66716516,0.282175
0.23041457,0.5371946,0.28943247,0.6456791,0.3149454
0.72789437,0.94677234,0.39116284,0.83063304,0.55338544
0.57276326,0.5493533,0.5342383,0.51839054,0.62521666
0.49045584,0.45701814,0.61957103,0.4949372,0.52001035
0.6706369,0.4470676,0.55485505,0.4915473,0.3090039
0.86875355,0.7242942,0.806965,0.6703456,0.6776719
0.16306391,0.6974349,0.18503031,0.72158647,0.39336175
0.8044952,0.49548167,0.78723943,0.4356165,0.48790926
0.5278067,0.3494777,0.46145856,0.21770918,0.6986702
0.0,0.35520244,0.11798066,0.27811986,0.53559136
0.9145316,0.47161877,0.80964285,0.60741645,0.29319078
0.47487706,0.37609676,0.6275516,0.34484896,0.6765577
0.7626369,0.7137195,0.686535,0.73424363,0.47806945
0.52800936,0.84716886,0.4647537,0.73690724,0.21104956
0.8790987,0.73147875,0.8386712,0.6358036,0.70772415
0.81851625,0.73866355,0.7830248,0.7625978,0.42580813
0.9674818,0.6778581,0.91102886,0.801299,0.52315754
0.34442043,0.39376158,0.23804882,0.30484217,0.5581626
0.15947095,0.36520535,0.21672913,0.43619505,0.35861143
0.27528125,0.76436514,0.27980313,0.78646576,0.80344176
0.24860623,0.6691861,0.29875714,0.7306183,0.60686016
0.27504128,0.8412983,0.38300276,0.78935826,0.545051
0.30130154,0.8638704,0.44419476,0.624305,0.5243757
0.078998476,0.5150482,0.12929252,0.4013166,0.5252772
0.5466166,0.28909844,0.51305217,0.17613691,0.57782716
0.8477599,0.37018704,0.8054234,0.37545684,0.3033808
0.8687346,0.6299063,0.8761434,0.6040487,0.5495919
0.2125262,0.6616035,0.2414735,0.65485615,0.58890134
0.76002645,0.76687837,0.73703265,0.636696,0.7484093
0.8882119,0.20564815,0.86487645,0.2882983,0.123811215
0.7613026,0.15760511,0.687347,0.16707727,0.20987216
0.7869807,0.20056155,0.7636441,0.2604246,0.23911305
0.48581603,0.30996355,0.5094738,0.48887235,0.11866516
0.56589127,0.25446877,0.65323365,0.17507014,0.5702055
0.59007883,0.6836933,0.52329457,0.66034824,0.5954508
0.8784876,0.39583683,0.8887533,0.37142852,0.3792965
0.38750583,0.6727973,0.3907733,0.60377824,0.69380766
0.5217303,0.14849481,0.49193934,0.19466037,0.36771643
0.4284167,0.14037284,0.37784982,0.30830553,0.2434396
0.81746554,0.6400517,0.78867275,0.5732249,0.5251315
0.18606511,0.27425385,0.20385528,0.38345784,0.16123146
0.4852737,0.7115879,0.5058538,0.63577926,0.9668216
0.7794994,0.25455642,0.6982386,0.3507557,0.23727445
0.44368136,0.13749352,0.42008948,0.2988451,0.21430205
0.6763133,0.75623,0.63525033,0.7148062,0.1789284
0.23964071,0.54976463,0.33902407,0.5817336,0.26718336
0.7602397,0.19831675,0.680082,0.20762765,0.2144042
0.72256446,0.2552459,0.6737853,0.28786635,0.37432867
0.7051373,0.10230309,0.5518113,0.17903468,0.12819809
0.35557365,0.16714746,0.339724,0.08279267,0.57709146
0.22119981,0.34130374,0.26600653,0.47506014,0.1930624
0.74447167,0.38310307,0.7071119,0.46170005,0.079702884
0.79048705,0.6901301,0.6996095,0.69641703,0.51096934
0.39517492,0.28888482,0.32597786,0.23344111,0.4084517
0.26516002,0.95711696,0.1848154,0.22534317,0.6228989
0.24908942,0.5113471,0.37975544,0.640769,0.3006932
0.3343127,0.49900824,0.22490677,0.5223097,0.75194037
0.6470255,0.6482303,0.56492925,0.5738177,0.45882523
0.33408895,0.79950315,0.3556304,0.7221743,0.6912724
0.6831045,0.25345317,0.55681986,0.27472782,0.28914994
0.8576764,0.47730845,0.77133125,0.48178786,0.42897534
0.5628602,0.91011226,0.5098882,0.8258405,0.33442673
0.2689368,0.6586402,0.32277578,0.6347935,0.5891913
0.6383999,0.44676363,0.5782086,0.45661598,0.20738101
0.86879057,0.7637734,0.8517051,0.7794678,0.37291676
0.2560535,0.33940125,0.33177525,0.5492545,0.22120023
0.63153464,0.89542824,0.62833214,0.848362,0.4150615
0.2544941,0.607515,0.28575414,0.5698382,0.53380036
0.673735,0.6305992,0.69224864,0.78024757,0.22325443
0.7829586,0.34182063,0.73345757,0.39468622,0.26151994
0.1920107,0.79076374,0.24051334,0.82276535,0.5238944
0.3022895,0.6227225,0.39634463,0.5988115,0.46608865
0.55140084,0.0,0.4518282,0.338267,0.05521071
0.27333763,0.62895256,0.33911967,0.5696673,0.5879098
0.5250429,0.64570296,0.5985635,0.5751972,0.9240333
0.4859153,0.35339445,0.75600636,0.33640397,0.47965088
