GoogleNet_2d1,GoogleNet_2d2,GoogleNet_3d1,GoogleNet_3d2,GoogleNet_3d3
0.40040067,0.4502877,0.42682567,0.49105746,0.41897404
0.53251934,0.52416384,0.34334025,0.45266172,0.3736022
0.7484194,0.19940656,0.2830752,0.8369596,0.5628322
0.18326968,0.38118812,0.526914,0.9431825,0.53374285
0.64323086,0.6676998,0.73638004,0.4473854,0.63226986
0.27535686,0.6791349,0.7468179,0.54461974,0.54300314
0.5823741,0.7661158,0.68480957,0.41169265,0.8507575
0.34557986,0.9467803,0.43439507,0.18815875,0.42584664
0.5056871,0.576237,0.51148695,0.35766047,0.5912843
0.4293996,0.4773966,0.2847301,0.52134615,0.3915106
0.4570163,0.29956096,0.54098946,0.8141171,0.282523
0.6321237,0.43361172,0.23207766,0.53737867,0.47838432
0.4986286,0.85046816,0.6485456,0.5576143,0.76076174
0.7025905,0.70083576,0.49459764,0.37865034,0.748737
0.5994202,0.21295616,0.36198425,0.5347442,0.18491042
0.13580933,0.3263983,0.28592455,0.9222137,0.52104837
0.43994483,0.5140168,0.5517369,0.7617986,0.90068924
0.9617553,0.5265022,0.5136279,0.47977203,1.0
0.80172026,0.811558,0.28808147,0.28857037,0.80327344
0.39450353,0.13299763,0.32325214,0.577917,0.19031435
0.47291833,0.57192636,0.78000546,0.646214,0.6493946
0.2843432,0.95177805,0.5629728,0.07628927,0.31214708
0.74504924,0.49994054,0.25686774,0.6331254,0.66523296
0.27151918,0.6067936,0.6854281,0.820524,0.5697484
0.2202312,0.5419367,0.8024178,0.39282948,0.3363623
0.6101193,0.65875185,0.3843061,0.21968243,0.5810786
0.5520403,0.17977461,0.33469617,0.7995539,0.2539563
0.43983662,0.4135845,0.34381455,0.42844978,0.33038604
0.5292713,0.43350786,0.40785712,0.38146707,0.38794607
0.43353814,0.7546176,0.72579235,0.41993144,0.5484785
0.5266788,0.8861994,0.5836036,0.6028091,0.82996804
0.57764006,0.6705645,0.6198182,0.34377187,0.54529005
0.37662178,0.40755424,0.7170382,0.49059242,0.38457114
0.41898233,0.818863,0.60548514,0.18123242,0.45726323
0.38575494,0.6764697,0.6787094,0.483632,0.6287096
0.47099787,0.6312218,0.8005047,0.50806904,0.5790152
0.6546647,0.16531879,0.16638693,0.6303583,0.2608707
0.40312195,0.59137774,0.47064054,0.59500754,0.6020877
0.61728853,0.6190361,0.29349992,0.4383627,0.7662097
0.12900034,0.58629334,0.8191884,0.8514907,0.48152953
0.7756903,0.20955575,0.101160556,0.26315892,0.51414746
0.5836726,0.4269854,0.45203698,0.69655037,0.5941354
0.4705355,0.34804788,0.43356207,0.68599856,0.49370536
0.79511285,0.5582285,0.7946945,0.10973695,0.5383199
0.15282238,0.4450749,0.55898196,0.5647005,0.0976755
0.5618717,0.43031353,0.34303457,0.39397472,0.46572188
0.67316604,0.10812393,0.28380835,0.8298645,0.370479
0.6381431,0.70445657,0.74167687,0.37473994,0.62553436
0.67131865,0.0035154223,0.35960722,0.3558523,0.055077404
0.6718217,0.69220644,0.556473,0.43424398,0.8455167
0.9149259,0.6530702,0.32481882,0.1717721,0.3814817
0.44395235,0.8675628,0.6704365,0.29923153,0.57641333
0.6169234,0.49504834,0.4383574,0.59699565,0.5688469
0.7645993,0.3343166,0.42542657,0.7064695,0.6737869
0.46399313,0.21151844,0.37267673,0.71917224,0.33481932
0.5588228,0.27834195,0.103607416,0.746546,0.36437148
0.29850858,0.5092707,0.58908844,0.72326416,0.57950795
0.5393247,0.3738443,0.327174,0.8674494,0.42924777
0.37072653,0.5932619,0.6040817,0.5710729,0.46436527
0.2202788,0.6182348,0.748798,0.73803544,0.4403176
0.70460546,0.69758934,0.49060145,0.40442145,0.76420236
0.7652483,0.5788722,0.50234157,0.48329043,0.67562616
0.48207164,0.31849056,0.34224278,0.3665151,0.30285364
0.44860592,0.52645135,0.66577697,0.56102055,0.48304608
0.14630607,0.65886533,0.56604815,0.85186505,0.69281137
0.3045214,0.61409354,0.65792227,0.4529166,0.50373906
0.5334237,0.47814545,0.43499795,0.4400199,0.4573592
0.6615392,0.4353451,0.242832,0.49088892,0.5644998
0.4510725,0.3580146,0.5512504,0.50509506,0.2932825
0.19345582,0.81303346,0.17259896,0.71118575,0.55809885
0.27537495,0.1950522,0.51160413,0.77196634,0.11826277
0.76254845,0.7214389,0.5464401,0.6008061,0.91519916
0.42806256,0.62469596,0.5451718,0.6633105,0.6731208
0.33392864,0.81472754,0.6392853,0.688888,0.7327465
0.6158277,0.4821559,0.3096847,0.7533393,0.69338024
0.2944172,0.5736331,0.646713,0.7554369,0.5688242
0.38255504,0.8018528,0.64277744,0.6072156,0.87608635
0.59846485,0.7669406,0.5211602,0.10725325,0.5375154
0.20532236,0.76379704,0.8644135,0.47109747,0.7397937
0.7022704,0.47723413,0.2818079,0.57260865,0.71521664
0.6991947,0.36472613,0.2227315,0.3503787,0.48077053
0.15068692,0.17336255,0.43350565,0.5031693,0.02073443
0.73350334,0.8514657,0.39865774,0.4208128,0.9205125
0.34583718,0.34868848,0.54071844,0.7733811,0.39200133
0.53877264,0.45437226,0.576689,0.7124337,0.5162699
0.4275558,0.79144067,0.5954356,0.22153631,0.49400657
0.37142336,0.5377032,0.6708344,0.40359807,0.37782198
0.61238664,0.4206363,0.46333772,0.7510128,0.5613885
0.36805353,0.84279835,0.739371,0.2078509,0.734558
0.44375488,0.2579676,0.39672416,0.78001255,0.26242438
0.46719968,0.43933052,0.5247316,0.759657,0.48858926
0.37149364,0.3342693,0.60070664,0.45843673,0.30314356
0.58704585,0.36555046,0.42742333,0.5547992,0.51128936
0.78790474,0.8599111,0.45645326,0.4205146,0.91552246
0.46374822,0.76363325,0.36129066,0.39281756,0.69290906
0.1463235,0.2474187,0.63689005,0.9186198,0.38955203
0.5079991,0.39589036,0.24330479,0.48451856,0.3096856
0.7247921,0.44157827,0.33372325,0.67679286,0.6033892
0.14804584,0.37588143,0.77661496,0.732707,0.6710583
0.7019113,0.5844639,0.33901635,0.19923612,0.79803723
0.14452615,0.24662566,0.64987934,0.9330791,0.36968988
0.6618299,0.4769322,0.26287666,0.4696281,0.61692953
0.8302237,0.1727212,0.1678715,0.32954592,0.2526825
0.39177608,0.21242252,0.52441996,0.63470626,0.42429173
0.3493357,0.6281404,0.5023641,0.29533535,0.41458043
0.1483382,0.56542546,0.5558569,0.88859653,0.4987758
0.6507626,0.76755357,0.6515094,0.31553465,0.6814901
0.78640234,0.5646308,0.59595543,0.39317313,0.9598677
0.62483096,0.8771385,0.62957203,0.2945279,0.77185714
0.68113863,0.46950096,0.23760486,0.51133645,0.68473846
0.2564572,0.4658912,0.5161691,0.24371088,0.31493002
0.29673764,0.4214263,0.60660654,0.51499015,0.28445223
0.66604275,0.4250669,0.2579319,0.44931903,0.53127855
0.25281444,0.6536264,0.7237015,0.27277446,0.44330585
0.8394271,0.41184455,0.11920941,0.52453107,0.6928476
0.5155514,0.44401798,0.50226027,0.8006842,0.51961595
0.30824623,0.38659334,0.69751275,0.7696353,0.16980958
0.5500293,0.66974,0.6336681,0.17936394,0.6050487
0.5145502,0.41131264,0.48825106,0.65257263,0.28417045
0.63147914,0.38569552,0.37752357,0.5516968,0.42485583
0.50534767,0.7271524,0.68156093,0.533217,0.8406196
0.914801,0.64891136,0.27791083,0.21188644,0.38667536
0.6714854,0.0033869445,0.34034044,0.34589028,0.06225249
0.70809114,0.6081566,0.3338346,0.20840737,0.71382296
0.5990334,0.25543436,0.37897602,0.7227311,0.41171592
0.43370515,0.9930609,0.04502511,0.44196332,0.5805001
0.43303606,0.6579748,0.710675,0.5303878,0.7276558
0.6710963,0.87351406,0.43278378,0.30610827,0.8075044
0.57893234,0.33345604,0.45405084,0.80703497,0.4668555
0.31374085,0.52892613,0.6924052,0.26528695,0.54671127
0.372276,0.8453282,0.68539345,0.19370255,0.6987809
0.77319235,0.43460748,0.46603432,0.68145144,0.71280444
0.13455442,0.35952342,0.2904858,0.6999107,0.14175922
0.69291747,0.88796866,0.16175544,0.41459376,0.80276775
0.43389043,0.38299736,0.46330607,0.48053935,0.31978518
0.49535704,0.6846471,0.78739405,0.6727327,0.470139
0.6453195,0.51565635,0.21910024,0.36511704,0.57860017
0.34413117,0.4874643,0.6203425,0.24566796,0.32266194
0.6590949,0.166713,0.18380734,0.66558945,0.30078423
0.31486905,0.3766746,0.6183247,0.694558,0.39768258
0.2847742,0.71551317,0.62110317,0.38068956,0.39159733
0.35932073,0.51226956,0.65653723,0.34328842,0.36514282
0.72951627,0.6455699,0.40935916,0.26454946,0.7243938
0.48931855,0.28603035,0.52299666,0.84519553,0.5543424
0.49258637,0.7578502,0.5239344,0.37755483,0.80174947
0.40606397,0.5884908,0.63807786,0.46318373,0.4502836
0.0966661,0.2168122,0.14417833,0.5737416,0.59087646
0.43068862,0.49492413,0.19917533,0.52909154,0.40322107
0.5062435,0.8362112,0.60448563,0.54190385,0.7382658
0.666811,0.1991376,0.2528568,0.5175851,0.18737218
0.67521125,0.8061074,0.3940178,0.45121923,0.67108804
0.5188732,0.44314918,0.47532138,0.7951785,0.5157616
0.45156884,0.27642184,0.54817957,0.7656324,0.24457896
0.112404734,0.7846419,0.83137757,0.7159732,0.4271493
0.4300146,0.83560747,0.60026383,0.13355711,0.51861054
0.5977891,0.47078252,0.29106772,0.48917294,0.47423193
0.25819352,0.5191606,0.72537416,0.66237485,0.42982778
0.55722255,0.69982916,0.59039444,0.18452212,0.6403741
0.79415,0.5988879,0.50940174,0.028773695,0.608479
0.16383928,0.2828862,0.5599029,0.34011477,0.11292511
0.6150998,0.3729844,0.34958947,0.61403227,0.45133257
0.5982925,0.5058255,0.42095622,0.5086484,0.55779797
0.61455953,0.7786458,0.49703386,0.07329917,0.53010494
0.30994797,0.5985544,0.74317235,0.34107566,0.48344997
0.1881043,0.8148466,0.15209654,0.75754774,0.560586
0.60840833,0.018072367,0.37545165,0.6480584,0.871461
0.5078944,0.069610566,0.27601433,0.466721,0.102519155
0.3904513,0.67461956,0.61810684,0.32599473,0.42111114
0.46250048,0.65145665,0.7482731,0.5406654,0.6534564
0.52724284,0.28515697,0.16190732,0.8214909,0.6117076
0.34531218,0.58315223,0.63360167,0.80201477,0.5390181
0.50056297,0.1929788,0.439578,0.76423407,0.30597407
0.50114775,0.48091507,0.55605406,0.59497756,0.5423221
0.47078043,0.5484886,0.8131463,0.70291334,0.6187788
0.61484754,0.5256687,0.35850054,0.4622827,0.5378109
0.30849823,0.36488646,0.6128873,0.7422128,0.34766287
0.8310369,0.22608933,0.14144614,0.2764907,0.346969
0.62408894,0.55773455,0.35205334,0.44665608,0.58120716
0.5721156,0.3764655,0.16974142,0.7759178,0.5055258
0.31090063,0.9066793,0.14057028,0.5846087,0.78937066
0.153153,0.65561014,0.57558,0.8672974,0.6510116
0.7341139,0.92757,0.85147786,0.5566793,0.8202829
0.6351975,0.46402898,0.3292393,0.49628615,0.6413205
0.5488179,0.8792941,0.3048141,0.3782562,0.8354341
0.3665904,0.4850448,0.58222085,0.35227042,0.2985016
0.45126802,0.30527323,0.5079281,0.7672938,0.31050998
0.48353043,0.5980061,0.81039125,0.55839944,0.6235712
0.4305476,0.48949978,0.24397603,0.5000352,0.42817992
0.62729573,0.6261265,0.47273266,0.4016778,0.59238404
0.69350815,0.8193549,0.4061739,0.3523454,0.9231593
0.44399792,0.69777316,0.8205472,0.38731483,0.5445248
0.3213863,0.6405816,0.7202873,0.81297624,0.38507783
0.34007075,0.31581426,0.55414605,0.4766022,0.15261611
0.34836766,0.6374499,0.46746883,0.25127515,0.39217305
0.5208383,0.3803547,0.56978846,0.55822045,0.38567406
0.5602596,0.42885315,0.36610267,0.3701418,0.47807524
0.39971316,0.8078704,0.23205695,0.7375153,0.7283664
0.53275377,0.7812911,0.6298139,0.27439654,0.5431485
0.24610803,0.7056454,0.8108692,0.41945022,0.41988808
0.6080409,0.10982698,0.5846903,0.7749002,0.16265061
0.61376876,0.42088977,0.4467821,0.7488394,0.611864
0.28439733,0.2596054,0.6542083,0.65273345,0.14211196
0.5581052,0.5597939,0.55457735,0.60965854,0.74596417
0.10757339,0.21799529,0.28733394,0.4359681,0.47517437
0.555177,0.21040794,0.3775735,0.8377594,0.34149733
0.7522149,0.59986705,0.4928832,0.42081136,0.6664547
0.7851846,0.5963924,0.4797527,0.034470588,0.6005791
0.6435281,0.26677984,0.2856343,0.71439874,0.43276986
0.8268468,0.17560935,0.86104715,0.46302426,0.5814096
0.19017538,0.813375,0.1751248,0.7401359,0.5439708
0.30664474,0.32840133,0.6722239,0.7134801,0.2634145
0.38533467,0.2949307,0.42939812,0.42107624,0.15987387
0.37454996,0.42122447,0.7392129,0.45883918,0.35917696
0.319153,0.3758912,0.6055601,0.71827835,0.37935993
0.38040462,0.13522235,0.25969493,0.6168242,0.16512844
0.34693402,0.3021227,0.3462755,0.4468699,0.2709175
0.4695113,0.09834942,0.44792217,0.91533446,0.4875453
0.7142968,0.21103719,0.15411457,0.7333456,0.44505274
0.6254288,0.8694005,0.6007938,0.2879971,0.78768134
0.88602096,0.33850032,0.22358224,0.667431,0.5795888
0.7294451,0.683776,0.6169267,0.4047035,0.8617458
0.70537,0.2824488,0.4711531,0.42968446,0.3466841
0.66729426,0.75688255,0.73193526,0.28773093,0.71882236
0.58991975,0.83297133,0.47960654,0.49389687,0.5809035
0.6545855,0.90507203,0.41330445,0.17281413,0.79516256
0.6017737,0.28092992,0.17406395,0.4728739,0.32977006
0.6678583,0.4064833,0.281905,0.405504,0.5438767
0.63374573,0.08644956,0.30860123,0.91360325,0.33563915
0.64848906,0.16463995,0.1656836,0.6151696,0.31538224
0.6929721,0.57280296,0.7274591,0.11861628,0.6466163
0.31733334,0.30271667,0.5088879,0.24578366,0.21408412
0.20455495,0.41151056,0.8018799,0.59309626,0.32679945
0.3915682,0.20146638,0.3060014,0.62075067,0.28192967
0.5824133,0.3488347,0.43060744,0.5447404,0.38017982
0.647162,0.5623705,0.39312986,0.50451475,0.73080844
0.75979584,0.32515296,0.3797971,0.7300411,0.7037166
0.5357821,0.97930205,0.4279451,0.5318471,0.9620491
0.3890922,0.65629005,0.6599395,0.51951665,0.5823622
0.5669312,0.70531183,0.79594797,0.4105652,0.7616428
0.53785074,0.64039123,0.5888419,0.4024373,0.73122877
0.534412,0.10935128,0.29650638,0.54466426,0.30493543
0.23949885,0.85206604,0.64776313,0.86055887,0.6233455
0.47194204,0.31783122,0.5334215,0.94372547,0.36197954
0.59251016,0.32539237,0.4027151,0.75989664,0.46031588
0.80375516,0.3809435,0.09954667,0.37621704,0.52898157
0.6124882,0.14244068,0.17298573,0.5322488,0.342817
0.7659035,0.6191084,0.4605516,0.32293928,0.73863125
0.42553803,0.32385665,0.37506673,0.29349992,0.21891692
0.59479874,0.3081262,0.4999068,0.47840863,0.4275954
0.6014299,0.32969254,0.47725773,0.7140132,0.4109547
0.50650144,0.54900086,0.7056351,0.65950215,0.7200377
0.3290189,0.36421,0.6195281,0.76711047,0.43336102
0.46831572,0.5682723,0.67162603,0.80244124,0.51513207
0.7856476,0.3604337,0.10815433,0.66736513,0.6438966
0.8284506,0.5801362,0.33019432,0.24809343,0.4232001
0.5636519,0.7383902,0.5783659,0.26986355,0.5771096
0.48658141,0.4561805,0.5812511,0.61759615,0.44391742
0.5906377,0.25487512,0.34712118,0.7359147,0.37256333
0.6423686,0.28688967,0.26247662,0.76097155,0.45268458
0.81875265,0.8274547,0.21765453,0.28342357,0.77654934
0.21220228,0.58008206,0.3726642,0.85763,0.5123486
0.4726522,0.3453191,0.4049925,0.6855101,0.5034508
0.57601845,0.24851641,0.4377107,0.77656627,0.35764092
0.5389099,0.35379645,0.40049082,0.20388734,0.17348787
0.48339763,0.4682908,0.5808451,0.63496363,0.46886903
0.47941446,0.7389549,0.40325373,0.0,0.4953894
0.33202857,0.70272946,0.5704291,0.47967666,0.6182985
0.4142846,0.5912874,0.47688907,0.63916755,0.6338501
0.48095563,0.51529497,0.59673333,0.4570018,0.5302945
0.44406563,0.84389114,0.6575762,0.52161133,0.6935147
0.5015111,0.33417636,0.44053328,0.60329896,0.28453735
0.38865414,0.48733237,0.69058055,0.39430723,0.27146304
0.5278603,0.013398588,0.7778187,0.7757848,0.74716157
0.2766888,0.6352819,0.60336006,0.7903679,0.5144172
0.60446256,0.795804,0.58121413,0.24699262,0.25181687
0.60972756,0.22721237,0.24540216,0.65476453,0.26031595
0.26457834,0.40428877,0.73889935,0.6353038,0.3052338
0.49792078,0.29201424,0.53061926,0.82148945,0.57420254
0.90905976,0.4974772,0.23100439,0.17495969,0.4952356
0.5055398,0.574332,0.52282286,0.35980272,0.6285989
0.20105338,0.16355422,0.5634018,0.8519325,0.20236075
0.2849157,0.9510652,0.5709359,0.06679365,0.3382836
0.689463,0.58032244,0.5177126,0.5366862,0.5929518
0.13258487,0.4015125,0.87249124,0.6586884,0.40965742
0.20503995,0.7286979,0.61815447,0.8303878,0.56878775
0.70433176,0.63482493,0.40292996,0.4116458,0.78108275
0.39438283,0.5911861,0.64489675,0.9418729,0.5562567
0.41585416,0.2989282,0.58836997,0.67073596,0.296821
0.743331,0.39604306,0.5009462,0.7646059,0.7384311
0.81686556,0.6387175,0.55838776,0.11676884,0.63274777
0.59234786,0.68911064,0.54847986,0.23638111,0.6362804
0.5441352,0.84211826,0.63887846,0.3848647,0.76985925
0.29727113,0.7695265,0.57933915,0.10229409,0.44154137
0.29474264,0.6846069,0.7333946,0.5119926,0.5497982
0.6149759,0.52977383,0.3575771,0.43040535,0.52953327
0.376334,0.46063188,0.6392052,0.35337144,0.20690227
0.3595508,0.5015941,0.6492852,0.28438798,0.16938165
0.7310014,0.44337183,0.23090455,0.63852924,0.71995485
0.18892306,0.48510623,0.3759661,0.516333,0.52355677
0.4359951,0.4130674,0.34499723,0.50113523,0.3859464
0.53688985,0.48204833,0.5349851,0.14384112,0.17582494
0.5668835,0.9045156,0.26734585,0.34832785,0.7602929
0.6946949,0.42469537,0.30173403,0.6473594,0.74649787
0.41460514,0.63443905,0.6936153,0.56273055,0.5556373
0.27338165,0.5366923,0.7933476,0.6519438,0.4114576
0.98100984,0.47996575,0.33801168,0.33336288,0.6107367
0.8513689,0.50981164,0.33320087,0.5712733,0.84653616
0.54098487,0.49809763,0.9165486,0.567001,0.29215273
0.18513754,0.8153409,0.20399567,0.7574935,0.5538707
0.5385474,0.42487377,0.3344893,0.36031678,0.385958
0.428459,0.63123554,0.58980167,0.6585628,0.69760895
0.050246388,0.5954966,0.9967047,0.56902033,0.48809892
0.31982252,0.5015341,0.4413145,0.88750744,0.5525259
0.5414353,0.34283033,0.37219065,0.5943842,0.34806052
0.7060008,0.10784927,0.22110918,0.839689,0.38081267
0.38775688,0.8780159,0.7923473,0.60566545,0.7921401
0.24375188,0.903223,0.67194414,0.390654,0.31683958
0.13759866,0.36079323,0.2828673,0.707804,0.17078584
0.4877253,0.14187014,0.70800054,0.3365033,0.19187474
0.45211956,0.58779716,0.34070247,0.39970985,0.54333085
0.5036829,0.42854035,0.5032614,0.5143313,0.3484972
0.61672467,0.7808625,0.5706827,0.3402769,0.6680848
0.64935035,0.480861,0.27715176,0.3552,0.6111442
0.6669711,0.8707893,0.47086987,0.31850886,0.7942002
0.6498196,0.513983,0.14380902,0.3097403,0.705176
0.38368124,0.13450426,0.22227344,0.5089178,0.8856967
0.5836233,0.39290857,0.36823168,0.33377844,0.35570621
0.27296552,0.6803434,0.45988923,0.333547,0.43416485
0.45683587,0.4450561,0.65366244,0.44635615,0.3988338
0.6755926,0.2264641,0.2152324,0.7883261,0.31575382
0.36697373,0.13162884,0.30495363,0.6428541,0.20045981
0.542701,0.7073487,0.7663094,0.47471404,0.7356247
0.6380457,0.46243966,0.29513645,0.49930266,0.6446411
0.6619481,0.4557972,0.16179657,0.48668343,0.6061497
0.54455817,0.64623123,0.60906315,0.390114,0.7503712
0.18851921,0.8153979,0.19685441,0.7250898,0.5087053
0.60618705,0.8620661,0.5851741,0.3568247,0.7901036
0.7077004,0.11280438,0.25553998,0.8632238,0.42021963
0.3935548,0.3334561,0.5558304,0.50372255,0.2337124
0.51692414,0.19997019,0.45721477,0.7234137,0.28688067
0.41270113,0.35278517,0.58547556,0.44391084,0.23458308
0.47553673,0.5196291,0.5415925,0.48435792,0.56359243
0.54745454,0.46467304,0.4111311,0.64167523,0.6073046
0.6101984,0.60444754,0.3110716,0.44330436,0.71470433
0.4717529,0.50459737,0.5662222,0.51873213,0.5379349
0.5685713,0.40143582,0.39502323,0.352543,0.35445356
0.38511312,0.41259694,0.7150472,0.48343593,0.3451664
0.2942397,0.21447039,0.5522497,0.93079436,0.30928844
0.3945726,0.11654189,0.7785686,0.19087902,0.5318333
0.2291131,0.48241112,0.6592161,0.4946562,0.20890307
0.31298923,0.7825148,0.19582069,0.52051497,0.64794594
0.45022085,0.8192121,0.7084485,0.75870997,0.84297836
0.48765203,0.99999994,0.7367826,0.3679863,0.29969752
0.5237827,0.68938345,0.52843845,0.5294662,0.40254647
0.37093228,0.18092155,0.28850836,0.42537633,0.22263688
0.49642882,0.6098307,0.4397781,0.8704248,0.4813619
0.5936539,0.38214368,0.44627652,0.58226526,0.43690634
0.78185564,0.5330405,0.8003228,0.85183334,0.400136
0.84113,0.55050886,0.32247174,0.28063458,0.47379148
0.3528372,0.4712007,0.5940475,0.31159624,0.30824292
0.27185625,0.6147621,0.56376344,0.80090714,0.5204998
0.72675824,0.15149194,0.83225834,0.34820563,0.25486237
0.5695788,0.6190285,0.45279732,0.48698226,0.76057315
0.49335158,0.50852233,0.52404726,0.40662503,0.44106632
0.50331026,0.23234671,0.8528306,0.51217055,0.27684242
0.41401422,0.45873624,0.4039939,0.4832194,0.44404513
0.44960827,0.31648314,0.44425333,0.92012984,0.41088784
0.48046634,0.89549315,0.39231244,0.34111974,0.59338367
0.34202385,0.94706714,0.43705094,0.15707386,0.4055573
0.73509306,0.6892136,0.6060528,0.37587222,0.85669017
0.21530053,0.48135307,0.7947175,0.5075737,0.17239165
0.4452607,0.59633017,0.8802477,0.29953963,0.46984205
0.5444499,0.7064271,0.8150188,0.4364469,0.6993367
0.39308915,0.396337,0.66467214,0.4888842,0.3663668
0.08729017,0.5067882,0.8981946,0.35125828,0.318474
0.54064524,0.37804472,0.4788351,0.8589805,0.38007578
0.19801086,0.35506582,0.64771974,0.61068386,0.32498696
0.49275452,0.14698103,0.71330774,0.3285666,0.15107188
0.7655997,0.31933558,0.44531628,0.78234875,0.68959653
0.5357488,0.9827608,0.39416328,0.5261822,0.9539024
0.66100603,0.53910136,0.42970765,0.55389136,0.7307435
0.44684166,0.89824414,0.6440379,0.13399866,0.54865664
0.78909266,0.41340256,0.4867823,0.7664927,0.80609256
0.4075954,0.23529872,0.65269357,0.85891044,0.28661638
0.30132616,0.482745,0.6591771,0.28575027,0.36951536
0.33472878,0.8100265,0.6395358,0.67729545,0.76064205
0.121961325,0.5542974,0.82124674,0.59368867,0.14999065
0.80230564,0.6284821,0.43125257,0.04163277,0.5687926
0.38406605,0.6843095,0.2949521,0.76873296,0.5671458
0.5267079,0.4675086,0.47762907,0.44547534,0.47768453
0.37756485,0.5874284,0.89977944,0.24086261,0.5183996
0.44110844,0.48502636,0.2507388,0.55425704,0.41186824
0.6371671,0.21090338,0.1839619,0.6447921,0.39298704
0.65550816,0.15143389,0.12911952,0.5835055,0.26605815
0.284882,0.55293494,0.8119442,0.74861276,0.5524907
0.55934066,0.33445513,0.47151774,0.6505704,0.39914048
0.13934335,0.44091573,0.56400627,0.5303427,0.08183816
0.7267489,0.8141291,0.4459569,0.30030215,0.87875354
0.31650203,0.86255157,0.9302148,0.61831695,0.46688658
0.6069259,0.6801697,0.61592394,0.2354098,0.5991198
0.7697848,0.28212553,0.11180863,0.64123535,0.454934
0.42575172,0.84902525,0.06289613,0.5478063,0.46445847
0.46807528,0.5852818,0.7919142,0.6006491,0.6170808
0.48166904,0.76056755,0.5087635,0.41086745,0.79984766
0.59335715,0.72318524,0.746237,0.3420375,0.67604685
0.56836957,0.8126188,0.6241317,0.2746668,0.44284296
0.3889779,0.58149457,0.87503815,0.2915619,0.56473964
0.82192785,0.684522,0.44795778,0.16765743,0.6499111
0.58327997,0.7392994,0.5436076,0.2576189,0.58110607
0.2834096,0.72904795,0.93552315,0.42067605,0.6355808
0.25843722,0.075553894,0.46839756,0.5175186,0.5021554
0.2574231,0.40082932,0.77341914,0.6422458,0.2913623
0.7045562,0.375126,0.17746699,0.38311988,0.48753566
0.33189303,0.1775234,0.43593064,0.61754906,0.098537445
0.33013403,0.813465,0.61906075,0.6560454,0.7724241
0.4368363,0.44037068,0.36094928,0.6241766,0.5830677
0.21061233,0.54553705,0.81200016,0.42366216,0.31696016
0.4888793,0.21314558,0.35185754,0.6578726,0.24721557
0.8543657,0.5103059,0.3042363,0.5893276,0.83596164
0.86144364,0.6826296,0.39662752,0.15574095,0.71519774
0.89304245,0.3823022,0.13254726,0.36435378,0.60168546
0.6682556,0.8438698,0.5973966,0.29085577,0.880357
0.9513296,0.60713637,0.122107744,0.43468326,0.71869504
0.34162077,0.06414151,0.6503904,0.8493267,0.4426699
0.50428677,0.48382655,0.51368445,0.5890271,0.5606795
0.24797612,0.5744661,0.5473175,0.6754901,0.47036368
0.7098162,0.68432736,0.63376456,0.444051,0.8179411
0.47441825,0.61627054,0.69105244,0.37263483,0.5897087
0.5816836,0.96608984,0.8282358,0.30702907,0.75998783
0.41463745,0.5926751,0.85581857,0.36739725,0.42834404
0.23557872,0.44036698,0.7443272,0.22875232,0.57899034
0.32145154,0.15522644,0.4045025,0.5425547,0.10112804
0.624019,0.79421186,0.5277226,0.34006068,0.69977254
0.35794094,0.5370882,0.72074795,0.7565129,0.6178287
0.4921056,0.642833,0.6271736,0.2365968,0.488154
0.5256112,0.5800789,0.30130613,0.3463777,0.46143347
0.49624005,0.6166752,0.6491993,0.3910542,0.49311182
0.5485381,0.34175462,0.41490486,0.6280768,0.37097588
0.33122656,0.31954807,0.58294743,0.49311402,0.1633232
0.6546067,0.775093,0.6173614,0.2942698,0.6861608
0.37310258,0.7206427,0.41024274,0.5493258,0.612703
0.25504494,0.40192235,0.7118767,0.6211454,0.31774378
0.8236518,0.5828396,0.3518103,0.27138644,0.42615855
0.7432326,0.4389713,0.36542803,0.6725452,0.68317986
0.40459418,0.46731383,0.3971073,0.52525425,0.47611552
0.44943333,0.91295433,0.6022116,0.14003113,0.25334868
0.56820935,0.86156416,0.26921353,0.40642756,0.29677385
0.7261068,0.75936353,0.43468338,0.6521038,0.8029938
0.26984203,0.4538296,0.7224972,0.090405405,0.40901643
0.75558937,0.32681805,0.4099412,0.744619,0.6960639
0.6659594,0.71685505,0.5230732,0.51809186,0.7195157
0.4080935,0.44056582,0.7304087,0.8915231,0.37392583
0.6560334,0.3131321,0.2446461,0.67677516,0.47817528
0.90266114,0.7286342,0.7513455,0.5212112,0.82298684
0.65100896,0.29153025,0.6723321,0.93089855,0.473583
0.3131575,0.90513635,0.12272,0.55601764,0.7928673
0.8184876,0.63817227,0.58687735,0.096285224,0.6349833
0.336003,0.28857955,0.36687386,0.53799087,0.29395622
0.66221887,0.49467257,0.33654916,0.7917428,0.7675479
0.468204,0.7232189,0.23072451,0.3919049,0.8045895
0.6470381,0.31037158,0.80620825,0.4639266,0.6364696
0.38051033,0.9120196,0.47501132,0.045804292,0.37694183
0.39460212,0.16230127,0.27950585,0.60036004,0.26023555
0.39020216,0.37001547,0.7304944,0.41934535,0.22658548
0.41470936,0.8702037,0.70494664,0.594507,0.78595805
0.48161656,0.22338349,0.3912727,0.6638127,0.22488111
0.43319732,0.12495679,0.4799612,0.91586065,0.28425932
0.30007887,0.41698867,0.6009429,0.5634429,0.26315784
