pipeline_id,model_type,features,hyperparameters,Time,before_r2,before_mae,before_rmse,after_r2,after_mae,after_rmse,improvement
Pipeline_129,XGBoost,"['Area', 'y', 'wifi_hk', 'POI_density', 'Class_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'building500', 'vegetation500', 'NDWI500', 'NDBI500', 'GoogleNet_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.71,0.8100917635838045,1.3019639278305162,3.178730202900867,0.8149407015589452,1.3165742033941763,3.137886449624734,1
Pipeline_130,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'PRS_Walk500', 'MIN_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.16,0.7895482054055019,1.5449555764668703,3.3462476930858553,0.7943146110613807,1.5960139013826815,3.308137018859799,1
Pipeline_131,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.57,0.856281411204716,1.0588220109094095,2.7652744446064657,0.8453299545784658,1.170541494823473,2.868698290339959,0
Pipeline_132,Random Forest,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 126}",13.59,0.8264311787431394,1.2022941699519867,3.038908508445915,0.8276828784909697,1.202957911944396,3.0279310654681844,1
Pipeline_133,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.99,0.8234989561702204,1.2116846924939735,3.064470232850763,0.8599022810291352,1.1014093418480506,2.7302178404201847,1
Pipeline_134,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.22,0.7880851169060288,1.5745049183343847,3.357859323237969,0.7867243753984311,1.5939426949835271,3.368622765328885,0
Pipeline_135,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'Num_class', 'Num_type', 'KDG_Walk500', 'PLG_Walk500', 'building500', 'vegetation500', 'NDWI500', 'NDBI500', 'GoogleNet_3d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.35,0.8279231905943272,1.3015702814127181,3.0258189643982005,0.8348687089117625,1.297879140574282,2.964124603987914,1
Pipeline_136,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_2d1', 'AlexNet_2d2']","{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 94}",1.17,0.8538464808589838,1.166359095079249,2.7886011781561466,0.8429364872273719,1.1724353398604874,2.890809153656425,0
Pipeline_137,XGBoost,"['Area', 'y', 'wifi_hk', 'Num_class', 'KDG_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'building500', 'vegetation500', 'NDWI500', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.72,0.8310676382753903,1.2897698077385242,2.9980453290116342,0.8341694048857846,1.2935494997964871,2.9703942648495296,1
Pipeline_138,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_2d1', 'AlexNet_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.17,0.797892651567955,1.5868773506471132,3.279237110936608,0.7750114854992799,1.9155708077871667,3.4598872169140815,0
Pipeline_139,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.54,0.855596116626882,1.0576681171978102,2.771859445022093,0.8547099107365943,1.1096399981513847,2.780351879031413,0
Pipeline_140,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk300', 'SMK_Walk300', 'KDG_Walk300', 'PRS_Walk300', 'SES_Walk300', 'PAR_Walk300', 'PLG_Walk300', 'RGD_Walk300', 'BUS_Walk300', 'MIN_Walk300', 'CPO_Walk300', 'MTA_Walk300', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 126}",27.44,0.8219558505850084,1.2021059220361539,3.07783703872534,0.8216467866925367,1.201978726769137,3.080507263617798,0
Pipeline_141,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.21,0.8255785770471153,1.2989074574497195,3.0463632012900685,0.8155563032101824,1.2975169298378737,3.132662996335409,0
Pipeline_142,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'MIN_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.28,0.7860502170278235,1.6082932754971626,3.3739426265161874,0.7905101336703797,1.5981389980508947,3.338591457995508,1
Pipeline_143,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.95,0.8252391882668695,1.201547278649314,3.0493255640020043,0.8599022810291352,1.1014093418480506,2.7302178404201847,1
Pipeline_144,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'building500', 'vegetation500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",13.94,0.8534856021512287,1.0972062187516598,2.7920418286089905,0.8600843041645552,1.0963785448084413,2.7284436347405077,1
Pipeline_145,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_2d1', 'VGG16_2d2']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.56,0.8580100219340878,1.0635969813077781,2.7485941264352887,0.8477965235794731,1.130999494877482,2.845732370857303,0
Pipeline_146,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_2d1', 'VGG16_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.26,0.796176040810023,1.584615006504915,3.293133862611853,0.7951695889298929,1.582182598865146,3.3012543489704207,0
Pipeline_147,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'Num_class', 'Class_diversity', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.28,0.8211225945628932,1.3029990370928823,3.0850308516379648,0.8298656860404527,1.2756087867209964,3.008691957692294,1
Pipeline_148,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.75,0.856552384076867,1.0558772028448267,2.7626663342182245,0.8546473105698926,1.1159176555733314,2.780950790313127,0
Pipeline_149,XGBoost,"['Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Type_diversity', 'MAL_Walk500', 'KDG_Walk500', 'SES_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.99,0.8225009407875543,1.3003487797938862,3.073121958568416,0.8307696172503136,1.2946915688394665,3.000688655675525,1
Pipeline_150,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.24,0.7912636507801539,1.5918069484264348,3.332581735223603,0.7966281623381989,1.582751133808916,3.289479426441443,1
Pipeline_151,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d1', 'ResNet101_2d2']","{'bootstrap': True, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 94}",2.33,0.8536918259240438,1.1732241023863792,2.7900761919204204,0.8461749622582526,1.1770659411419142,2.8608512892983873,0
Pipeline_152,Random Forest,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 124}",9.45,0.8267598076058694,1.1963714113537611,3.0360302662574936,0.8531335108966523,1.121913544592088,2.795394617260104,1
Pipeline_153,XGBoost,"['Area', 'x', 'y', 'Latitude', 'Num_class', 'Num_type', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.59,0.5069855488143953,3.501486357526846,5.12167000301769,0.8265127276003451,1.304887077813882,3.03819453046967,1
Pipeline_154,LightGBM,"['Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'PRS_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_2d1', 'ResNet101_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.15,0.7935531419743878,1.5903110297806462,3.314254898579112,0.7974105719686855,1.5902298041275915,3.2831457064396092,1
Pipeline_155,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.29,0.8540325636068864,1.1664317817415022,2.7868253883988117,0.8544322154194279,1.0639075126047413,2.783007676565701,1
Pipeline_156,Random Forest,"['Area', 'x', 'y', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'building500', 'vegetation500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",15.12,0.8508356396280352,1.106994319748699,2.8171780967199624,0.8514838880732234,1.116082212249386,2.8110498909637895,1
Pipeline_157,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 16, 'n_estimators': 131, 'objective': 'reg:squarederror', 'subsample': 0.5}",1.40,0.6835610994685877,2.608272461013027,4.103237937894263,0.6836913996073712,2.6075082055226906,4.10239305516697,1
Pipeline_158,LightGBM,"['Area', 'x', 'y', 'wifi_hk', 'POI_density', 'Class_diversity', 'Type_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDBI500']","{'learning_rate': 0.01, 'max_depth': 11, 'n_estimators': 149, 'num_leaves': 38, 'verbose': -1}",0.36,0.7733938435389521,1.8197639731376387,3.47230303858692,0.7807835963208327,1.9099987117325228,3.4152169120387414,1
Pipeline_159,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.92,0.8243431364574556,1.2010900273863707,3.057132978634385,0.8536492493661829,1.0992275877679187,2.7904821268592723,1
Pipeline_160,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.47,0.8546830466657791,1.1262177871194445,2.7806089100438447,0.8549043116646937,1.130419558078764,2.7784911743186247,1
Pipeline_161,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.24,0.8398187980241569,1.2704367911078713,2.9193592537066486,0.8235752057304462,1.3265562124198966,3.063808226145036,0
Pipeline_162,LightGBM,"['Area', 'x', 'y', 'Num_type', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.25,0.7669639573645336,1.8796472128199355,3.521221268322419,0.8022961431358993,1.5772131961081453,3.2433165554518255,1
Pipeline_163,Extra Tree,"['CCL', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d2']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.44,0.8556247235410479,1.1263355311777656,2.771584873899481,0.8560414663699373,1.1253761778086027,2.767581858750602,1
Pipeline_164,Random Forest,"['Area', 'x', 'y', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'Type_diversity', 'sky500', 'building500', 'vegetation500', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.59,0.8472094770940297,1.108028479483369,2.8512150624404247,0.8537644136738954,1.111203318809543,2.789383986991061,1
Pipeline_165,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.81,0.833157097646974,1.292756440203173,2.9794468061167234,0.8317338582569037,1.2824886211286892,2.9921277806359408,0
Pipeline_166,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.19,0.7842731336248836,1.5906434931440496,3.387925764178985,0.7433454422775558,1.374556089007679,3.6953557881064403,0
Pipeline_167,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.60,0.8547334166167375,1.0536406325414858,2.7801269591420636,0.8628821719161678,1.0462668847146723,2.7010257891062275,1
Pipeline_168,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'building500', 'vegetation500', 'NDWI500', 'NDBI500']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",27.88,0.8484390383883512,1.1039066367735821,2.839719502574646,0.8544783202964374,1.1059912334399917,2.782566918370575,1
Pipeline_169,XGBoost,"['Area', 'y', 'wifi_hk', 'Num_class', 'KDG_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'vegetation500', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.13,0.8114573566153862,1.3012944389778416,3.1672807691257967,0.8165278129435194,1.3037902328156092,3.1244018553127595,1
Pipeline_170,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_2d1', 'AlexNet_2d2']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.26,0.792386475618462,1.586961081780215,3.3236064148905897,0.7968149126746593,1.5748811984339106,3.2879687637865023,1
Pipeline_171,Extra Tree,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'PRS_Walk500', 'PLG_Walk500', 'MTA_Walk500', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",3.67,0.8550355971025627,1.0611057876451302,2.7772338730646307,0.860583461599683,1.1114562250941011,2.723572345014995,1
Pipeline_172,Random Forest,"['Area', 'x', 'y', 'Longitude', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky500', 'building500', 'vegetation500', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 8, 'min_samples_split': 21, 'n_estimators': 149}",14.97,0.8272537319499669,1.2087228719017893,3.031699170749516,0.8306198551633464,1.1897084638417799,3.002016106483094,1
